R_DATE,TPERIOD,STATION,CTGRY,RIDERS
8/4/20 0:00,9AM-4PM,Fordham Rd (4),COLLEGE,1
8/4/20 0:00,9AM-4PM,"Fulton St (A,C,J,Z,2,3,4,5)",STUDENT,5
8/4/20 0:00,9AM-4PM,Mt Eden Av (4),STUDENT,1
8/4/20 0:00,9AM-4PM,Pelham Bay Park (6),STUDENT,1
8/4/20 0:00,6AM-9AM,St. Lawrence Ave. (6),STUDENT,2
8/4/20 0:00,7PM-12AM,St. Lawrence Ave. (6),STUDENT,1
8/4/20 0:00,9AM-4PM,"Times Sq-42 St (N,Q,R,S,W,1,2,3,7)/42 St (A,C,E)/Bryant Pk (B,D,F,M)/5 Av (7)",STUDENT,1
8/4/20 0:00,6AM-9AM,Union St (R),STUDENT,1
8/5/20 0:00,9AM-4PM,"145 St (A,B,C,D)",STUDENT,2
8/5/20 0:00,9AM-4PM,181 St (1),STUDENT,1
8/5/20 0:00,9AM-4PM,3 Av-138 St (6),COLLEGE,1
8/5/20 0:00,7PM-12AM,"34 St-Penn Station (1,2,3)",STUDENT,1
8/5/20 0:00,9AM-4PM,40 St-Lowery St (7),STUDENT,1
8/5/20 0:00,9AM-4PM,"47-50 Sts-Rockefeller Center (B,D,F,M)",STUDENT,1
8/5/20 0:00,6AM-9AM,"50 St (C,E)",STUDENT,1
8/5/20 0:00,9AM-4PM,"59 St-Columbus Circle (A,B,C,D,1)",STUDENT,2
8/5/20 0:00,9AM-4PM,Avenue P (F),STUDENT,1
8/5/20 0:00,6AM-9AM,Bay Pkwy (D),STUDENT,1
8/5/20 0:00,7PM-12AM,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",STUDENT,1
8/5/20 0:00,9AM-4PM,"Fulton St (A,C,J,Z,2,3,4,5)",STUDENT,4
8/5/20 0:00,9AM-4PM,Mt Eden Av (4),STUDENT,1
8/5/20 0:00,9AM-4PM,Neptune Av (F),STUDENT,1
8/5/20 0:00,9AM-4PM,Pelham Bay Park (6),STUDENT,1
8/5/20 0:00,7PM-12AM,St. Lawrence Ave. (6),STUDENT,1
8/5/20 0:00,9AM-4PM,"Tremont Av (B,D)",STUDENT,1
8/5/20 0:00,6AM-9AM,Union St (R),STUDENT,1
8/5/20 0:00,9AM-4PM,Van Cortlandt Park-242 St (1),STUDENT,2
8/5/20 0:00,6AM-9AM,"Woodhaven Blvd (M,R)",STUDENT,1
8/5/20 0:00,9AM-4PM,Woodside-61 St (7),STUDENT,1
8/6/20 0:00,9AM-4PM,116 St (6),STUDENT,1
8/6/20 0:00,9AM-4PM,"34 St-Penn Station (1,2,3)",STUDENT,1
8/6/20 0:00,6AM-9AM,"50 St (C,E)",STUDENT,1
8/6/20 0:00,6AM-9AM,"96 St (1,2,3)",STUDENT,1
8/6/20 0:00,6AM-9AM,Bay Pkwy (D),STUDENT,1
8/6/20 0:00,9AM-4PM,Fordham Rd (4),STUDENT,1
8/6/20 0:00,9AM-4PM,"Fulton St (A,C,J,Z,2,3,4,5)",STUDENT,3
8/6/20 0:00,9AM-4PM,Pelham Bay Park (6),STUDENT,1
8/6/20 0:00,7PM-12AM,St. Lawrence Ave. (6),STUDENT,1
8/6/20 0:00,9AM-4PM,St. Lawrence Ave. (6),STUDENT,1
8/6/20 0:00,9AM-4PM,"Tremont Av (B,D)",STUDENT,1
8/7/20 0:00,9AM-4PM,"116 St (2,3)",STUDENT,1
8/7/20 0:00,6AM-9AM,"14 St (A,C,E)/8 Av (L)",STUDENT,1
8/7/20 0:00,4PM-7PM,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",STUDENT,1
8/7/20 0:00,4PM-7PM,"161 St-Yankee Stadium (B,D,4)",COLLEGE,1
8/7/20 0:00,9AM-4PM,3 Av-138 St (6),COLLEGE,1
8/7/20 0:00,9AM-4PM,"47-50 Sts-Rockefeller Center (B,D,F,M)",STUDENT,1
8/7/20 0:00,9AM-4PM,"59 St-Columbus Circle (A,B,C,D,1)",STUDENT,2
8/7/20 0:00,9AM-4PM,"67 Av (M,R)",STUDENT,1
8/7/20 0:00,6AM-9AM,"96 St (1,2,3)",STUDENT,1
8/7/20 0:00,6AM-9AM,"96 St (B,C)",STUDENT,1
8/7/20 0:00,9AM-4PM,"96 St (B,C)",STUDENT,1
8/7/20 0:00,6AM-9AM,96 St (Q),STUDENT,3
8/7/20 0:00,9AM-4PM,"Allerton Av (2,5)",STUDENT,1
8/7/20 0:00,9AM-4PM,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",STUDENT,1
8/7/20 0:00,9AM-4PM,Eastchester-Dyre Av (5),STUDENT,1
8/7/20 0:00,7PM-12AM,Fordham Rd (4),COLLEGE,1
8/7/20 0:00,9AM-4PM,"Fulton St (A,C,J,Z,2,3,4,5)",STUDENT,3
8/7/20 0:00,9AM-4PM,"Grand Central-42 St (S,4,5,6,7)",STUDENT,1
8/7/20 0:00,6AM-9AM,Halsey St (L),STUDENT,1
8/7/20 0:00,9AM-4PM,Mt Eden Av (4),STUDENT,1
8/7/20 0:00,9AM-4PM,Pelham Bay Park (6),STUDENT,1
8/7/20 0:00,4PM-7PM,Spring St (6),STUDENT,1
8/7/20 0:00,9AM-4PM,"Times Sq-42 St (N,Q,R,S,W,1,2,3,7)/42 St (A,C,E)/Bryant Pk (B,D,F,M)/5 Av (7)",STUDENT,1
8/7/20 0:00,4PM-7PM,Vernon Blvd-Jackson Av (7),STUDENT,1
8/7/20 0:00,6AM-9AM,"Woodhaven Blvd (M,R)",STUDENT,1
8/7/20 0:00,9AM-4PM,Woodside-61 St (7),STUDENT,1
8/8/20 0:00,9AM-4PM,Fordham Rd (4),COLLEGE,2
