R_DATE,TPERIOD,STATION,CTGRY,RIDERS
3/30/20,12AM-6AM,45 St (R),STUDENT,2
3/30/20,4PM-7PM,45 St (R),COLLEGE,1
3/30/20,4PM-7PM,45 St (R),STUDENT,4
3/30/20,6AM-9AM,45 St (R),COLLEGE,1
3/30/20,6AM-9AM,45 St (R),STUDENT,4
3/30/20,7PM-12AM,45 St (R),STUDENT,3
3/30/20,9AM-4PM,45 St (R),COLLEGE,3
3/30/20,9AM-4PM,45 St (R),STUDENT,13
3/30/20,12AM-6AM,"46 St (M,R)",COLLEGE,1
3/30/20,4PM-7PM,"46 St (M,R)",COLLEGE,1
3/30/20,4PM-7PM,"46 St (M,R)",STUDENT,4
3/30/20,6AM-9AM,"46 St (M,R)",STUDENT,6
3/30/20,7PM-12AM,"46 St (M,R)",STUDENT,1
3/30/20,9AM-4PM,"46 St (M,R)",COLLEGE,1
3/30/20,9AM-4PM,"46 St (M,R)",STUDENT,6
3/30/20,12AM-6AM,46 St-Bliss St (7),COLLEGE,1
3/30/20,12AM-6AM,46 St-Bliss St (7),STUDENT,2
3/30/20,4PM-7PM,46 St-Bliss St (7),COLLEGE,3
3/30/20,4PM-7PM,46 St-Bliss St (7),STUDENT,10
3/30/20,6AM-9AM,46 St-Bliss St (7),COLLEGE,2
3/30/20,6AM-9AM,46 St-Bliss St (7),STUDENT,11
3/30/20,7PM-12AM,46 St-Bliss St (7),STUDENT,5
3/30/20,9AM-4PM,46 St-Bliss St (7),COLLEGE,2
3/30/20,9AM-4PM,46 St-Bliss St (7),STUDENT,15
3/30/20,4PM-7PM,"47-50 Sts-Rockefeller Center (B,D,F,M)",COLLEGE,2
3/30/20,4PM-7PM,"47-50 Sts-Rockefeller Center (B,D,F,M)",STUDENT,10
3/30/20,6AM-9AM,"47-50 Sts-Rockefeller Center (B,D,F,M)",STUDENT,2
3/30/20,7PM-12AM,"47-50 Sts-Rockefeller Center (B,D,F,M)",COLLEGE,4
3/30/20,7PM-12AM,"47-50 Sts-Rockefeller Center (B,D,F,M)",STUDENT,1
3/30/20,9AM-4PM,"47-50 Sts-Rockefeller Center (B,D,F,M)",COLLEGE,1
3/30/20,9AM-4PM,"47-50 Sts-Rockefeller Center (B,D,F,M)",STUDENT,8
3/30/20,4PM-7PM,"49 St (N,R,W)",COLLEGE,2
3/30/20,4PM-7PM,"49 St (N,R,W)",STUDENT,4
3/30/20,6AM-9AM,"49 St (N,R,W)",COLLEGE,2
3/30/20,7PM-12AM,"49 St (N,R,W)",COLLEGE,1
3/30/20,7PM-12AM,"49 St (N,R,W)",STUDENT,2
3/30/20,9AM-4PM,"49 St (N,R,W)",COLLEGE,1
3/30/20,9AM-4PM,"49 St (N,R,W)",STUDENT,4
3/30/20,4PM-7PM,"5 Av-53 St (E,M)",STUDENT,3
3/30/20,9AM-4PM,"5 Av-53 St (E,M)",STUDENT,2
3/30/20,4PM-7PM,"5 Av-59 St (N,R,W)",STUDENT,4
3/30/20,7PM-12AM,"5 Av-59 St (N,R,W)",COLLEGE,1
3/30/20,9AM-4PM,"5 Av-59 St (N,R,W)",COLLEGE,1
3/30/20,9AM-4PM,"5 Av-59 St (N,R,W)",STUDENT,4
3/30/20,4PM-7PM,50 St (1),STUDENT,2
3/30/20,7PM-12AM,50 St (1),COLLEGE,1
3/30/20,7PM-12AM,50 St (1),STUDENT,1
3/30/20,9AM-4PM,50 St (1),COLLEGE,4
3/30/20,9AM-4PM,50 St (1),STUDENT,5
3/30/20,4PM-7PM,"50 St (C,E)",STUDENT,1
3/30/20,6AM-9AM,"50 St (C,E)",STUDENT,6
3/30/20,7PM-12AM,"50 St (C,E)",STUDENT,1
3/30/20,9AM-4PM,"50 St (C,E)",COLLEGE,5
3/30/20,9AM-4PM,"50 St (C,E)",STUDENT,13
3/30/20,4PM-7PM,50 St (D),COLLEGE,1
3/30/20,4PM-7PM,50 St (D),STUDENT,1
3/30/20,6AM-9AM,50 St (D),COLLEGE,1
3/30/20,7PM-12AM,50 St (D),COLLEGE,1
3/30/20,7PM-12AM,50 St (D),STUDENT,1
3/30/20,9AM-4PM,50 St (D),COLLEGE,1
3/30/20,9AM-4PM,50 St (D),STUDENT,10
3/30/20,12AM-6AM,52 St (7),STUDENT,1
3/30/20,4PM-7PM,52 St (7),STUDENT,4
3/30/20,6AM-9AM,52 St (7),COLLEGE,1
3/30/20,6AM-9AM,52 St (7),STUDENT,4
3/30/20,7PM-12AM,52 St (7),COLLEGE,1
3/30/20,7PM-12AM,52 St (7),STUDENT,1
3/30/20,9AM-4PM,52 St (7),COLLEGE,2
3/30/20,9AM-4PM,52 St (7),STUDENT,4
3/30/20,12AM-6AM,53 St (R),COLLEGE,1
3/30/20,4PM-7PM,53 St (R),COLLEGE,1
3/30/20,4PM-7PM,53 St (R),STUDENT,8
3/30/20,6AM-9AM,53 St (R),COLLEGE,3
3/30/20,6AM-9AM,53 St (R),STUDENT,4
3/30/20,7PM-12AM,53 St (R),COLLEGE,1
3/30/20,7PM-12AM,53 St (R),STUDENT,3
3/30/20,9AM-4PM,53 St (R),COLLEGE,6
3/30/20,9AM-4PM,53 St (R),STUDENT,17
3/30/20,4PM-7PM,55 St (D),COLLEGE,1
3/30/20,4PM-7PM,55 St (D),STUDENT,5
3/30/20,6AM-9AM,55 St (D),STUDENT,1
3/30/20,7PM-12AM,55 St (D),COLLEGE,1
3/30/20,7PM-12AM,55 St (D),STUDENT,2
3/30/20,9AM-4PM,55 St (D),STUDENT,6
3/30/20,4PM-7PM,57 St (F),COLLEGE,1
3/30/20,6AM-9AM,57 St (F),STUDENT,1
3/30/20,9AM-4PM,57 St (F),STUDENT,3
3/30/20,4PM-7PM,"57 St-7 Av (N,Q,R,W)",COLLEGE,3
3/30/20,4PM-7PM,"57 St-7 Av (N,Q,R,W)",STUDENT,8
3/30/20,6AM-9AM,"57 St-7 Av (N,Q,R,W)",COLLEGE,1
3/30/20,6AM-9AM,"57 St-7 Av (N,Q,R,W)",STUDENT,1
3/30/20,7PM-12AM,"57 St-7 Av (N,Q,R,W)",COLLEGE,4
3/30/20,9AM-4PM,"57 St-7 Av (N,Q,R,W)",COLLEGE,3
3/30/20,9AM-4PM,"57 St-7 Av (N,Q,R,W)",STUDENT,7
3/30/20,12AM-6AM,"59 St (N,R)",STUDENT,1
3/30/20,4PM-7PM,"59 St (N,R)",STUDENT,13
3/30/20,6AM-9AM,"59 St (N,R)",COLLEGE,2
3/30/20,6AM-9AM,"59 St (N,R)",STUDENT,8
3/30/20,7PM-12AM,"59 St (N,R)",STUDENT,2
3/30/20,9AM-4PM,"59 St (N,R)",STUDENT,20
3/30/20,4PM-7PM,"59 St-Columbus Circle (A,B,C,D,1)",COLLEGE,7
3/30/20,4PM-7PM,"59 St-Columbus Circle (A,B,C,D,1)",STUDENT,32
3/30/20,6AM-9AM,"59 St-Columbus Circle (A,B,C,D,1)",COLLEGE,1
3/30/20,6AM-9AM,"59 St-Columbus Circle (A,B,C,D,1)",STUDENT,9
3/30/20,7PM-12AM,"59 St-Columbus Circle (A,B,C,D,1)",COLLEGE,13
3/30/20,7PM-12AM,"59 St-Columbus Circle (A,B,C,D,1)",STUDENT,2
3/30/20,9AM-4PM,"59 St-Columbus Circle (A,B,C,D,1)",COLLEGE,11
3/30/20,9AM-4PM,"59 St-Columbus Circle (A,B,C,D,1)",STUDENT,28
3/30/20,12AM-6AM,"63 Dr-Rego Park (M,R)",STUDENT,2
3/30/20,4PM-7PM,"63 Dr-Rego Park (M,R)",COLLEGE,1
3/30/20,4PM-7PM,"63 Dr-Rego Park (M,R)",STUDENT,6
3/30/20,6AM-9AM,"63 Dr-Rego Park (M,R)",COLLEGE,2
3/30/20,6AM-9AM,"63 Dr-Rego Park (M,R)",STUDENT,9
3/30/20,7PM-12AM,"63 Dr-Rego Park (M,R)",COLLEGE,1
3/30/20,7PM-12AM,"63 Dr-Rego Park (M,R)",STUDENT,4
3/30/20,9AM-4PM,"63 Dr-Rego Park (M,R)",COLLEGE,2
3/30/20,9AM-4PM,"63 Dr-Rego Park (M,R)",STUDENT,16
3/30/20,6AM-9AM,"65 St (M,R)",COLLEGE,1
3/30/20,6AM-9AM,"65 St (M,R)",STUDENT,2
3/30/20,7PM-12AM,"65 St (M,R)",STUDENT,1
3/30/20,9AM-4PM,"65 St (M,R)",STUDENT,3
3/30/20,4PM-7PM,66 St-Lincoln Center (1),COLLEGE,1
3/30/20,4PM-7PM,66 St-Lincoln Center (1),STUDENT,5
3/30/20,6AM-9AM,66 St-Lincoln Center (1),STUDENT,1
3/30/20,7PM-12AM,66 St-Lincoln Center (1),STUDENT,3
3/30/20,9AM-4PM,66 St-Lincoln Center (1),COLLEGE,3
3/30/20,9AM-4PM,66 St-Lincoln Center (1),STUDENT,13
3/30/20,4PM-7PM,"67 Av (M,R)",STUDENT,2
3/30/20,6AM-9AM,"67 Av (M,R)",COLLEGE,1
3/30/20,6AM-9AM,"67 Av (M,R)",STUDENT,5
3/30/20,9AM-4PM,"67 Av (M,R)",STUDENT,6
3/30/20,4PM-7PM,68 St-Hunter College (6),COLLEGE,1
3/30/20,4PM-7PM,68 St-Hunter College (6),STUDENT,11
3/30/20,6AM-9AM,68 St-Hunter College (6),COLLEGE,1
3/30/20,7PM-12AM,68 St-Hunter College (6),COLLEGE,2
3/30/20,7PM-12AM,68 St-Hunter College (6),STUDENT,1
3/30/20,9AM-4PM,68 St-Hunter College (6),COLLEGE,5
3/30/20,9AM-4PM,68 St-Hunter College (6),STUDENT,12
3/30/20,4PM-7PM,69 St (7),STUDENT,2
3/30/20,6AM-9AM,69 St (7),STUDENT,4
3/30/20,7PM-12AM,69 St (7),STUDENT,1
3/30/20,9AM-4PM,69 St (7),COLLEGE,1
3/30/20,9AM-4PM,69 St (7),STUDENT,6
3/30/20,4PM-7PM,"7 Av (B,D,E)",STUDENT,5
3/30/20,7PM-12AM,"7 Av (B,D,E)",COLLEGE,3
3/30/20,7PM-12AM,"7 Av (B,D,E)",STUDENT,4
3/30/20,9AM-4PM,"7 Av (B,D,E)",STUDENT,6
3/30/20,4PM-7PM,"7 Av (B,Q)",STUDENT,4
3/30/20,7PM-12AM,"7 Av (B,Q)",COLLEGE,1
3/30/20,9AM-4PM,"7 Av (B,Q)",COLLEGE,1
3/30/20,9AM-4PM,"7 Av (B,Q)",STUDENT,5
3/30/20,4PM-7PM,"7 Av (F,G)",COLLEGE,3
3/30/20,4PM-7PM,"7 Av (F,G)",STUDENT,5
3/30/20,6AM-9AM,"7 Av (F,G)",STUDENT,3
3/30/20,9AM-4PM,"7 Av (F,G)",STUDENT,12
3/30/20,4PM-7PM,71 St (D),STUDENT,3
3/30/20,6AM-9AM,71 St (D),COLLEGE,2
3/30/20,6AM-9AM,71 St (D),STUDENT,6
3/30/20,7PM-12AM,71 St (D),STUDENT,2
3/30/20,9AM-4PM,71 St (D),COLLEGE,2
3/30/20,9AM-4PM,71 St (D),STUDENT,7
3/30/20,12AM-6AM,"72 St (1,2,3)",COLLEGE,1
3/30/20,4PM-7PM,"72 St (1,2,3)",COLLEGE,6
3/30/20,4PM-7PM,"72 St (1,2,3)",STUDENT,18
3/30/20,6AM-9AM,"72 St (1,2,3)",STUDENT,6
3/30/20,7PM-12AM,"72 St (1,2,3)",COLLEGE,6
3/30/20,7PM-12AM,"72 St (1,2,3)",STUDENT,5
3/30/20,9AM-4PM,"72 St (1,2,3)",COLLEGE,4
3/30/20,9AM-4PM,"72 St (1,2,3)",STUDENT,20
3/30/20,4PM-7PM,"72 St (B,C)",COLLEGE,1
3/30/20,6AM-9AM,"72 St (B,C)",STUDENT,2
3/30/20,9AM-4PM,"72 St (B,C)",STUDENT,5
3/30/20,4PM-7PM,72 St (Q),COLLEGE,2
3/30/20,4PM-7PM,72 St (Q),STUDENT,20
3/30/20,6AM-9AM,72 St (Q),COLLEGE,2
3/30/20,6AM-9AM,72 St (Q),STUDENT,3
3/30/20,7PM-12AM,72 St (Q),COLLEGE,6
3/30/20,7PM-12AM,72 St (Q),STUDENT,3
3/30/20,9AM-4PM,72 St (Q),STUDENT,8
3/30/20,12AM-6AM,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",COLLEGE,1
3/30/20,4PM-7PM,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",COLLEGE,4
3/30/20,4PM-7PM,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",STUDENT,20
3/30/20,6AM-9AM,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",COLLEGE,7
3/30/20,6AM-9AM,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",STUDENT,21
3/30/20,7PM-12AM,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",COLLEGE,4
3/30/20,7PM-12AM,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",STUDENT,5
3/30/20,9AM-4PM,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",COLLEGE,8
3/30/20,9AM-4PM,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",STUDENT,40
3/30/20,4PM-7PM,"75 Av (E,F)",STUDENT,3
3/30/20,6AM-9AM,"75 Av (E,F)",STUDENT,1
3/30/20,7PM-12AM,"75 Av (E,F)",COLLEGE,1
3/30/20,7PM-12AM,"75 Av (E,F)",STUDENT,1
3/30/20,9AM-4PM,"75 Av (E,F)",COLLEGE,2
3/30/20,9AM-4PM,"75 Av (E,F)",STUDENT,4
3/30/20,12AM-6AM,"75 St-Elderts Ln (J,Z)",COLLEGE,2
3/30/20,12AM-6AM,"75 St-Elderts Ln (J,Z)",STUDENT,1
3/30/20,6AM-9AM,"75 St-Elderts Ln (J,Z)",STUDENT,7
3/30/20,7PM-12AM,"75 St-Elderts Ln (J,Z)",STUDENT,2
3/30/20,9AM-4PM,"75 St-Elderts Ln (J,Z)",COLLEGE,1
3/30/20,9AM-4PM,"75 St-Elderts Ln (J,Z)",STUDENT,5
3/30/20,4PM-7PM,77 St (6),STUDENT,12
3/30/20,6AM-9AM,77 St (6),COLLEGE,4
3/30/20,6AM-9AM,77 St (6),STUDENT,5
3/30/20,7PM-12AM,77 St (6),COLLEGE,4
3/30/20,7PM-12AM,77 St (6),STUDENT,4
3/30/20,9AM-4PM,77 St (6),COLLEGE,3
3/30/20,9AM-4PM,77 St (6),STUDENT,12
3/30/20,12AM-6AM,77 St (R),STUDENT,1
3/30/20,4PM-7PM,77 St (R),STUDENT,2
3/30/20,6AM-9AM,77 St (R),COLLEGE,2
3/30/20,6AM-9AM,77 St (R),STUDENT,2
3/30/20,7PM-12AM,77 St (R),COLLEGE,1
3/30/20,9AM-4PM,77 St (R),COLLEGE,2
3/30/20,9AM-4PM,77 St (R),STUDENT,4
3/30/20,4PM-7PM,79 St (1),COLLEGE,2
3/30/20,4PM-7PM,79 St (1),STUDENT,3
3/30/20,7PM-12AM,79 St (1),STUDENT,1
3/30/20,9AM-4PM,79 St (1),COLLEGE,3
3/30/20,9AM-4PM,79 St (1),STUDENT,3
3/30/20,12AM-6AM,79 St (D),STUDENT,2
3/30/20,4PM-7PM,79 St (D),STUDENT,3
3/30/20,6AM-9AM,79 St (D),STUDENT,3
3/30/20,9AM-4PM,79 St (D),STUDENT,7
3/30/20,4PM-7PM,8 Av (N),STUDENT,3
3/30/20,6AM-9AM,8 Av (N),COLLEGE,1
3/30/20,6AM-9AM,8 Av (N),STUDENT,3
3/30/20,9AM-4PM,8 Av (N),STUDENT,9
3/30/20,12AM-6AM,"8 St-New York University (R,W)",COLLEGE,1
3/30/20,4PM-7PM,"8 St-New York University (R,W)",STUDENT,2
3/30/20,7PM-12AM,"8 St-New York University (R,W)",STUDENT,1
3/30/20,9AM-4PM,"8 St-New York University (R,W)",STUDENT,3
3/30/20,12AM-6AM,80 St (A),COLLEGE,2
3/30/20,4PM-7PM,80 St (A),COLLEGE,2
3/30/20,4PM-7PM,80 St (A),STUDENT,4
3/30/20,6AM-9AM,80 St (A),COLLEGE,1
3/30/20,6AM-9AM,80 St (A),STUDENT,2
3/30/20,9AM-4PM,80 St (A),STUDENT,4
3/30/20,4PM-7PM,"81 St-Museum of Natural History (B,C)",STUDENT,4
3/30/20,6AM-9AM,"81 St-Museum of Natural History (B,C)",STUDENT,1
3/30/20,7PM-12AM,"81 St-Museum of Natural History (B,C)",COLLEGE,1
3/30/20,9AM-4PM,"81 St-Museum of Natural History (B,C)",STUDENT,3
3/30/20,4PM-7PM,82 St-Jackson Hts (7),COLLEGE,3
3/30/20,4PM-7PM,82 St-Jackson Hts (7),STUDENT,5
3/30/20,6AM-9AM,82 St-Jackson Hts (7),COLLEGE,1
3/30/20,6AM-9AM,82 St-Jackson Hts (7),STUDENT,4
3/30/20,7PM-12AM,82 St-Jackson Hts (7),STUDENT,2
3/30/20,9AM-4PM,82 St-Jackson Hts (7),COLLEGE,4
3/30/20,9AM-4PM,82 St-Jackson Hts (7),STUDENT,21
3/30/20,12AM-6AM,85 St-Forest Pkwy (J),STUDENT,1
3/30/20,4PM-7PM,85 St-Forest Pkwy (J),STUDENT,3
3/30/20,6AM-9AM,85 St-Forest Pkwy (J),COLLEGE,2
3/30/20,6AM-9AM,85 St-Forest Pkwy (J),STUDENT,5
3/30/20,7PM-12AM,85 St-Forest Pkwy (J),COLLEGE,2
3/30/20,9AM-4PM,85 St-Forest Pkwy (J),STUDENT,9
3/30/20,4PM-7PM,86 St (Q),COLLEGE,1
3/30/20,4PM-7PM,86 St (Q),STUDENT,9
3/30/20,6AM-9AM,86 St (Q),COLLEGE,1
3/30/20,7PM-12AM,86 St (Q),COLLEGE,2
3/30/20,9AM-4PM,86 St (Q),STUDENT,9
3/30/20,4PM-7PM,86 St. (1),COLLEGE,2
3/30/20,4PM-7PM,86 St. (1),STUDENT,6
3/30/20,6AM-9AM,86 St. (1),STUDENT,2
3/30/20,7PM-12AM,86 St. (1),COLLEGE,1
3/30/20,7PM-12AM,86 St. (1),STUDENT,1
3/30/20,9AM-4PM,86 St. (1),COLLEGE,2
3/30/20,9AM-4PM,86 St. (1),STUDENT,10
3/30/20,12AM-6AM,"86 St. (4,5,6)",STUDENT,1
3/30/20,4PM-7PM,"86 St. (4,5,6)",COLLEGE,5
3/30/20,4PM-7PM,"86 St. (4,5,6)",STUDENT,26
3/30/20,6AM-9AM,"86 St. (4,5,6)",COLLEGE,2
3/30/20,6AM-9AM,"86 St. (4,5,6)",STUDENT,6
3/30/20,7PM-12AM,"86 St. (4,5,6)",COLLEGE,12
3/30/20,7PM-12AM,"86 St. (4,5,6)",STUDENT,5
3/30/20,9AM-4PM,"86 St. (4,5,6)",COLLEGE,9
3/30/20,9AM-4PM,"86 St. (4,5,6)",STUDENT,27
3/30/20,4PM-7PM,"86 St. (B,C)",COLLEGE,2
3/30/20,4PM-7PM,"86 St. (B,C)",STUDENT,4
3/30/20,6AM-9AM,"86 St. (B,C)",COLLEGE,1
3/30/20,7PM-12AM,"86 St. (B,C)",STUDENT,1
3/30/20,9AM-4PM,"86 St. (B,C)",COLLEGE,2
3/30/20,9AM-4PM,"86 St. (B,C)",STUDENT,8
3/30/20,4PM-7PM,86 St. (N),STUDENT,5
3/30/20,6AM-9AM,86 St. (N),STUDENT,1
3/30/20,9AM-4PM,86 St. (N),COLLEGE,1
3/30/20,9AM-4PM,86 St. (N),STUDENT,5
3/30/20,12AM-6AM,86 St. (R),COLLEGE,2
3/30/20,12AM-6AM,86 St. (R),STUDENT,2
3/30/20,4PM-7PM,86 St. (R),COLLEGE,3
3/30/20,4PM-7PM,86 St. (R),STUDENT,7
3/30/20,6AM-9AM,86 St. (R),COLLEGE,1
3/30/20,6AM-9AM,86 St. (R),STUDENT,4
3/30/20,7PM-12AM,86 St. (R),STUDENT,3
3/30/20,9AM-4PM,86 St. (R),STUDENT,9
3/30/20,12AM-6AM,88 St (A),STUDENT,1
3/30/20,4PM-7PM,88 St (A),STUDENT,3
3/30/20,6AM-9AM,88 St (A),STUDENT,3
3/30/20,9AM-4PM,88 St (A),STUDENT,3
3/30/20,4PM-7PM,9 Av (D),STUDENT,3
3/30/20,6AM-9AM,9 Av (D),STUDENT,1
3/30/20,7PM-12AM,9 Av (D),COLLEGE,1
3/30/20,7PM-12AM,9 Av (D),STUDENT,2
3/30/20,9AM-4PM,9 Av (D),COLLEGE,1
3/30/20,9AM-4PM,9 Av (D),STUDENT,9
3/30/20,12AM-6AM,90 St-Elmhurst Av (7),COLLEGE,1
3/30/20,12AM-6AM,90 St-Elmhurst Av (7),STUDENT,5
3/30/20,4PM-7PM,90 St-Elmhurst Av (7),COLLEGE,1
3/30/20,4PM-7PM,90 St-Elmhurst Av (7),STUDENT,5
3/30/20,6AM-9AM,90 St-Elmhurst Av (7),COLLEGE,2
3/30/20,6AM-9AM,90 St-Elmhurst Av (7),STUDENT,10
3/30/20,9AM-4PM,90 St-Elmhurst Av (7),COLLEGE,2
3/30/20,9AM-4PM,90 St-Elmhurst Av (7),STUDENT,20
3/30/20,12AM-6AM,"96 St (1,2,3)",STUDENT,1
3/30/20,4PM-7PM,"96 St (1,2,3)",COLLEGE,3
3/30/20,4PM-7PM,"96 St (1,2,3)",STUDENT,11
3/30/20,6AM-9AM,"96 St (1,2,3)",COLLEGE,2
3/30/20,6AM-9AM,"96 St (1,2,3)",STUDENT,7
3/30/20,7PM-12AM,"96 St (1,2,3)",COLLEGE,6
3/30/20,7PM-12AM,"96 St (1,2,3)",STUDENT,6
3/30/20,9AM-4PM,"96 St (1,2,3)",COLLEGE,6
3/30/20,9AM-4PM,"96 St (1,2,3)",STUDENT,34
3/30/20,4PM-7PM,96 St (6),COLLEGE,1
3/30/20,4PM-7PM,96 St (6),STUDENT,11
3/30/20,6AM-9AM,96 St (6),COLLEGE,1
3/30/20,6AM-9AM,96 St (6),STUDENT,5
3/30/20,7PM-12AM,96 St (6),COLLEGE,1
3/30/20,7PM-12AM,96 St (6),STUDENT,2
3/30/20,9AM-4PM,96 St (6),COLLEGE,4
3/30/20,9AM-4PM,96 St (6),STUDENT,13
3/30/20,4PM-7PM,"96 St (B,C)",COLLEGE,3
3/30/20,4PM-7PM,"96 St (B,C)",STUDENT,5
3/30/20,7PM-12AM,"96 St (B,C)",COLLEGE,1
3/30/20,7PM-12AM,"96 St (B,C)",STUDENT,3
3/30/20,9AM-4PM,"96 St (B,C)",COLLEGE,1
3/30/20,9AM-4PM,"96 St (B,C)",STUDENT,4
3/30/20,4PM-7PM,96 St (Q),COLLEGE,1
3/30/20,4PM-7PM,96 St (Q),STUDENT,5
3/30/20,6AM-9AM,96 St (Q),COLLEGE,1
3/30/20,6AM-9AM,96 St (Q),STUDENT,4
3/30/20,7PM-12AM,96 St (Q),STUDENT,2
3/30/20,9AM-4PM,96 St (Q),STUDENT,19
3/30/20,4PM-7PM,Alabama Av (J),COLLEGE,1
3/30/20,4PM-7PM,Alabama Av (J),STUDENT,3
3/30/20,6AM-9AM,Alabama Av (J),COLLEGE,1
3/30/20,6AM-9AM,Alabama Av (J),STUDENT,4
3/30/20,7PM-12AM,Alabama Av (J),COLLEGE,1
3/30/20,7PM-12AM,Alabama Av (J),STUDENT,2
3/30/20,9AM-4PM,Alabama Av (J),COLLEGE,4
3/30/20,9AM-4PM,Alabama Av (J),STUDENT,8
3/30/20,12AM-6AM,"Allerton Av (2,5)",STUDENT,2
3/30/20,4PM-7PM,"Allerton Av (2,5)",STUDENT,11
3/30/20,6AM-9AM,"Allerton Av (2,5)",COLLEGE,3
3/30/20,6AM-9AM,"Allerton Av (2,5)",STUDENT,6
3/30/20,7PM-12AM,"Allerton Av (2,5)",STUDENT,4
3/30/20,9AM-4PM,"Allerton Av (2,5)",COLLEGE,7
3/30/20,9AM-4PM,"Allerton Av (2,5)",STUDENT,25
3/30/20,4PM-7PM,Aqueduct Racetrack (A),STUDENT,1
3/30/20,9AM-4PM,Aqueduct Racetrack (A),STUDENT,1
3/30/20,4PM-7PM,Aqueduct-North Conduit Av (A),STUDENT,1
3/30/20,12AM-6AM,Astor Place (6),COLLEGE,1
3/30/20,4PM-7PM,Astor Place (6),STUDENT,4
3/30/20,7PM-12AM,Astor Place (6),STUDENT,2
3/30/20,9AM-4PM,Astor Place (6),COLLEGE,1
3/30/20,9AM-4PM,Astor Place (6),STUDENT,5
3/30/20,12AM-6AM,"Astoria Blvd (N,W)",STUDENT,1
3/30/20,4PM-7PM,"Astoria Blvd (N,W)",STUDENT,4
3/30/20,6AM-9AM,"Astoria Blvd (N,W)",COLLEGE,1
3/30/20,6AM-9AM,"Astoria Blvd (N,W)",STUDENT,3
3/30/20,7PM-12AM,"Astoria Blvd (N,W)",COLLEGE,1
3/30/20,9AM-4PM,"Astoria Blvd (N,W)",COLLEGE,1
3/30/20,9AM-4PM,"Astoria Blvd (N,W)",STUDENT,3
3/30/20,4PM-7PM,"Astoria-Ditmars Blvd (N,W)",COLLEGE,1
3/30/20,4PM-7PM,"Astoria-Ditmars Blvd (N,W)",STUDENT,5
3/30/20,6AM-9AM,"Astoria-Ditmars Blvd (N,W)",STUDENT,3
3/30/20,7PM-12AM,"Astoria-Ditmars Blvd (N,W)",COLLEGE,1
3/30/20,7PM-12AM,"Astoria-Ditmars Blvd (N,W)",STUDENT,2
3/30/20,9AM-4PM,"Astoria-Ditmars Blvd (N,W)",COLLEGE,1
3/30/20,9AM-4PM,"Astoria-Ditmars Blvd (N,W)",STUDENT,12
3/30/20,4PM-7PM,Atlantic Av (L),STUDENT,5
3/30/20,6AM-9AM,Atlantic Av (L),COLLEGE,1
3/30/20,6AM-9AM,Atlantic Av (L),STUDENT,4
3/30/20,9AM-4PM,Atlantic Av (L),STUDENT,2
3/30/20,12AM-6AM,"Atlantic Av-Barclays Ctr (B,D,N,Q,R,2,3,4,5)",STUDENT,1
3/30/20,4PM-7PM,"Atlantic Av-Barclays Ctr (B,D,N,Q,R,2,3,4,5)",COLLEGE,2
3/30/20,4PM-7PM,"Atlantic Av-Barclays Ctr (B,D,N,Q,R,2,3,4,5)",STUDENT,31
3/30/20,6AM-9AM,"Atlantic Av-Barclays Ctr (B,D,N,Q,R,2,3,4,5)",COLLEGE,4
3/30/20,6AM-9AM,"Atlantic Av-Barclays Ctr (B,D,N,Q,R,2,3,4,5)",STUDENT,3
3/30/20,7PM-12AM,"Atlantic Av-Barclays Ctr (B,D,N,Q,R,2,3,4,5)",COLLEGE,7
3/30/20,7PM-12AM,"Atlantic Av-Barclays Ctr (B,D,N,Q,R,2,3,4,5)",STUDENT,16
3/30/20,9AM-4PM,"Atlantic Av-Barclays Ctr (B,D,N,Q,R,2,3,4,5)",COLLEGE,9
3/30/20,9AM-4PM,"Atlantic Av-Barclays Ctr (B,D,N,Q,R,2,3,4,5)",STUDENT,40
3/30/20,4PM-7PM,Avenue H (Q),COLLEGE,1
3/30/20,6AM-9AM,Avenue H (Q),COLLEGE,2
3/30/20,6AM-9AM,Avenue H (Q),STUDENT,2
3/30/20,7PM-12AM,Avenue H (Q),COLLEGE,1
3/30/20,7PM-12AM,Avenue H (Q),STUDENT,1
3/30/20,9AM-4PM,Avenue H (Q),COLLEGE,1
3/30/20,9AM-4PM,Avenue H (Q),STUDENT,4
3/30/20,4PM-7PM,Avenue I (F),STUDENT,5
3/30/20,6AM-9AM,Avenue I (F),COLLEGE,1
3/30/20,6AM-9AM,Avenue I (F),STUDENT,2
3/30/20,7PM-12AM,Avenue I (F),COLLEGE,2
3/30/20,9AM-4PM,Avenue I (F),COLLEGE,2
3/30/20,9AM-4PM,Avenue I (F),STUDENT,5
3/30/20,4PM-7PM,Avenue J (Q),COLLEGE,2
