TPERIOD,STATION,COLLEGE,STUDENT
12AM-6AM,82 St - Jackson Hts,0.14285714285714285,2.4285714285714284
12AM-6AM,85 St - Forest Pkwy,0.42857142857142855,3.4285714285714284
12AM-6AM,86 St,3.142857142857143,10.428571428571429
12AM-6AM,88 St,0.0,1.5714285714285714
12AM-6AM,9 Av,0.2857142857142857,1.5714285714285714
12AM-6AM,90 St - Elmhurst Av,1.0,4.142857142857143
12AM-6AM,96 St,1.4285714285714286,5.428571428571429
12AM-6AM,Alabama Av,0.2857142857142857,0.2857142857142857
12AM-6AM,Allerton Av,0.7142857142857143,2.7142857142857144
12AM-6AM,Aqueduct - N Conduit Av,0.14285714285714285,0.14285714285714285
12AM-6AM,Aqueduct Racetrack,0.42857142857142855,0.14285714285714285
12AM-6AM,Astor Pl,0.8571428571428571,0.2857142857142857
