R_DATE,TPERIOD,STATION,CTGRY,RIDERS
1/2/22 0:00,9AM-4PM,"3 Av-149 St (2,5)",STUDENT,1
1/2/22 0:00,9AM-4PM,33 St (6),STUDENT,1
1/2/22 0:00,4PM-7PM,33 St-Rawson St (7),STUDENT,1
1/2/22 0:00,4PM-7PM,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",STUDENT,4
1/2/22 0:00,6AM-9AM,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",STUDENT,1
1/2/22 0:00,7PM-12AM,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",STUDENT,1
1/2/22 0:00,9AM-4PM,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",STUDENT,2
1/2/22 0:00,4PM-7PM,34 St-Hudson Yards (7),STUDENT,1
1/2/22 0:00,9AM-4PM,34 St-Hudson Yards (7),STUDENT,1
1/2/22 0:00,4PM-7PM,"34 St-Penn Station (1,2,3)",STUDENT,1
1/2/22 0:00,6AM-9AM,"34 St-Penn Station (1,2,3)",STUDENT,2
1/2/22 0:00,7PM-12AM,"34 St-Penn Station (1,2,3)",STUDENT,2
1/2/22 0:00,9AM-4PM,"34 St-Penn Station (1,2,3)",STUDENT,1
1/2/22 0:00,4PM-7PM,"34 St-Penn Station (A,C,E)",STUDENT,2
1/2/22 0:00,7PM-12AM,"34 St-Penn Station (A,C,E)",STUDENT,1
1/2/22 0:00,9AM-4PM,"34 St-Penn Station (A,C,E)",STUDENT,2
1/2/22 0:00,4PM-7PM,"36 St (D,N,R)",STUDENT,2
1/2/22 0:00,7PM-12AM,"36 St (D,N,R)",STUDENT,1
1/2/22 0:00,7PM-12AM,"4 Av (F,G)/9 St (R)",STUDENT,1
1/2/22 0:00,9AM-4PM,"4 Av (F,G)/9 St (R)",STUDENT,1
1/2/22 0:00,6AM-9AM,45 St (R),STUDENT,1
1/2/22 0:00,9AM-4PM,45 St (R),STUDENT,1
1/2/22 0:00,4PM-7PM,"47-50 Sts-Rockefeller Center (B,D,F,M)",STUDENT,4
1/2/22 0:00,9AM-4PM,"47-50 Sts-Rockefeller Center (B,D,F,M)",STUDENT,1
