,ISRM,tons_per_year_ROG,tons_per_year_NOx,tons_per_year_NH3,tons_per_year_SOx,tons_per_year_PM2_5,tons_per_year_CO2,geometry
18,970,0.038404446491972166,0.022513954451174545,0.00907318016378067,0.0008653246771531051,0.002163399214349604,86.24637965258626,"POLYGON ((-2208000 128000, -2208000 132000, -2204000 132000, -2204000 128000, -2208000 128000))"
19,971,-0.007516689627267148,0.2382083895099667,0.024563728982162303,0.0024951408474963993,0.005595712513455184,247.78790287547054,"POLYGON ((-2208000 132000, -2208000 136000, -2204000 136000, -2204000 132000, -2208000 132000))"
20,972,0.253011206432479,-0.2083912712848992,-0.07321925259815343,-0.0077133847661050026,-0.011398312570651797,-772.0622602683943,"POLYGON ((-2208000 136000, -2208000 140000, -2204000 140000, -2204000 136000, -2208000 136000))"
21,973,-0.08513347369762525,0.04394786743123835,0.003984064018066197,0.0004720698000995026,0.00010358124194990298,47.32100890083461,"POLYGON ((-2208000 140000, -2208000 144000, -2204000 144000, -2204000 140000, -2208000 140000))"
22,974,0.26545386417517847,0.4089610782287938,0.055704940513709666,0.006465035963116109,0.010466626397009487,642.3850645260027,"POLYGON ((-2208000 144000, -2208000 148000, -2204000 148000, -2204000 144000, -2208000 144000))"
23,975,0.05275688581867888,0.0351555504793537,0.013209310155587517,0.0015189072474599968,0.0024232059190448935,151.56578344382524,"POLYGON ((-2208000 148000, -2208000 152000, -2204000 152000, -2204000 148000, -2208000 148000))"
24,976,-0.002660477412440354,0.11180937276326852,0.01713227866358949,0.0019243833931929001,0.003652993395772096,192.116337453112,"POLYGON ((-2208000 152000, -2208000 156000, -2204000 156000, -2204000 152000, -2208000 152000))"
25,977,0.02868296136634929,-0.034240594250911194,-0.014809975562406597,-0.0016112096724058972,-0.0026964107993125014,-161.5629681175492,"POLYGON ((-2204000 50000, -2204000 51000, -2203000 51000, -2203000 50000, -2204000 50000))"
26,978,-0.278554909276973,-0.22103725681557984,-0.02079685987627017,-0.002517727459499096,-0.003937972773417106,-248.47838791056347,"POLYGON ((-2204000 51000, -2204000 52000, -2203000 52000, -2203000 51000, -2204000 51000))"
27,987,-0.3212700159747417,-0.18190479334506016,-0.015926986830608447,-0.002306432966514116,-0.0017380038148503973,-228.272955795117,"POLYGON ((-2204000 48000, -2204000 50000, -2202000 50000, -2202000 48000, -2204000 48000))"
28,988,-0.013103697993524621,0.030663198611782683,0.011171505110281865,0.0012109939371158021,0.001325387466986197,121.15454137762026,"POLYGON ((-2204000 58000, -2204000 60000, -2202000 60000, -2202000 58000, -2204000 58000))"
29,992,-0.2852751522451191,-0.44287163201723345,-0.08104005817563942,-0.0095018452400185,-0.015190003128393595,-945.3569066753143,"POLYGON ((-2204000 140000, -2204000 142000, -2202000 142000, -2202000 140000, -2204000 140000))"
30,993,-0.03769113668412594,0.03115385688658545,0.008213369655122427,0.0009349827800096966,-0.00020382269450500146,93.95765208092234,"POLYGON ((-2204000 142000, -2204000 144000, -2202000 144000, -2202000 142000, -2204000 142000))"
31,994,-0.022065491576272356,0.043103575840946706,0.006314981744937595,0.0006916349284587005,0.0010112883074862994,69.56917189063688,"POLYGON ((-2204000 144000, -2204000 146000, -2202000 146000, -2202000 144000, -2204000 144000))"
32,995,-0.06439394519615971,-0.04626257298528036,-0.00201383768656041,-0.00028726914754249877,-5.6115454181399765e-05,-27.51529228442996,"POLYGON ((-2204000 146000, -2204000 148000, -2202000 148000, -2202000 146000, -2204000 146000))"
33,996,0.1623980442404196,0.07920761174524116,0.0020357014452557984,0.0003415337879243002,0.0010995129792372021,32.7642590472218,"POLYGON ((-2203000 50000, -2203000 51000, -2202000 51000, -2202000 50000, -2203000 50000))"
34,997,-0.0346135654756603,-0.012741368335043468,0.00019403933261390172,-5.085638677659876e-05,0.0003550171006728997,-4.356119888455851,"POLYGON ((-2203000 51000, -2203000 52000, -2202000 52000, -2202000 51000, -2203000 51000))"
35,998,-0.16564458738831123,-0.1521032894928429,-0.026506236719307408,-0.0032707078314338014,-0.003540863220584195,-325.1750267027337,"POLYGON ((-2203000 52000, -2203000 53000, -2202000 53000, -2202000 52000, -2203000 52000))"
36,999,0.34254933426571554,0.15277333375677937,-0.011979621842400479,-0.0008460756896393057,-0.0007542771580440061,-88.75633142349216,"POLYGON ((-2203000 53000, -2203000 54000, -2202000 54000, -2202000 53000, -2203000 53000))"
37,1000,0.11240360276274597,0.20003390043810532,0.003809320672109595,0.0009255750403028978,0.0006925884509802888,89.8229578846126,"POLYGON ((-2203000 54000, -2203000 55000, -2202000 55000, -2202000 54000, -2203000 54000))"
38,1001,-0.2141849626817578,-0.08196361326569113,0.002065239438468869,0.00012411456318470182,-0.0009459886087826025,14.573726193129914,"POLYGON ((-2203000 55000, -2203000 56000, -2202000 56000, -2202000 55000, -2203000 55000))"
39,1002,-0.05713846098183817,0.006410498800412778,0.005959389787888902,0.0006359431746153985,-0.00071801716284349,63.81446267461024,"POLYGON ((-2203000 56000, -2203000 57000, -2202000 57000, -2202000 56000, -2203000 56000))"
40,1003,0.007358398955622736,0.020918694153134854,0.009526431875815311,0.0010624911624768016,0.0012849826433627004,106.02240407822,"POLYGON ((-2203000 57000, -2203000 58000, -2202000 58000, -2202000 57000, -2203000 57000))"
41,1004,0.07900876307160432,0.04613033679582068,0.003949548306533379,0.0005421496039605001,0.001335741377181801,53.08871605703939,"POLYGON ((-2203000 60000, -2203000 61000, -2202000 61000, -2202000 60000, -2203000 60000))"
42,1005,-0.0035949894512559005,-0.008203758856708904,-0.001966354843868895,-0.00020406078344489993,-0.0005895782300148009,-20.38271354296205,"POLYGON ((-2203000 61000, -2203000 62000, -2202000 62000, -2202000 61000, -2203000 61000))"
43,1010,-0.35212996058039536,-0.27148247827954464,-0.041879694551880675,-0.0044899280879048264,-0.007053972018896126,-444.22506624125526,"POLYGON ((-2208000 24000, -2208000 36000, -2196000 36000, -2196000 24000, -2208000 24000))"
44,1012,0.0036106010951541014,0.004730598485679499,0.0008995307102419997,0.0001231698269283999,0.00024525307586170013,12.209301940034678,"POLYGON ((-2204000 40000, -2204000 44000, -2200000 44000, -2200000 40000, -2204000 40000))"
45,1013,-0.0062260578893074126,-0.016160230098735795,0.013150146978170296,0.0016137951501343922,0.004676294659397895,160.8081968434999,"POLYGON ((-2204000 44000, -2204000 48000, -2200000 48000, -2200000 44000, -2204000 44000))"
46,1016,0.45041220265708404,0.22749370765455623,0.010658218321850765,0.0017254217015934964,0.004618016558104704,167.1616336609859,"POLYGON ((-2204000 76000, -2204000 80000, -2200000 80000, -2200000 76000, -2204000 76000))"
47,1017,0.008471119815979034,0.11471500162854831,0.008055077011165097,0.000933514626404201,0.0023052965588698966,92.57823316397548,"POLYGON ((-2204000 80000, -2204000 84000, -2200000 84000, -2200000 80000, -2204000 80000))"
48,1018,0.005464734163339757,-0.0019168187500870904,0.0006087950565310009,3.1821160436400295e-05,2.0078259358200477e-05,3.02920648748875,"POLYGON ((-2204000 84000, -2204000 88000, -2200000 88000, -2200000 84000, -2204000 84000))"
49,1019,-1.1199182814331898,-0.6105265299931499,-0.043435584265759,-0.007309774018481208,-0.015005802297500204,-716.2295940548975,"POLYGON ((-2204000 88000, -2204000 92000, -2200000 92000, -2200000 88000, -2204000 88000))"
50,1020,-0.256554865325306,-0.2389814087800073,-0.02847709488153982,-0.003396575409503399,-0.008367126173466397,-335.62483312555764,"POLYGON ((-2204000 92000, -2204000 96000, -2200000 96000, -2200000 92000, -2204000 92000))"
51,1021,0.4815735069440876,0.3312272768994049,-0.007689034836054098,-0.00030350040216819973,0.0013667060058991654,-38.94462145009311,"POLYGON ((-2208000 96000, -2208000 108000, -2196000 108000, -2196000 96000, -2208000 96000))"
52,1022,-0.6535946079771264,-0.476908780349234,-0.06902006390746429,-0.008212643805726394,-0.012717483614471226,-816.0098807659451,"POLYGON ((-2208000 108000, -2208000 120000, -2196000 120000, -2196000 108000, -2208000 108000))"
53,1023,0.06286025684796925,0.06449353417137349,0.015774575989669692,0.0016017741234218008,0.002585812290027717,159.24735786981364,"POLYGON ((-2204000 120000, -2204000 124000, -2200000 124000, -2200000 120000, -2204000 120000))"
54,1024,-0.11792626208132617,-0.10345460623648428,-0.008262985853867644,-0.001295803780454019,-0.0004312298421701999,-129.48622275008165,"POLYGON ((-2204000 124000, -2204000 128000, -2200000 128000, -2200000 124000, -2204000 124000))"
55,1025,-0.11208017346538668,-0.005628873686291058,0.022223048011008384,0.003673923354434394,-0.0019521976904242067,368.7176031771087,"POLYGON ((-2204000 128000, -2204000 132000, -2200000 132000, -2200000 128000, -2204000 128000))"
56,1026,-0.6361888737678161,-0.027866325035326156,0.043238980959960926,0.0043828636999860004,0.0020232874252891775,442.88436695381097,"POLYGON ((-2204000 132000, -2204000 136000, -2200000 136000, -2200000 132000, -2204000 132000))"
57,1027,0.1564209758828028,0.28337773218248685,0.018042148754899623,0.0022981086098971953,0.0053130113367926,226.07983862693982,"POLYGON ((-2204000 136000, -2204000 140000, -2200000 140000, -2200000 136000, -2204000 136000))"
58,1028,0.4451265207156112,0.24995929811022677,0.0073974959739318,0.000792978689730911,0.003309209142993097,73.77216471056818,"POLYGON ((-2204000 148000, -2204000 152000, -2200000 152000, -2200000 148000, -2204000 148000))"
59,1029,-1.0851384163126312,-0.5120532678477616,-0.024081277933522216,-0.0037045942705487,-0.0051805825010400874,-359.54517396688243,"POLYGON ((-2204000 152000, -2204000 156000, -2200000 156000, -2200000 152000, -2204000 152000))"
60,1030,-0.20250477627179464,0.008678238811256733,0.012867715493664278,0.00054314795512167,0.0017132001737621971,53.75746592479845,"POLYGON ((-2208000 156000, -2208000 168000, -2196000 168000, -2196000 156000, -2208000 156000))"
61,1031,0.3582891892620341,0.30444049397300343,0.0139760993588193,0.0018881396335463999,0.0038719099696246026,183.65923362996,"POLYGON ((-2202000 48000, -2202000 49000, -2201000 49000, -2201000 48000, -2202000 48000))"
62,1032,-0.16383572097046706,-0.056952461358062756,-0.009779111550502262,-0.0008977657074350914,-0.0028091642045105086,-88.36367570686343,"POLYGON ((-2202000 49000, -2202000 50000, -2201000 50000, -2201000 49000, -2202000 49000))"
63,1033,-0.2647748939511585,-0.16212520845094414,-0.00618028361466566,-0.0007686103993113022,-0.002986228883610789,-74.38927371416958,"POLYGON ((-2202000 50000, -2202000 51000, -2201000 51000, -2201000 50000, -2202000 50000))"
64,1034,0.07740074415007836,0.029048302280536564,-0.0026026285657368975,-5.5504126063001674e-05,0.000672846504702701,-6.84501261061132,"POLYGON ((-2202000 51000, -2202000 52000, -2201000 52000, -2201000 51000, -2202000 51000))"
65,1035,0.27938998680656546,0.17083790814946642,0.010833611433971657,0.0016342133490639052,0.0020699088591192016,160.06573615978778,"POLYGON ((-2202000 52000, -2202000 53000, -2201000 53000, -2201000 52000, -2202000 52000))"
66,1036,-0.3427811849281568,-0.28771214515047294,-0.07050539218218954,-0.008150657932282604,-0.009767514991249393,-812.0827865365372,"POLYGON ((-2202000 53000, -2202000 54000, -2201000 54000, -2201000 53000, -2202000 53000))"
67,1037,0.19878640140974468,0.1372302663399787,0.009874608647507097,0.0014689071682378006,0.003569641651464804,143.9904124307709,"POLYGON ((-2202000 54000, -2202000 55000, -2201000 55000, -2201000 54000, -2202000 54000))"
68,1038,0.20205759472152618,0.10769648746045091,0.005493788113305198,0.0007671956970309989,0.0023334195962253015,74.22662860981109,"POLYGON ((-2202000 55000, -2202000 56000, -2201000 56000, -2201000 55000, -2202000 55000))"
69,1039,-0.171060216911342,-0.03564198260133011,0.004154526552717308,0.00025080244697570087,0.00028812531226649063,27.66355188489524,"POLYGON ((-2202000 56000, -2202000 57000, -2201000 57000, -2201000 56000, -2202000 56000))"
70,1040,0.004724280306683815,-0.02816613833143533,-0.008329509944372503,-0.0008558789550417003,-0.001476795010516601,-85.56279837848774,"POLYGON ((-2202000 57000, -2202000 58000, -2201000 58000, -2201000 57000, -2202000 57000))"
71,1041,-0.0042994084020112,0.0003317605658881978,0.0006130292167062,6.16628833844e-05,0.00014268600026900004,6.159448358850682,"POLYGON ((-2202000 58000, -2202000 59000, -2201000 59000, -2201000 58000, -2202000 58000))"
72,1042,-0.07321081853169142,-0.08905216756130252,-0.010022563915088406,-0.0010990493406407998,-0.0026418809833431978,-108.53162637162404,"POLYGON ((-2202000 59000, -2202000 60000, -2201000 60000, -2201000 59000, -2202000 59000))"
73,1043,0.047355548464026676,0.00561331740513582,-0.004487432202755881,-0.00039703917989569737,-0.0008687554776351941,-40.32009999460979,"POLYGON ((-2202000 60000, -2202000 61000, -2201000 61000, -2201000 60000, -2202000 60000))"
74,1044,-0.08268776240881803,-0.061221846342037756,-0.0032625157682162897,-0.00039410884052709996,-0.0011217989289860966,-38.241881709663176,"POLYGON ((-2202000 61000, -2202000 62000, -2201000 62000, -2201000 61000, -2202000 61000))"
75,1045,0.05045338016684009,0.04764548928860157,0.0022751894145643936,0.00028469427757070107,0.0008026884039429999,27.552908342328465,"POLYGON ((-2202000 62000, -2202000 63000, -2201000 63000, -2201000 62000, -2202000 62000))"
76,1046,-0.13987139218683797,-0.048494967700730696,-0.00285224017238489,-0.0003385712691509994,-0.0008552977864524011,-32.248546215093484,"POLYGON ((-2202000 63000, -2202000 64000, -2201000 64000, -2201000 63000, -2202000 63000))"
77,1047,0.024620563829303777,0.014659779769163883,-0.0003418252267235189,6.3392489540008146e-06,-0.00010616426584499766,0.3125272736117495,"POLYGON ((-2202000 64000, -2202000 65000, -2201000 65000, -2201000 64000, -2202000 64000))"
78,1048,0.011864017979230312,0.008018960172450684,0.0027927663647253007,0.00020234004067929984,0.0005940790159011007,20.15593882852403,"POLYGON ((-2202000 65000, -2202000 66000, -2201000 66000, -2201000 65000, -2202000 65000))"
79,1049,0.44965333946733477,0.3371371071109204,0.021912960342525406,0.0030509889347797997,0.0035716786088630034,299.57440246241185,"POLYGON ((-2202000 142000, -2202000 143000, -2201000 143000, -2201000 142000, -2202000 142000))"
80,1050,-0.2702071238762356,-0.1296630932095224,-0.0026515891963701244,-0.0004615823888600018,-0.0019000226290360987,-43.49360392487529,"POLYGON ((-2202000 143000, -2202000 144000, -2201000 144000, -2201000 143000, -2202000 143000))"
81,1051,-0.164108168566367,-0.1683581585798104,-0.00772249154413629,-0.001221506139103299,-0.0011389811953199033,-120.08988431511034,"POLYGON ((-2202000 144000, -2202000 145000, -2201000 145000, -2201000 144000, -2202000 144000))"
82,1052,0.03507017995390449,-0.00882828633891275,-0.0024974422102861937,-0.000400250996780099,0.0001139243848367992,-40.42622033024418,"POLYGON ((-2202000 145000, -2202000 146000, -2201000 146000, -2201000 145000, -2202000 145000))"
83,1054,-0.9886675224527899,-0.5630845813346674,0.024194418840555287,0.0019623333690474976,0.001976433913431608,206.70106820524052,"POLYGON ((-2202000 140000, -2202000 142000, -2200000 142000, -2200000 140000, -2202000 140000))"
84,1055,-0.6784114706722688,-0.3574994758917338,-0.02289819717810948,-0.0031107402919823973,-0.005577332250370694,-302.8552898661992,"POLYGON ((-2202000 146000, -2202000 148000, -2200000 148000, -2200000 146000, -2202000 146000))"
85,1056,0.08234369813734133,0.034511941654030265,0.013816153824917493,0.0014999051110767998,0.002460557782731701,149.07356887905507,"POLYGON ((-2201000 48000, -2201000 49000, -2200000 49000, -2200000 48000, -2201000 48000))"
86,1057,-0.13501944861022253,-0.21428106186742468,-0.041234138617580296,-0.004359708575739099,-0.008346472028562119,-433.0254067825899,"POLYGON ((-2201000 49000, -2201000 50000, -2200000 50000, -2200000 49000, -2201000 49000))"
87,1058,-0.30672611663509386,-0.1628782467080674,-0.018761372279074262,-0.002008672942626799,-0.0025005542490759147,-198.82227162239906,"POLYGON ((-2201000 50000, -2201000 51000, -2200000 51000, -2200000 50000, -2201000 50000))"
88,1059,0.5425138507817326,0.15896299425080418,-0.018148935646004616,-0.001762160985047806,0.0008328901141141931,-181.3406827888084,"POLYGON ((-2201000 51000, -2201000 52000, -2200000 52000, -2200000 51000, -2201000 51000))"
89,1060,-0.20149247001503312,0.050389755886228293,0.03314477648350467,0.0035768140115532004,0.0045966051270806,359.8608100586971,"POLYGON ((-2201000 52000, -2201000 53000, -2200000 53000, -2200000 52000, -2201000 52000))"
90,1061,-0.16158377316110606,-0.02988183735745409,0.020080704850064635,0.0018205192192601999,0.0010679169948571987,183.20028612031274,"POLYGON ((-2201000 53000, -2201000 54000, -2200000 54000, -2200000 53000, -2201000 53000))"
91,1062,-0.8301359090201554,-0.8699959843109255,-0.15326012576555104,-0.017767037549814013,-0.022970385928037684,-1764.466837426844,"POLYGON ((-2201000 54000, -2201000 55000, -2200000 55000, -2200000 54000, -2201000 54000))"
92,1063,0.6273949221918533,0.774248377587357,0.15071864160657955,0.017242846799612396,0.023744107353260407,1715.1219340235239,"POLYGON ((-2201000 55000, -2201000 56000, -2200000 56000, -2200000 55000, -2201000 55000))"
93,1064,-0.42505386515189425,0.15326795391568027,0.09657422070570965,0.010954732904373404,0.0117222696459163,1100.049654187971,"POLYGON ((-2201000 56000, -2201000 57000, -2200000 57000, -2200000 56000, -2201000 56000))"
94,1065,0.009515007703057021,-0.07282646298754525,-0.024389011102907893,-0.0026624483820089015,-0.003912381439807905,-265.60097081635695,"POLYGON ((-2201000 57000, -2201000 58000, -2200000 58000, -2200000 57000, -2201000 57000))"
95,1066,0.019720235384687257,-0.055053950791235984,-0.033972610432861094,-0.0030914727678505,-0.007033534892951103,-309.0946948769224,"POLYGON ((-2201000 58000, -2201000 59000, -2200000 59000, -2200000 58000, -2201000 58000))"
96,1067,-1.1427541372519014,-0.7351956951483505,-0.0446037339400554,-0.005436040355730802,-0.014267102589660893,-529.0452190990832,"POLYGON ((-2201000 59000, -2201000 60000, -2200000 60000, -2200000 59000, -2201000 59000))"
97,1068,-0.10159970725162681,-0.041695914376889576,-0.003933669369019399,-0.0003668434667552026,-0.0010087087337418976,-36.13153313168141,"POLYGON ((-2201000 60000, -2201000 61000, -2200000 61000, -2200000 60000, -2201000 60000))"
98,1069,-0.15946987690162162,-0.0886369677432306,-0.009862274283035932,-0.0011622409540147996,-0.003103862417178499,-114.46839718077626,"POLYGON ((-2201000 61000, -2201000 62000, -2200000 62000, -2200000 61000, -2201000 61000))"
99,1070,-0.12933254991023713,-0.0816460100712395,-0.018106296575466585,-0.001768568225176896,-0.005581951958953599,-175.007637526111,"POLYGON ((-2201000 62000, -2201000 63000, -2200000 63000, -2200000 62000, -2201000 62000))"
100,1071,-0.037200269550856646,-0.07969719740507286,-0.0254276930306426,-0.0026495743739907984,-0.0059097790839432035,-264.5607632778101,"POLYGON ((-2201000 63000, -2201000 64000, -2200000 64000, -2200000 63000, -2201000 63000))"
101,1072,-0.03162158071111687,-0.00850375562096839,-0.005148361349503389,-0.00046835900239880143,-0.0013817509586483978,-46.589492585904736,"POLYGON ((-2201000 64000, -2201000 65000, -2200000 65000, -2200000 64000, -2201000 64000))"
102,1073,-0.09851221816622724,-0.04884051650336341,5.876128446141715e-05,-3.97340812381998e-05,-0.00011851322181390123,-3.0698160208953595,"POLYGON ((-2201000 65000, -2201000 66000, -2200000 66000, -2200000 65000, -2201000 65000))"
103,1074,-0.19660041809981,-0.09779505600371419,0.019398470114534938,0.0022041441122332,0.0001700520548769957,223.2421231468843,"POLYGON ((-2201000 142000, -2201000 143000, -2200000 143000, -2200000 142000, -2201000 142000))"
104,1075,-0.02004407970920674,-0.025464452873942278,-0.0007736547447383946,-0.0001505563056653017,-0.00044030963632340006,-14.710713959440682,"POLYGON ((-2201000 143000, -2201000 144000, -2200000 144000, -2200000 143000, -2201000 143000))"
105,1076,0.10303208798908381,0.03649009541348125,-0.0004643228464407956,4.323563460159954e-05,0.0012183652810089998,2.033535713742367,"POLYGON ((-2201000 144000, -2201000 145000, -2200000 145000, -2200000 144000, -2201000 144000))"
106,1077,0.30252284223467063,0.22155202230064952,0.015052072800132404,0.0019034676937492011,0.0048214338444287005,186.49329832646026,"POLYGON ((-2201000 145000, -2201000 146000, -2200000 146000, -2200000 145000, -2201000 145000))"
107,1078,0.350911475055387,0.19512387133427822,0.024585750305625598,0.0031309098213403996,0.004098445026616299,309.466226051758,"POLYGON ((-2200000 46000, -2200000 47000, -2199000 47000, -2199000 46000, -2200000 46000))"
108,1079,-0.22510567539019366,-0.3028491474498294,-0.05971487798530961,-0.006944592307587399,-0.008138813023096686,-691.1175521826262,"POLYGON ((-2200000 47000, -2200000 48000, -2199000 48000, -2199000 47000, -2200000 47000))"
109,1080,0.04829123872730068,0.0002420764331936276,-0.003599605619966889,-0.0003123465419374999,-0.0005319339800238,-31.958877993369015,"POLYGON ((-2200000 50000, -2200000 51000, -2199000 51000, -2199000 50000, -2200000 50000))"
110,1081,-0.585146448800403,-0.17944328710039237,0.033794052603992486,0.003222780464738298,0.002809047398498299,328.4802707129711,"POLYGON ((-2200000 51000, -2200000 52000, -2199000 52000, -2199000 51000, -2200000 51000))"
111,1082,-0.08675344871463864,0.015561281764935764,0.010502358120672406,0.001424333237464298,0.0007735171190779988,142.65811845591088,"POLYGON ((-2200000 54000, -2200000 55000, -2199000 55000, -2199000 54000, -2200000 54000))"
112,1083,-0.7868994261709075,-1.1505308501109708,-0.24297324037895596,-0.027777247047490294,-0.0362360049051178,-2765.9147977294997,"POLYGON ((-2200000 55000, -2200000 56000, -2199000 56000, -2199000 55000, -2200000 55000))"
113,1084,0.3160649044420918,0.13528626681496014,0.02141501433591575,0.003931672867683783,0.004768404032779283,389.85336846093196,"POLYGON ((-2200000 56000, -2200000 57000, -2199000 57000, -2199000 56000, -2200000 56000))"
114,1085,0.04695288045113344,0.15781565183281643,0.03479516433647534,0.0034935612562063956,0.007801877811301011,346.824257803004,"POLYGON ((-2200000 57000, -2200000 58000, -2199000 58000, -2199000 57000, -2200000 57000))"
115,1086,0.23029333842241506,0.3099045806198806,0.06780891401672662,0.006825496906928394,0.017046625928851505,677.9693821717683,"POLYGON ((-2200000 58000, -2200000 59000, -2199000 59000, -2199000 58000, -2200000 58000))"
116,1087,0.9201487992099926,0.5688176058698291,0.038003573025733095,0.0047672852941428034,0.0170103912330275,464.5540977290166,"POLYGON ((-2200000 59000, -2200000 60000, -2199000 60000, -2199000 59000, -2200000 59000))"
117,1088,0.21767110062662454,0.09140545060913219,-0.004872695185242248,-0.00013455647720979347,-0.0006241454258887058,-16.329298440106868,"POLYGON ((-2200000 60000, -2200000 61000, -2199000 61000, -2199000 60000, -2200000 60000))"
118,1089,0.13137957424898206,0.047213174503020205,-0.002879032751270383,-0.0005816521622106011,-0.00017589092960790254,-59.737283007243605,"POLYGON ((-2200000 61000, -2200000 62000, -2199000 62000, -2199000 61000, -2200000 61000))"
119,1090,-0.17358381785992716,-0.08377824023168712,0.0018868552532781968,-0.00014533653964360002,-0.00039224071894509993,-12.135960428673116,"POLYGON ((-2200000 62000, -2200000 63000, -2199000 63000, -2199000 62000, -2200000 62000))"
120,1091,-0.09515423616782259,-0.13134168009428127,-0.0397465272710438,-0.004112993828140697,-0.009743051812922295,-409.721051299965,"POLYGON ((-2200000 63000, -2200000 64000, -2199000 64000, -2199000 63000, -2200000 63000))"
121,1092,-0.14893735138035247,-0.10906591535734922,-0.023203728026288617,-0.0026811488266079014,-0.005468677600024202,-266.4488818944328,"POLYGON ((-2200000 64000, -2200000 65000, -2199000 65000, -2199000 64000, -2200000 64000))"
122,1093,-0.18906447405752358,-0.08835953905347171,-0.005741327249986494,-0.0007760716371875004,-0.002168391234467902,-75.59556378362663,"POLYGON ((-2200000 65000, -2200000 66000, -2199000 66000, -2199000 65000, -2200000 65000))"
