Unnamed: 0,ISRM,tons_per_year_ROG,tons_per_year_NOx,tons_per_year_NH3,tons_per_year_SOx,tons_per_year_PM2_5,tons_per_year_CO2,geometry,cordon_flag,SF_flag
994,2260,4.02409464834473,8.858998747296212,1.718814380561604,0.1930923985941575,0.3083572531548075,19231.475086706272,"POLYGON ((-2172000 108000, -2172000 112000, -2168000 112000, -2168000 108000, -2172000 108000))",False,False
995,2261,29.435011046603776,18.365386485333826,1.5750284337588438,0.1953192697084094,0.3782130174591532,19249.48845825531,"POLYGON ((-2172000 116000, -2172000 120000, -2168000 120000, -2168000 116000, -2172000 116000))",False,False
996,2262,4.269128838075736,4.425825936222335,0.6837422420341346,0.0750948667003106,0.1432154201086982,7453.111893101186,"POLYGON ((-2170000 -2000, -2170000 -1000, -2169000 -1000, -2169000 -2000, -2170000 -2000))",False,False
997,2263,4.554529668555938,4.393348840140401,0.6336765832685282,0.0686578814263381,0.1479739454113607,6807.245275844798,"POLYGON ((-2170000 -1000, -2170000 0, -2169000 0, -2169000 -1000, -2170000 -1000))",False,False
998,2264,9.032483638152083,6.998696252272183,0.692950986446053,0.0771743367236225,0.1853598017935598,7610.138144631316,"POLYGON ((-2170000 0, -2170000 1000, -2169000 1000, -2169000 0, -2170000 0))",False,False
999,2265,4.819977203853559,3.799878699091785,0.4792042416014179,0.0528092930861497,0.1208606532898641,5221.913900271708,"POLYGON ((-2170000 1000, -2170000 2000, -2169000 2000, -2169000 1000, -2170000 1000))",False,False
1000,2266,8.039406408150747,6.083782259235615,0.6877712040945066,0.0770763404501619,0.164095402159957,7616.065672582191,"POLYGON ((-2170000 2000, -2170000 3000, -2169000 3000, -2169000 2000, -2170000 2000))",False,False
1001,2267,8.899173859284678,13.72459205035377,2.5163955455823,0.2808319142637296,0.4995972323046673,27946.82362425711,"POLYGON ((-2170000 3000, -2170000 4000, -2169000 4000, -2169000 3000, -2170000 3000))",False,False
1002,2268,5.417987646741912,4.648466115797959,0.4234184414668347,0.0476983156982385,0.1261855169193843,4709.282593710513,"POLYGON ((-2170000 4000, -2170000 5000, -2169000 5000, -2169000 4000, -2170000 4000))",False,False
1003,2269,4.664104674799482,3.792493348216174,0.296038377842143,0.0359784051964037,0.0848532548439946,3548.2654614740563,"POLYGON ((-2170000 5000, -2170000 6000, -2169000 6000, -2169000 5000, -2170000 5000))",False,False
1004,2270,2.912453223537058,2.141494988542432,0.1589326493266789,0.018824405963607,0.0505724191738394,1854.224464633788,"POLYGON ((-2170000 6000, -2170000 7000, -2169000 7000, -2169000 6000, -2170000 6000))",False,False
1005,2271,4.660157085621832,4.161730869378918,0.3506178369736062,0.040951439396324,0.1071238601728699,4048.5673744637033,"POLYGON ((-2170000 7000, -2170000 8000, -2169000 8000, -2169000 7000, -2170000 7000))",False,False
1006,2272,3.4538224283462977,2.2216531298834257,0.1689784818219983,0.020925238623106,0.0543718598641129,2058.02682783515,"POLYGON ((-2170000 8000, -2170000 9000, -2169000 9000, -2169000 8000, -2170000 8000))",False,False
1007,2273,2.868735070381216,1.824963558939108,0.1440431593064277,0.0170707048899223,0.0440761687907857,1671.8404238739645,"POLYGON ((-2170000 9000, -2170000 10000, -2169000 10000, -2169000 9000, -2170000 9000))",False,False
1008,2274,1.061449603970329,0.4859654855594827,0.0307470121772358,0.0039867523287859,0.0110031286985415,390.9117297209254,"POLYGON ((-2170000 26000, -2170000 27000, -2169000 27000, -2169000 26000, -2170000 26000))",False,False
1009,2275,2.071872054302236,1.4284771482885683,0.1935484174828124,0.0231264590098281,0.0336187262096694,2295.4397439415657,"POLYGON ((-2170000 27000, -2170000 28000, -2169000 28000, -2169000 27000, -2170000 27000))",False,False
1010,2276,3.891671425272922,1.7006524391786613,0.0743764260241397,0.0105486656131323,0.0278169557326766,1022.8311104515884,"POLYGON ((-2170000 28000, -2170000 29000, -2169000 29000, -2169000 28000, -2170000 28000))",False,False
1011,2277,2.965959822558449,3.002250119898964,0.4742709310638837,0.053790146710217,0.0894454490195951,5343.589341114487,"POLYGON ((-2170000 29000, -2170000 30000, -2169000 30000, -2169000 29000, -2170000 29000))",False,False
1012,2278,4.415475611577074,6.096286703900217,1.1708582934151814,0.133280797281156,0.1884603431335954,13278.210443127422,"POLYGON ((-2170000 30000, -2170000 31000, -2169000 31000, -2169000 30000, -2170000 30000))",False,False
1013,2279,3.5499453151031,1.942520984864945,0.2221435656073977,0.024803147813972,0.0491969792423879,2450.973527809929,"POLYGON ((-2170000 31000, -2170000 32000, -2169000 32000, -2169000 31000, -2170000 31000))",False,False
1014,2280,1.858216772406871,0.7198048822439574,0.047241550948625,0.0055268198905922,0.0150880554230867,542.3762576723534,"POLYGON ((-2170000 32000, -2170000 33000, -2169000 33000, -2169000 32000, -2170000 32000))",False,False
1015,2281,5.102458781866119,3.063881422648526,0.2932579445928582,0.035149842888467,0.0631102179338557,3472.8888401096915,"POLYGON ((-2170000 33000, -2170000 34000, -2169000 34000, -2169000 33000, -2170000 33000))",False,False
1016,2282,7.862981317044735,6.506636798389485,0.7277357888966883,0.0859160460913748,0.1356174026575476,8507.430682703112,"POLYGON ((-2170000 34000, -2170000 35000, -2169000 35000, -2169000 34000, -2170000 34000))",False,False
1017,2283,6.859212306093753,5.595102445820028,0.6350359434024945,0.0737802285880079,0.1225831794174414,7311.777790212859,"POLYGON ((-2170000 35000, -2170000 36000, -2169000 36000, -2169000 35000, -2170000 35000))",False,False
1018,2284,7.235162411394812,9.39792159459265,1.7872116320866722,0.2030225372656308,0.2908000259935801,20207.341388111505,"POLYGON ((-2170000 38000, -2170000 39000, -2169000 39000, -2169000 38000, -2170000 38000))",False,False
1019,2285,11.094179297727624,13.490094917017268,2.3648791418871418,0.2732995188354771,0.3931369048422679,27188.50646224756,"POLYGON ((-2170000 39000, -2170000 40000, -2169000 40000, -2169000 39000, -2170000 39000))",False,False
1020,2286,6.271714864399354,5.002301240455527,0.7073194242720161,0.081542148317434,0.1360463219560588,8090.519835752492,"POLYGON ((-2170000 40000, -2170000 41000, -2169000 41000, -2169000 40000, -2170000 40000))",False,False
1021,2287,7.284094478717982,6.991965112981476,1.1171333534859602,0.1258642033582617,0.2194745670076646,12496.05867025734,"POLYGON ((-2170000 41000, -2170000 42000, -2169000 42000, -2169000 41000, -2170000 41000))",False,False
1022,2288,10.071630338580526,8.129573141958932,1.0448267381830496,0.1188175702709711,0.2473558317655499,11763.767603683596,"POLYGON ((-2170000 42000, -2170000 43000, -2169000 43000, -2169000 42000, -2170000 42000))",False,False
1023,2289,6.411570789288582,4.176654856116263,0.3592010953866654,0.0441269749552297,0.0989869014239194,4348.812992755274,"POLYGON ((-2170000 43000, -2170000 44000, -2169000 44000, -2169000 43000, -2170000 43000))",False,False
1024,2290,3.664619505109088,2.401513151638461,0.2214896257790075,0.028105202995438,0.0520309722726459,2776.528308279436,"POLYGON ((-2170000 44000, -2170000 45000, -2169000 45000, -2169000 44000, -2170000 44000))",False,False
1025,2291,4.611956779421275,4.677829247800458,0.6990205481218975,0.0830583171427635,0.1145672927087939,8257.611273462091,"POLYGON ((-2170000 45000, -2170000 46000, -2169000 46000, -2169000 45000, -2170000 45000))",False,False
1026,2292,5.890859483643456,8.039462700470192,1.5085566512313626,0.1756223831104103,0.2350048971773782,17492.998704894948,"POLYGON ((-2170000 46000, -2170000 47000, -2169000 47000, -2169000 46000, -2170000 46000))",False,False
1027,2293,7.016091194187587,5.683881504720077,0.7082724191991961,0.0861553422917158,0.1265002288766916,8539.911042640648,"POLYGON ((-2170000 47000, -2170000 48000, -2169000 48000, -2169000 47000, -2170000 47000))",False,False
1028,2294,3.317343838056407,2.348494422650584,0.2552681695799164,0.0314262891470746,0.0459640590346226,3105.407452652972,"POLYGON ((-2170000 48000, -2170000 49000, -2169000 49000, -2169000 48000, -2170000 48000))",False,False
1029,2295,1.5075886522606228,0.9608867923302288,0.0782581230556603,0.009905051804865,0.0252890035952205,972.2715935254444,"POLYGON ((-2170000 49000, -2170000 50000, -2169000 50000, -2169000 49000, -2170000 49000))",False,False
1030,2296,1.0290843621048384,0.6481418272126754,0.0391580031416626,0.0050371609645415,0.0127972323921402,495.4890493646019,"POLYGON ((-2170000 98000, -2170000 99000, -2169000 99000, -2169000 98000, -2170000 98000))",False,False
1031,2297,1.6160615810074903,0.8228790804786268,0.0445875990098631,0.00594267629181,0.0155361376374846,581.9687142108465,"POLYGON ((-2170000 99000, -2170000 100000, -2169000 100000, -2169000 99000, -2170000 99000))",False,False
1032,2298,0.2162187863689431,0.6433877497121696,0.1306446071755708,0.0149213325312613,0.0199313522842317,1487.4347787877275,"POLYGON ((-2170000 114000, -2170000 115000, -2169000 115000, -2169000 114000, -2170000 114000))",False,False
1033,2300,25.59894688160704,26.772624471016886,3.6036097098870976,0.4177604768843898,0.7138891151836371,41459.82692648024,"POLYGON ((-2170000 -4000, -2170000 -2000, -2168000 -2000, -2168000 -4000, -2170000 -4000))",False,False
1034,2301,30.708781453754927,33.93941067661903,5.321113800500278,0.6053797446765603,0.9981354623536082,60117.52557766013,"POLYGON ((-2170000 10000, -2170000 12000, -2168000 12000, -2168000 10000, -2170000 10000))",False,False
1035,2302,15.18482226904626,17.44856613331951,2.6902181710402373,0.3032414738316732,0.5096088182557704,30134.04042348641,"POLYGON ((-2170000 12000, -2170000 14000, -2168000 14000, -2168000 12000, -2170000 12000))",False,False
1036,2303,1.4128693230723532,1.014775421972528,0.0786723389226005,0.009406820120484,0.0205577986960844,922.7493561257436,"POLYGON ((-2170000 14000, -2170000 16000, -2168000 16000, -2168000 14000, -2170000 14000))",False,False
1037,2305,26.3625174478522,31.340785185416216,5.409074236306388,0.613905868787654,1.0012299378791352,61029.93107426196,"POLYGON ((-2170000 36000, -2170000 38000, -2168000 38000, -2168000 36000, -2170000 36000))",False,False
