Unnamed: 0,ISRM,tons_per_year_ROG,tons_per_year_NOx,tons_per_year_NH3,tons_per_year_SOx,tons_per_year_PM2_5,tons_per_year_CO2,geometry,cordon_flag,SF_flag
932,2184,0.302999112036467,0.8796214189351979,0.1911519198277424,0.0219878141574966,0.0282982582341803,2191.386269439241,"POLYGON ((-2172000 43000, -2172000 44000, -2171000 44000, -2171000 43000, -2172000 43000))",False,False
933,2185,0.2454656376696329,-0.3283579274346451,-0.1144168605221025,-0.0130186154224636,-0.0123274418737752,-1303.7492882257757,"POLYGON ((-2172000 44000, -2172000 45000, -2171000 45000, -2171000 44000, -2172000 44000))",False,False
934,2186,-0.2235276600581981,-1.1257377172656682,-0.2608085953333514,-0.0299960606563328,-0.0311838622311738,-2993.033983812962,"POLYGON ((-2172000 45000, -2172000 46000, -2171000 46000, -2171000 45000, -2172000 45000))",False,False
935,2187,-0.6219891208238097,-2.0594784124259125,-0.4735455003685023,-0.0540380135696462,-0.0673980969222298,-5391.331038772765,"POLYGON ((-2172000 46000, -2172000 47000, -2171000 47000, -2171000 46000, -2172000 46000))",False,False
936,2188,-0.5690183228628385,-0.9409707200483916,-0.1591752776082567,-0.0177581921701245,-0.0284721819841052,-1765.707935482502,"POLYGON ((-2172000 47000, -2172000 48000, -2171000 48000, -2171000 47000, -2172000 47000))",False,False
937,2189,-0.5856474422989653,-0.650712830425725,-0.0819987797729691,-0.0099160080091471,-0.0120442917086117,-983.2125291476024,"POLYGON ((-2172000 48000, -2172000 49000, -2171000 49000, -2171000 48000, -2172000 48000))",False,False
938,2190,-0.4618950581599526,-0.3642853140052509,-0.0537909900142981,-0.0067164815552666,-0.0077377895843468,-667.3781380928922,"POLYGON ((-2172000 49000, -2172000 50000, -2171000 50000, -2171000 49000, -2172000 49000))",False,False
939,2191,-1.0417228271604877,-1.0557014283479909,-0.158664636468564,-0.018954948463065,-0.0212277870077481,-1882.2143770959735,"POLYGON ((-2172000 -4000, -2172000 -2000, -2170000 -2000, -2170000 -4000, -2172000 -4000))",False,False
940,2192,-0.0297884793187943,-0.1272242106138872,-0.0092943463350905,-0.0011867953055383,-0.0032075015606647,-117.77792950927687,"POLYGON ((-2172000 -2000, -2172000 0, -2170000 0, -2170000 -2000, -2172000 -2000))",False,False
941,2193,0.5540556300029209,0.3398955409198541,0.0266292883615464,0.0033983577823082,0.0067907425799438,333.19134942072606,"POLYGON ((-2172000 14000, -2172000 16000, -2170000 16000, -2170000 14000, -2172000 14000))",False,False
942,2195,0.1879842301485728,0.1477800032217944,0.0100575125897754,0.0012708370194312,0.0021796591136405,124.74593905127358,"POLYGON ((-2172000 26000, -2172000 28000, -2170000 28000, -2170000 26000, -2172000 26000))",False,False
943,2196,0.137762047465686,0.2780605474430224,0.0595287366701482,0.0075433207994657,0.0033114684651382,753.8813864229342,"POLYGON ((-2172000 28000, -2172000 30000, -2170000 30000, -2170000 28000, -2172000 28000))",False,False
944,2197,0.8424541286039346,0.0825450445048208,-0.063449412576331,-0.0057462289743182,-0.0173883694952763,-581.5456233919394,"POLYGON ((-2172000 36000, -2172000 38000, -2170000 38000, -2170000 36000, -2172000 36000))",False,False
945,2198,-0.5240582001808036,-1.8922054547443636,-0.4313540072420148,-0.0442544109432624,-0.0725044979401154,-4410.9463369961595,"POLYGON ((-2172000 40000, -2172000 42000, -2170000 42000, -2170000 40000, -2172000 40000))",False,False
946,2199,0.2030701872600708,-0.0188104842348568,-0.0322877312867038,-0.0036493475501382,-0.0047562166113429,-367.35477626843567,"POLYGON ((-2172000 50000, -2172000 52000, -2170000 52000, -2170000 50000, -2172000 50000))",False,False
947,2200,0.2996950298389205,0.2705149727111533,0.0204954819530869,0.002571079269485,0.0041567246283958,253.28356337343757,"POLYGON ((-2172000 96000, -2172000 98000, -2170000 98000, -2170000 96000, -2172000 96000))",False,False
948,2201,0.0641118105466458,0.029246742582121,0.0005789956364573,0.0001280548355118,0.0003021284569108,11.87562258554101,"POLYGON ((-2172000 98000, -2172000 100000, -2170000 100000, -2170000 98000, -2172000 98000))",False,False
949,2202,-0.1734076831419166,-0.366806404311395,-0.0686230167095374,-0.008318698707579,-0.0090039436606107,-829.6149324117468,"POLYGON ((-2172000 112000, -2172000 114000, -2170000 114000, -2170000 112000, -2172000 112000))",False,False
950,2203,0.0712562265112781,0.0245000663667238,-0.0001105666868321,0.0001087097372731,0.0007051315672063,10.059537087673109,"POLYGON ((-2172000 114000, -2172000 116000, -2170000 116000, -2170000 114000, -2172000 114000))",False,False
951,2204,0.1973373286376372,0.08209821375819,-0.0129432577963791,-0.0008097062007805,-0.0031818456678534,-84.1272173250527,"POLYGON ((-2171000 0, -2171000 1000, -2170000 1000, -2170000 0, -2171000 0))",False,False
952,2205,0.2123603105184308,0.1012158117008041,0.0023424542202137,-9.048421661820431e-05,0.0050731342644619,-11.874997372129656,"POLYGON ((-2171000 1000, -2171000 2000, -2170000 2000, -2170000 1000, -2171000 1000))",False,False
953,2206,-0.231591159220267,-0.0154847742631742,0.0225403494604781,0.0018305287098707,0.0069471512482147,184.63030976873145,"POLYGON ((-2171000 2000, -2171000 3000, -2170000 3000, -2170000 2000, -2171000 2000))",False,False
