mode,duration
bike,6955021.0
bus,14207259.0
bus_empty,13848579.0
cable_car,428342.0
cable_car_empty,402178.0
car,106420980.0
car_RideHail,2508522.0
car_RideHail_Pool,23282.0
car_RideHail_empty,806795.0
car_emer,3994578.0
car_hov2,14649194.0
car_hov2_emer,1146464.0
car_hov3,10755434.0
car_hov3_emer,884544.0
ferry,24000.0
ferry_empty,92100.0
rail,85620.0
rail_empty,12300.0
subway,836880.0
subway_empty,45540.0
tram,2784478.0
tram_empty,1670402.0
walk,262382527.0
