mode,0
bike,4.999988966351826
bus,5.489549122206695
bus_empty,4.802145682395544
cable_car,2.4683273911279366
cable_car_empty,2.6554868910738842
car,19.050722909247792
car_RideHail,18.807658935355423
car_RideHail_Pool,16.273042525014716
car_RideHail_empty,17.615858081834688
car_emer,19.27767095492867
car_hov2,18.987374592406702
car_hov2_emer,19.786203071575997
car_hov3,19.117535425260957
car_hov3_emer,19.688071398015992
ferry,8.702956458658386
ferry_empty,7.192600000494611
rail,12.753837042218452
rail_empty,10.578048322900738
subway,15.396570291798286
subway_empty,15.412348422853283
tram,5.009085958563298
tram_empty,3.7252079308613775
walk,1.3382994428479478
