mode,duration
bike,4449791.0
bus,5662413.0
bus_empty,5955187.0
cable_car,416631.0
cable_car_empty,413889.0
car,41787098.0
car_RideHail,1454164.0
car_RideHail_Pool,10713.0
car_RideHail_empty,347697.0
car_emer,1712950.0
car_hov2,5513328.0
car_hov2_emer,402997.0
car_hov3,4190615.0
car_hov3_emer,291409.0
ferry,20100.0
ferry_empty,96000.0
rail,44700.0
rail_empty,4920.0
subway,505620.0
subway_empty,20700.0
tram,1179721.0
tram_empty,801150.0
walk,152654538.0
