mode,duration
bike,4356492.0
bus,5742525.0
bus_empty,5875075.0
cable_car,417112.0
cable_car_empty,413408.0
car,32807367.0
car_RideHail,1378507.0
car_RideHail_Pool,6796.0
car_RideHail_empty,322235.0
car_emer,1301071.0
car_hov2,4941200.0
car_hov2_emer,318794.0
car_hov3,3985447.0
car_hov3_emer,320261.0
ferry,16200.0
ferry_empty,99900.0
rail,46380.0
rail_empty,3240.0
subway,507180.0
subway_empty,19140.0
tram,1166630.0
tram_empty,814241.0
walk,153905261.0
