mode,duration
bike,6787982.0
bus,14312483.0
bus_empty,13743355.0
cable_car,417112.0
cable_car_empty,413408.0
car,102958783.0
car_RideHail,2492954.0
car_RideHail_Pool,24007.0
car_RideHail_empty,795840.0
car_emer,3923028.0
car_hov2,14779606.0
car_hov2_emer,1003275.0
car_hov3,10631582.0
car_hov3_emer,851765.0
ferry,16200.0
ferry_empty,99900.0
rail,88680.0
rail_empty,9240.0
subway,839160.0
subway_empty,43260.0
tram,2759218.0
tram_empty,1695662.0
walk,264020481.0
