trip_id,DRIVEALONEFREE,DRIVEALONEPAY,SHARED2FREE,SHARED2PAY,SHARED3FREE,SHARED3PAY,WALK,BIKE,WALK_LOC,WALK_LRF,WALK_EXP,WALK_HVY,WALK_COM,DRIVE_LOC,DRIVE_LRF,DRIVE_EXP,DRIVE_HVY,DRIVE_COM,TAXI,TNC_SINGLE,TNC_SHARED
1255785,-999.4453465733999,-999.4485856804333,0.30298130593889977,0.3011303876340953,-999.4446075423256,-999.445903185139,-55.429043863871705,-1015.6762224329025,-1002.986197618281,-1998.377339796199,-2001.6610242700926,-1998.377339796199,-1998.377339796199,-1999.123654609806,-2997.4242117961994,-2998.123654609806,-2997.4242117961994,-2997.4242117961994,-9.982155795494702,-8.762188364416804,-8.78929158098434
1255786,-999.1667325277701,-999.1678801015327,0.5815953515686172,0.5809395951329166,-999.1659934966959,-999.1664525262008,-9.625787753679374,-1000.5436823699971,-999.9435247638634,-1998.383784651888,-1999.2225247638632,-1998.383784651888,-1998.383784651888,-1999.2790854279117,-2997.430656651888,-2998.279085427912,-2997.430656651888,-2997.430656651888,-8.196866236201396,-7.625337046249777,-8.12229885980733
1255789,-999.5977059875786,-999.5996592969121,0.1500940124214083,0.14897783565940748,-999.5977059875786,-999.5984873113119,-46.35740186653338,-1011.1436257694264,-1998.7199350627593,-1998.383784651888,-1998.7199350627593,-1998.383784651888,-1998.383784651888,-2997.430656651888,-2997.430656651888,-2997.430656651888,-2997.430656651888,-2997.430656651888,-12.664944177173815,-11.345876067107596,-11.176557105708984
8134929,-999.6406454341665,-999.6449561392234,-999.6406454341665,-999.643108694199,-999.6406454341665,-999.6423697161893,-4.3973187358335375,-1000.0182829430059,-1000.5427837403597,-1998.3779705363095,-1999.4616637336194,-1998.3779705363095,-1998.3779705363095,-1000.1566309692536,-1998.4248425363096,-1999.1566309692535,-1998.4248425363096,-1998.4248425363096,-11.07753886093007,-10.780821205160896,-9.131825393743942
8134933,-999.8151931732773,-999.8228820500296,-999.772106222907,-999.7764998667656,-999.7548714427589,-999.7579469934599,-3.1379112155393476,-999.8923421432928,-1002.9592287612968,-1998.3779705363095,-2001.5423621011787,-1999.211592066822,-1998.3779705363095,-1998.4248425363096,-1998.4248425363096,-1998.4248425363096,-1998.4248425363096,-1998.4248425363096,-9.181809787521361,-8.897556095219302,-9.301520292648886
11221737,-1998.3625785140002,-1998.3681441458134,-3.121578514000063,-3.124758875036312,-2.875178514000063,-2.877404766725437,-25.07904870812206,-1002.0331249265364,-1.4412571284196793,-998.8350364342725,-0.6776571248910845,-998.8339364342726,-998.8613364342725,-1999.2981757613356,-2997.4211084342724,-2998.3585778101624,-2997.4211084342724,-2997.4211084342724,-8.089512372880534,-7.727062085198048,-7.274920021872273
11221741,-1998.6043718278165,-1998.6095298436744,-3.2360883660976145,-3.239035803730686,-2.938774981410083,-2.940838187753233,-1.3184156567266405,-999.5429080454996,-1.4652973766467003,-998.8350364342725,-0.5924973872563273,-998.8339364342726,-998.8613364342725,-2997.4211084342724,-2997.4211084342724,-2997.4211084342724,-2997.4211084342724,-2997.4211084342724,-8.10564302312064,-7.733828380910847,-7.0962488615805785
13212041,-0.3510670857141221,-0.3524592354755321,-999.3510670857141,-999.3518625998635,-999.3510670857141,-999.3516239456187,-8.178529609756698,-1000.1807039145282,-1000.5047152062837,-1999.541326934952,-1999.4381552061025,-1999.6842569601386,-1998.3106038601077,-999.9847914349783,-1998.3574758601076,-1999.0777914460648,-1999.159377354158,-1998.3574758601076,-0.9693415770765794,-0.5258222329088353,-1.2870700747398645
13212045,-0.47324073703966796,-0.4747643683938565,-999.4351758604173,-999.4360465069054,-999.4199499097683,-999.42055936231,-7.587193359451522,-1000.1215703848651,-1000.4364367687081,-1999.6178778205604,-1999.3031434380387,-1999.5278543474196,-1998.3106038601077,-1998.3574758601076,-1998.3574758601076,-1998.3574758601076,-1998.3574758601076,-1998.3574758601076,-1.1268640599016186,-0.6607959508164913,-1.332942428379679
14225561,-0.25386103202251814,-0.25695453587226075,-999.9884610320225,-999.9902287485081,-999.9884610320225,-999.9896984335625,-8.285851266285846,-1000.2327575218171,-1000.2788114296532,-1999.1016869792693,-1999.1831314312553,-1998.3565165200548,-1998.3565165200548,-1000.0210411807011,-1999.3397320338845,-1999.0773643232953,-1998.4033885200547,-1998.4033885200547,-2.3693113319546764,-2.0775592845031956,-1.8556359596468464
14225565,-0.4185481198335532,-0.4223061543333622,-1000.1041859136326,-1000.1063333619181,-1000.0846010311521,-1000.0861042449521,-18.43318488826461,-1001.247490717122,-1000.4216733830067,-1999.1432848867776,-1999.3155067147704,-1998.3565165200548,-1998.3565165200548,-1998.4033885200547,-1998.4033885200547,-1998.4033885200547,-1998.4033885200547,-1998.4033885200547,-2.552228568197176,-2.0979088085823716,-1.993324133857035
21327417,-0.4485384078856187,-0.45362515495899647,-999.4485384078856,-999.451445120499,-999.4485384078856,-999.450573106715,-22.91576522383067,-1001.7179050294337,-1998.3811348194881,-1998.3811348194881,-1998.3811348194881,-1998.3811348194881,-1998.3811348194881,-1998.7165245023907,-1998.428006819488,-1998.7165245023907,-1998.428006819488,-1998.428006819488,-6.621474914900391,-5.037740946104491,-2.408370640946666
21327421,-1.1507764851052753,-1.1651114366035267,-1000.1368017240288,-1000.144993124885,-1000.1312118195982,-1000.1369458001975,-23.365378794997664,-1001.7628667203364,-1998.3811348194881,-1998.3811348194881,-1998.3811348194881,-1998.3811348194881,-1998.3811348194881,-1998.428006819488,-1998.428006819488,-1998.428006819488,-1998.428006819488,-1998.4280068194878,-6.246651530262439,-5.57150032145425,-4.2807535030232735
21406793,-1.9707915117576018,-1.975939928497948,-1000.9707915117576,-1000.9737334641807,-1000.9707915117576,-1000.9728508784538,-187.51386118943017,-1080.9604702562026,-1998.3849238392868,-1998.3849238392868,-1998.3849238392868,-1998.3849238392868,-1998.3849238392868,-1999.6528412132875,-1998.4317958392867,-2000.2108412132875,-1998.4317958392867,-1998.4317958392867,-8.914225407343428,-6.241161634497935,-4.8321656163617
21406797,-2.2417309473807077,-2.2542134966261536,-1001.2411540712955,-1001.2482869565786,-1001.2409233208613,-1001.2459163405595,-187.51386118943017,-1080.9604702562026,-1998.3849238392868,-1998.3849238392868,-1998.3849238392868,-1998.3849238392868,-1998.3849238392868,-1998.4317958392867,-1998.4317958392867,-1998.4317958392867,-1998.4317958392867,-1998.4317958392867,-12.981178706030162,-9.592478976169266,-6.718233014800726
23042201,-0.9444051772288835,-0.9586437816846264,-999.9444051772289,-999.9525415226321,-999.9444051772289,-999.9501006190112,-22.13427309529063,-1001.6276968421625,-1001.2646103715155,-1998.3677358000787,-1999.9790340875836,-1998.3677358000787,-1998.3677358000787,-1007.4474493392098,-1998.4146078000788,-2006.3199826810069,-1998.4146078000788,-1998.4146078000788,-5.565507176014291,-4.828055731050706,-3.5679201144045307
