trip_id,DRIVEALONEFREE,DRIVEALONEPAY,SHARED2FREE,SHARED2PAY,SHARED3FREE,SHARED3PAY,WALK,BIKE,WALK_LOC,WALK_LRF,WALK_EXP,WALK_HVY,WALK_COM,DRIVE_LOC,DRIVE_LRF,DRIVE_EXP,DRIVE_HVY,DRIVE_COM,TAXI,TNC_SINGLE,TNC_SHARED
1253929,-2.0643976948642395,-2.06691614654761,-3.2599976948642393,-3.2614368101118796,-2.2479976948642397,-2.2490050755375877,-226.8744143281696,-1104.0041094071148,-1998.6011842118787,-1998.6011842118787,-1998.6011842118787,-1999.0302207099485,-1998.6011842118787,-1998.3081442118787,-1998.3081442118787,-1998.3081442118787,-1999.8602890068005,-1998.3081442118787,-78.44378267489614,-77.04330337661727,-76.52913259741376
1253933,-2.1449016694439162,-2.147399412776494,-3.3059999660526262,-3.307427247956957,-2.2801992846961103,-2.2811983820291415,-226.8744143281696,-1104.0041094071148,-1001.497187514076,-1998.6011842118787,-2000.4971875140761,-1999.0388789700555,-1998.6011842118787,-1998.3081442118787,-1998.3081442118787,-1998.3081442118787,-1998.3081442118787,-1998.3081442118787,-78.24356196204222,-76.84308266376334,-76.56918559303745
2499673,-0.8291620460422463,-0.8793423105104134,-999.8084569730819,-999.8371314099209,-999.8001749438978,-999.820247049685,-19.110843163782242,-1001.5669147052823,-1998.899903345512,-1998.6131581921445,-1998.899903345512,-1998.6131581921445,-1998.6131581921445,-1000.4259150594509,-1998.3201181921445,-1999.645915059451,-1998.9600642338237,-1998.3201181921445,-16.730394072018107,-15.120457340929413,-11.28488005221408
2499674,-0.47291326583236576,-0.47891064668275823,-999.4413370274318,-999.4447641022035,-999.4287065320716,-999.4311054844118,-11.64675159951324,-1000.8224346665489,-1000.6195487649738,-1998.6153017887032,-1999.7558862625062,-1998.9445974199534,-1998.6153017887032,-1002.2692406604699,-1998.3222617887031,-2001.8041156814506,-1998.3222617887031,-1998.3222617887031,-13.526831201188752,-12.482076240390063,-9.995815307515212
2499675,-0.7044404184155205,-0.7151402539121898,-999.6935692529753,-999.6996834446877,-999.6892207867993,-999.6935007209979,-24.678457850254542,-1002.3919339277635,-1998.8446950096784,-1998.6296902675329,-1999.0646950096784,-2000.5934830620959,-1998.6296902675329,-1998.5859747857544,-1998.3366502675328,-1998.6052797502966,-2001.3151089310231,-1998.3366502675328,-16.000042228737783,-14.405842212434123,-10.904906755137445
2499677,-0.2287056653977292,-0.2331776219827475,-999.2239850120105,-999.2265404157733,-999.2220967506556,-999.2238855332896,-5.09574567679263,-1000.1802838244329,-1000.333439433882,-1998.6296902675329,-1999.3075269366896,-1998.6296902675329,-1998.6296902675329,-1998.3366502675328,-1998.3366502675328,-1998.3366502675328,-1998.3366502675328,-1998.3366502675328,-9.386620249615918,-10.630424444308307,-9.511816724004003
2499678,-0.6148567781889891,-0.6248160186494449,-999.6101361248018,-999.6158271193506,-999.6082478634469,-999.6122315596311,-14.574213655880538,-1001.1270981608664,-1002.0797789846919,-1998.628543035134,-2001.185478994455,-1998.628543035134,-1998.628543035134,-1998.335503035134,-1998.335503035134,-1998.335503035134,-1998.335503035134,-1998.335503035134,-13.537568413997182,-12.222845330223379,-10.67905739656631
2501313,-4.172921940269534,-4.193536935940531,-1003.1729219402696,-1003.1847019377958,-1003.1729219402696,-1003.1811679385379,-149.65492851117196,-1064.8773474609668,-1999.1461397753578,-1999.2234608681483,-1999.1461397753578,-1998.6240537659746,-1998.6240537659746,-1998.3310137659746,-1998.3310137659746,-1998.3310137659746,-1998.3310137659746,-1999.2710717241198,-51.49194804742339,-38.88980962014663,-21.740980400958765
2501317,-4.724257878455312,-4.7842342925044195,-1003.5228006336487,-1003.5570728702481,-1003.442217735726,-1003.4662083013457,-144.18810111859383,-1062.1439413940723,-1998.9499640883428,-1998.6240537659746,-1998.9499640883428,-1998.6240537659746,-1998.6240537659746,-1998.3310137659746,-1998.3310137659746,-1998.3310137659746,-1998.3310137659746,-1998.3310137659746,-51.11893969792935,-37.94970464778984,-22.00788005640459
2663345,-0.6253713972483094,-0.6326428374422267,-999.6253713972483,-999.6295265059306,-999.6253713972483,-999.6282799733259,-13.064086532125593,-1000.9791571113683,-1998.6319561793234,-1998.6319561793234,-1998.6319561793234,-1998.6319561793234,-1998.6319561793234,-1004.0607689338216,-1998.3389161793234,-2003.5007689338217,-2002.5418607736297,-1998.3389161793234,-11.908856107430331,-11.836446544564868,-9.801901005974221
2663349,-0.553340770856336,-0.5591542754586641,-999.5289722727025,-999.5322942753324,-999.519224873441,-999.5215502752819,-7.963835811147809,-1000.4691320869542,-1998.6319561793234,-1998.6319561793234,-1998.6319561793234,-1998.6319561793234,-1998.6319561793234,-1998.3389161793234,-1998.3389161793234,-1998.3389161793234,-1998.3389161793234,-1998.3389161793234,-9.984733525962044,-9.78474590610612,-9.488406143193908
2833905,-0.22926864551063364,-0.23077642359146683,-999.2292686455106,-999.2301302329854,-999.2292686455106,-999.229871756743,-15.490323364189853,-1001.1926017853058,-1000.154335476946,-1999.3509655886396,-1999.1506314103249,-1998.5995347930038,-1998.5995347930038,-1000.2939568202518,-1999.1106079598976,-1999.5070818202519,-1998.3064947930038,-1998.3064947930038,-9.974062070535933,-9.696021176162024,-8.383368399412666
