trip_id,DRIVEALONEFREE,DRIVEALONEPAY,SHARED2FREE,SHARED2PAY,SHARED3FREE,SHARED3PAY,WALK,BIKE,WALK_LOC,WALK_LRF,WALK_EXP,WALK_HVY,WALK_COM,DRIVE_LOC,DRIVE_LRF,DRIVE_EXP,DRIVE_HVY,DRIVE_COM,TAXI,TNC_SINGLE,TNC_SHARED
104897,-999.8924491498084,-999.9010371598522,-4.903949149808345,-4.908856584119116,-5.2776491498083455,-5.281084353825885,-17.24520265151268,-1001.2858888156057,-1.6794539829346917,-998.8412678831563,-0.8504033259722965,-998.8401678831564,-998.8675678831563,-1000.359493118191,-1998.4273398831565,-1999.2885997827418,-1998.4273398831565,-1998.4273398831565,-7.638491149436932,-7.258989336409412,-6.247881207972377
104901,-999.9060382928734,-999.9167586857168,-4.917538292873458,-4.923664231641078,-5.291238292873459,-5.295526450010793,-55.357614150536115,-1015.5583206660391,-1.4948272019360929,-998.8412678831563,-0.6616338582490355,-998.8401678831564,-998.8675678831563,-1998.4273398831565,-1998.4273398831565,-1998.4273398831565,-1998.4273398831565,-1998.4273398831565,-8.93890949265695,-8.574417430186728,-6.263507039732329
104905,-0.9162172180302897,-0.9256003335724834,-999.9162172180303,-999.9215789983401,-999.9162172180303,-999.9199704642472,-17.21805107881058,-1001.1469384750508,-1001.3449654701141,-1998.3715734469897,-2000.0260899188902,-2002.93545517712,-1998.3715734469897,-1001.4144410634698,-1998.4184454469898,-2000.3969343973322,-2004.4743078245617,-1998.4184454469898,-4.789787662009621,-4.304947221664425,-3.2020096060128984
104909,-0.8285704762918339,-0.8377608342344401,-999.8261320530803,-999.8313836861904,-999.8251566837957,-999.8288328269728,-24.946153762831575,-1001.9197489341877,-1000.2566276912846,-1998.3715734469897,-1999.169787680105,-1998.3715734469897,-1998.3715734469897,-1998.4184454469898,-1998.4184454469898,-1998.4184454469898,-1998.4184454469898,-1998.4184454469898,-4.155394500227289,-3.510784771706976,-2.947976152836604
1004273,-0.4712612579572656,-0.48120690207994077,-999.4712612579573,-999.4769444831702,-999.4712612579573,-999.4752395156063,-5.2917569312533,-999.9523043955287,-1000.8832955605583,-1998.369345604593,-1999.728855559905,-1998.369345604593,-1998.369345604593,-1998.4162176045932,-1998.4162176045932,-1998.4162176045932,-1998.4162176045932,-1998.4162176045932,-8.71132533722211,-8.685017618992157,-4.2427905598968545
1004277,-1.7716184987415229,-1.8345392384783132,-1000.7716184987415,-1000.8075732071626,-1000.7716184987415,-1000.7967867946362,-4.2212995919664955,-999.8452585662326,-1000.020635410365,-1998.369345604593,-1998.9894354093487,-1998.369345604593,-1998.369345604593,-1000.088219054628,-1998.4162176045932,-1999.088219054628,-1998.4162176045932,-1998.4162176045932,-12.676021877167067,-17.428538812489627,-10.668436571828675
1004489,-1000.0199781322186,-1000.0326365853359,-0.3095639000395052,-0.31679730182081534,-19.893298207167845,-19.898361588414765,-36.11816588405197,-1000.7963405449254,-1000.1920125583143,-1998.325585053989,-1999.1920125583142,-1998.325585053989,-1998.325585053989,-1000.0856304224544,-1998.3724570539891,-1999.1972304158026,-1998.3724570539891,-1998.3724570539891,-11.959536219707307,-9.44016379374916,-5.0141906574278705
1004490,-1001.4555266915972,-1001.4679034321132,-1.1387841224957618,-1.1458565456477028,-20.479987094855172,-20.48493779106153,-39.43305484145689,-1000.9742716184954,-1000.1293258555296,-1998.1549650926318,-1999.4083258555295,-1998.906237681022,-1998.1549650926318,-999.825172509259,-1999.3510179229775,-1998.8594134189548,-1998.2018370926316,-1998.2018370926316,-12.346051245598147,-9.562041929564552,-5.037499928071707
1004491,-1002.1685144426858,-1002.1964901489788,-1.9312993615725174,-1.947285479454222,-21.304313329127154,-21.31550361164435,-55.38094880810125,-1003.7819782024418,-1001.2381288126181,-1999.924339283307,-2000.206862139053,-1999.7422302853765,-1998.0789466294666,-1000.7586933949475,-2000.1604459032346,-1999.9653136746174,-1998.400831351571,-1998.400831351571,-19.811980536781697,-14.205533200153731,-7.83769555025994
1004492,-999.5926180996582,-999.6139698962792,0.03826864453276191,0.026067617892244876,-19.577276657790808,-19.58581737643917,-24.721554327424364,-999.698650409468,-1000.8152442127408,-1999.821753036952,-2000.007924214834,-1998.3722193404142,-1998.3722193404142,-1998.4190913404143,-1998.4190913404143,-1998.4190913404143,-1998.4190913404143,-1998.4190913404143,-5.476949812426419,-6.8252567562060875,-4.674411704213169
