trip_id,DRIVEALONEFREE,DRIVEALONEPAY,SHARED2FREE,SHARED2PAY,SHARED3FREE,SHARED3PAY,WALK,BIKE,WALK_LOC,WALK_LRF,WALK_EXP,WALK_HVY,WALK_COM,DRIVE_LOC,DRIVE_LRF,DRIVE_EXP,DRIVE_HVY,DRIVE_COM,TAXI,TNC_SINGLE,TNC_SHARED
1009809,-1.4957171701968464,-1.5202960234022767,-1000.4875415470779,-1000.5015866060525,-1000.4842712978303,-1000.4941028391124,-27.555618601574412,-1005.2097587551732,-1998.4602960605753,-1998.2303976570745,-1998.4602960605753,-1998.2303976570745,-1998.2303976570745,-999.5681103493582,-1998.2597976570746,-1998.6230123068704,-1998.2597976570746,-1998.2597976570746,-9.091522070778026,-8.717886163361058,-5.727990281184555
1009810,-0.5929428655635818,-0.6014112463136407,-999.579189168164,-999.5840282428784,-999.5736876892042,-999.5770750415043,-9.683390709994304,-1000.1936826828222,-1000.5718383777613,-1998.2286150169593,-1999.7468383777614,-1998.2286150169593,-1998.5963945935728,-999.6844603329076,-1998.2580150169592,-1998.744181805767,-1998.2580150169592,-1998.2580150169592,-4.698993838498971,-3.775221118643337,-2.6053967204566044
1009811,-0.39862799985547354,-0.4078498977909542,-999.3930499255749,-999.3983195815381,-999.3908186958627,-999.3945074550369,-12.253243846853893,-1000.454924426707,-999.4378450700225,-1998.2333445957743,-1998.6128450700226,-1998.2333445957743,-1998.2333445957743,-1998.2627445957744,-1998.2627445957744,-1998.2627445957744,-1998.2627445957744,-1998.2627445957744,-4.3068248168694785,-3.8976510940770464,-2.0938720339071097
1009813,-2.37267530422377,-2.413776887856219,-1001.3726753042238,-1001.3961619234423,-1001.3726753042238,-1001.3891159376767,-28.55956117626063,-1005.7132025581919,-1998.462612733509,-1998.2333445957743,-1998.462612733509,-1998.2333445957743,-1998.2333445957743,-1998.2627445957744,-1998.2627445957744,-1998.2627445957744,-1998.2627445957744,-1998.2627445957744,-12.55068916499023,-13.453376638414403,-8.283194820986676
3069977,-0.9921948805399591,-1.006795088749847,-1000.7093893707995,-1000.7177323469194,-1000.7024271669034,-1000.7082672501873,-30.58624418322421,-1006.7224924529728,-1998.4684715698609,-1998.225239471024,-1998.4684715698609,-1999.5757836327634,-1998.225239471024,-1998.6389485400975,-1998.2546394710241,-1998.8417793673339,-1999.1783574878073,-1998.2546394710241,-11.423310384216375,-8.652167982505539,-4.207848169926014
3069978,-0.7364584164160959,-0.7465699221317407,-1000.4536529066756,-1000.4594309099417,-1000.4466907027795,-1000.4507353050658,-23.309061940198582,-1003.0867820727402,-1998.402896658209,-1998.2310009535845,-1998.5778966582093,-1998.3801256006514,-1998.2310009535845,-1998.4008078157317,-1998.2604009535844,-1998.5014819740663,-1998.2604009535844,-1998.2604009535844,-9.231629742694457,-6.869990608096271,-3.3590261556957386
3069981,-0.3922215680846976,-0.4044354511916762,-1000.1268215680847,-1000.1338009298601,-1000.1268215680847,-1000.1317071213275,-5.17528456020896,-999.745019291597,-999.9533528923859,-1998.2310009535845,-1998.9533528923857,-1998.2310009535845,-1998.2310009535845,-1998.2604009535844,-1998.2604009535844,-1998.2604009535844,-1998.2604009535844,-1998.2604009535844,-5.321654112782019,-4.656735301826243,-2.4962274258814476
7099457,-0.3519956254066681,-0.35614213125489275,-999.3519956254066,-999.3543650573199,-999.3519956254066,-999.353654227746,-5.175380719244345,-999.7519084131835,-1000.0093178483008,-1998.2386447295785,-1999.009317848301,-1998.2386447295785,-1998.2386447295785,-1998.2680447295784,-1998.2680447295784,-1998.2680447295784,-1998.2680447295784,-1998.2680447295784,-1.5243776424597417,-1.3112557786939285,-1.420191848635362
7099461,-0.37167574086651733,-0.3762318152101369,-999.3555383506235,-999.358141821677,-999.3490833945264,-999.3509058242638,-5.489020598471029,-999.7832723772643,-999.9397970430631,-1998.2386447295785,-1998.9397970430632,-1998.2386447295785,-1998.2386447295785,-1998.2680447295784,-1998.2680447295784,-1998.2680447295784,-1998.2680447295784,-1998.2680447295784,-2.7597384563866356,-2.5428805104959307,-1.3926825758645731
20088585,-999.2446554602091,-999.2516561296613,-34.91925546020907,-34.92325584275325,-29.630455460209074,-29.63325572799,0.057925283685170026,-999.4044913983674,-0.6258993446468277,-998.6701080804202,0.03890065535317222,-998.6690080804201,-998.6964080804202,-1998.2700385644146,-1998.2700385644146,-1998.2700385644146,-1998.2700385644146,-1998.2700385644146,-8.040292659748388,-10.315435975369919,-6.668514011683593
