trip_id,DRIVEALONEFREE,DRIVEALONEPAY,SHARED2FREE,SHARED2PAY,SHARED3FREE,SHARED3PAY,WALK,BIKE,WALK_LOC,WALK_LRF,WALK_EXP,WALK_HVY,WALK_COM,DRIVE_LOC,DRIVE_LRF,DRIVE_EXP,DRIVE_HVY,DRIVE_COM,TAXI,TNC_SINGLE,TNC_SHARED
10653401,-999.776937610641,-999.7837974593201,-999.776937610641,-999.7808575241719,-999.776937610641,-999.7796815501126,-1007.5010727112696,-1000.2173117702409,-999.8612386679991,-1998.2418715848848,-1998.8612386679993,-1998.5508954796246,-1998.2418715848848,-1998.8324111343359,-1998.271271584885,-1999.0339444519018,-1999.3020485475138,-1998.271271584885,-9.348841428791328,-9.357684391434766,-9.239269429790356
10653405,-999.776937610641,-999.7837974593201,-999.776937610641,-999.7808575241719,-999.776937610641,-999.7796815501126,-1007.5010727112696,-1000.2173117702409,-999.8612386679991,-1998.2418715848848,-1998.8612386679993,-1998.5508954796246,-1998.2418715848848,-1998.271271584885,-1998.271271584885,-1998.271271584885,-1998.271271584885,-1998.271271584885,-9.348841428791328,-9.357684391434766,-9.239269429790356
13856529,-1998.5242939851648,-1998.5267489738733,-0.5876939851649298,-0.589096835855418,-0.6867939851649297,-0.6877759806482715,-7.597622718436076,-1000.0496979190891,-999.6460641076662,-1998.2353950165814,-1998.6460641076665,-1998.2353950165814,-1998.2353950165814,-1998.6262048872413,-2997.264795016581,-2997.6262048872413,-2997.264795016581,-2997.264795016581,-1.1118370578202497,-0.9033886980947166,-1.3616178350150174
13856533,-1998.2885252730334,-1998.290179984518,-0.3436367545447066,-0.344582303964533,-0.43942134714924574,-0.44008323174312414,-7.7969406505649825,-1000.069629712302,-1000.5003746831657,-1998.2353950165814,-1999.5003746831658,-1998.2353950165814,-1998.2353950165814,-1998.9190855881013,-2997.264795016581,-2997.9190855881006,-2997.2647950165815,-2997.264795016581,-2.0681609468969997,-1.76235072703931,-0.8994986286216855
21558417,-999.6160406776486,-999.6223196811152,-4.716378833072184,-4.719966835053123,-22.980754095241643,-22.9832656966283,-38.11212123594306,-1010.7600117702485,-2.307424036589711,-998.7010000991825,-1.6426240365897111,-998.6999000991823,-998.7273000991823,-1998.33418493619,-1998.2696000991823,-1998.4344341432097,-1998.2696000991823,-1998.2696000991823,-9.569134250425748,-8.041641264678066,-7.0222838139151404
21558418,-999.4722101783394,-999.4780409035519,-4.559016847851485,-4.562348690830034,-22.817979515656308,-22.820311805741294,-9.725810913122476,-1000.2524235190757,-1.5327579688995043,-998.6906138867745,-1.0429579688995043,-998.6895138867744,-998.7169138867745,-1000.0167550610029,-1998.2592138867744,-1999.0167550610029,-1998.2592138867744,-1998.2592138867744,-6.990280751136641,-6.630581145894323,-6.477495361465212
21558419,-999.3113591675555,-999.3155539422827,-4.398727681643885,-4.401124695773708,-22.65791508727925,-22.659592997170126,-10.271702420330259,-1000.3163603324891,-1.0721277612898092,-998.7010000991825,-0.5823277612898092,-998.6999000991824,-998.7273000991825,-999.9103628320196,-1998.2696000991823,-1998.9103628320197,-1998.2696000991823,-1998.2696000991823,-7.944137987054066,-7.40857577021297,-6.092476989566426
21558421,-999.5524509713174,-999.5580564253833,-4.647065335743677,-4.650268452352742,-22.909151081514196,-22.911393263140543,-15.69649089536688,-1000.8588393707277,-2.419931770485127,-998.7010000991825,-1.755131770485127,-998.6999000991824,-998.7273000991825,-1998.2696000991823,-1998.2696000991823,-1998.2696000991823,-1998.2696000991823,-1998.2696000991823,-7.8688987086908835,-7.2066404277027205,-6.745214892379924
21558422,-999.4242639946114,-999.4294050696508,-4.512395016668217,-4.515332773833614,-22.77188742549098,-22.77394385550676,-6.222258798587957,-999.9039818829423,-1.5134754967414548,-998.6927399491199,-1.0236754967414547,-998.6916399491198,-998.7190399491199,-1000.9797898273907,-1998.2613399491197,-1999.9797898273907,-1998.2613399491197,-1998.2613399491197,-6.9464700400421755,-6.606252049449863,-6.356731434878936
21558423,-999.6130005925127,-999.6211719077182,-4.70541684085252,-4.710086163827181,-22.96662334018848,-22.969891866270743,-30.332748533626948,-1006.8677555001224,-1.4736431049774859,-998.6958621685949,-0.9838431049774858,-998.6947621685948,-998.7221621685949,-1000.7134887498007,-1998.264462168595,-1999.888488749801,-1998.264462168595,-1998.264462168595,-9.057752406710458,-7.80733898391014,-6.930638886323061
