trip_id,DRIVEALONEFREE,DRIVEALONEPAY,SHARED2FREE,SHARED2PAY,SHARED3FREE,SHARED3PAY,WALK,BIKE,WALK_LOC,WALK_LRF,WALK_EXP,WALK_HVY,WALK_COM,DRIVE_LOC,DRIVE_LRF,DRIVE_EXP,DRIVE_HVY,DRIVE_COM,TAXI,TNC_SINGLE,TNC_SHARED
1436577,-0.7027424830463985,-0.7140938372401747,0.6737575169536015,0.6672710288428723,-999.7027424830464,-999.7072830247239,-5.296600539849694,-1000.0870659904226,-1001.3651811073627,-1998.366887055215,-2000.22703443869,-1998.366887055215,-1998.366887055215,-1998.4137590552155,-1998.4137590552155,-1998.4137590552155,-1998.4137590552155,-1998.4137590552155,-19.605750004464408,-17.044903734600837,-12.326598338270646
1436581,-1.3592319539299687,-1.3802565749287243,0.21274355802138767,0.20072948887924147,-1000.0855662371981,-1000.0939760855975,-10.814758975671227,-1000.6388816790327,-1001.4200529081147,-1998.366887055215,-2000.2909195644181,-1998.366887055215,-1998.366887055215,-1998.4137590552155,-1998.4137590552155,-1998.4137590552155,-1998.4137590552155,-1998.4137590552155,-18.67829990769441,-16.875017244635494,-13.42718465136682
1436585,-1.382967217914572,-1.4070221741567668,-1000.3829672179146,-1000.3967129071958,-1000.3829672179146,-1000.3925892004114,-22.961006317412142,-1001.721057358443,-1002.7018591543083,-1998.3713770208574,-2001.4704591562395,-1998.3713770208574,-1998.3713770208574,-1000.2487996369598,-1998.4182490208577,-1999.2695081316233,-1998.4182490208577,-1998.4182490208577,-18.24950233947993,-13.458653687438467,-7.736831147368384
1436589,-0.9628591088589035,-0.9773790247489105,-999.9615704630099,-999.9698675578043,-999.9610550046704,-999.9668629710263,-10.668362770354035,-1000.4917930991046,-1001.2994325989957,-1998.3713770208574,-2000.0657792622324,-1998.3713770208574,-1998.3713770208574,-1998.4182490208577,-1998.4182490208577,-1998.4182490208577,-1998.4182490208577,-1998.4182490208577,-13.67339858529931,-9.618471174617245,-6.108127051762987
1436590,-0.7713508644088758,-0.7975831980222717,-999.7472675619103,-999.7622574668322,-999.7376342409109,-999.7481271743563,-9.048394747514479,-1000.3357453118989,-1000.5821622231565,-1998.3779868521744,-1999.7453755589686,-1998.3779868521744,-1998.3779868521744,-1998.4248588521746,-1998.4248588521746,-1998.4248588521746,-1998.4248588521746,-1998.4248588521746,-11.3794041026433,-9.476166518244389,-5.620828297297379
1436591,-0.7061191183110284,-0.7362553531763458,-999.6833244616614,-999.7005451672987,-999.6742065990016,-999.6862610929478,-3.4272859681134715,-999.7689476291662,-1000.5606939708572,-1998.3727793641438,-1999.7407206370217,-1998.3727793641438,-1998.3727793641438,-1998.4196513641439,-1998.4196513641439,-1998.4196513641439,-1998.4196513641439,-1998.4196513641439,-8.570701127874791,-8.14988148392234,-5.673870945916781
1880689,-0.6955835479609133,-0.698294236055655,-1.5082835479609134,-1.5098325125864802,-0.09068354796091338,-0.09176782319881016,-86.15768585441924,-1030.7894975701174,-1000.9276298341858,-1998.3563461727329,-1999.9276298341858,-1998.980496322403,-1998.3563461727329,-1000.2587816604939,-1998.403218172733,-1999.81668946546,-1999.2993453762515,-1998.403218172733,-9.658100632801165,-8.589536938034753,-8.90304518301042
1880693,-0.7505415579384066,-0.7533404955582876,-1.5507284838388147,-1.552327876764461,-0.12812325419897785,-0.1292428292469301,-115.16835174797393,-1045.2948267021975,-1000.9848735065351,-1998.3563461727329,-1999.9848735065352,-1998.7504502118982,-1998.3563461727329,-1998.403218172733,-1998.403218172733,-1998.403218172733,-1998.403218172733,-1998.403218172733,-11.159040527879055,-10.075620232284816,-8.992142963436072
2373017,-0.533081825992518,-0.5340252515495592,0.8435694231300267,0.8430303228117174,-999.532870077221,-999.5332474474437,-10.665236827480967,-1000.6342530578735,-1002.2305084996068,-1998.3783575294005,-2001.0745084963883,-1998.3783575294005,-1998.3783575294005,-1998.9100526532097,-1998.4252295294004,-1999.1337921405002,-1998.4252295294004,-1998.4252295294004,-7.923123031730079,-7.488145392455483,-8.419443854313517
2373018,-1.3943473028384386,-1.3966611046052155,-0.017696053715893667,-0.01901822615405191,-1000.3941355540669,-1000.3950610747736,-23.463058375304627,-1001.9048302762445,-1001.46909007668,-1998.3681298752588,-2000.3910234155605,-1998.3681298752588,-1998.3681298752588,-1999.0885692352713,-1998.415001875259,-1999.3724735837036,-1998.415001875259,-1998.415001875259,-9.06929186369791,-8.714933361729527,-9.826320226744556
