trip_id,DRIVEALONEFREE,DRIVEALONEPAY,SHARED2FREE,SHARED2PAY,SHARED3FREE,SHARED3PAY,WALK,BIKE,WALK_LOC,WALK_LRF,WALK_EXP,WALK_HVY,WALK_COM,DRIVE_LOC,DRIVE_LRF,DRIVE_EXP,DRIVE_HVY,DRIVE_COM,TAXI,TNC_SINGLE,TNC_SHARED
11304953,-1000.034015214261,-1000.0357345753353,-1.0974152142609566,-1.0983977063033892,-1.1965152142609567,-1.1972029586906594,-10.112555671677523,-1000.5183038316583,-1000.075312732987,-1999.24806437907,-1999.004246062867,-1998.3779007662972,-1998.3779007662972,-1998.4247727662973,-1999.408804116525,-1998.4247727662973,-1998.4247727662973,-1998.4247727662973,-3.595973375737953,-3.222224797361183,-2.2149650343969345
11304957,-999.2503841682505,-999.2510725738025,-0.31378416825053884,-0.3141775428516305,-0.41288416825053886,-0.41315953047130305,-14.333069969162874,-1000.9403550229882,-1000.8375217785806,-1999.1781276158206,-1999.7050950994462,-1998.3779007662972,-1998.3779007662972,-1998.4247727662973,-1998.4247727662973,-1998.4247727662973,-1998.4247727662973,-1998.4247727662973,-0.5205142522710562,-0.08418689366281035,-0.9430276753532887
26336153,-1.163424742932494,-1.198823976563975,-1.481224742932494,-1.5014528764361974,0.16887525706750606,0.15471556361491356,-8.314366545217561,-1000.40963386833,-1000.9306698088348,-1998.3823997578183,-1999.927203141926,-1998.3823997578183,-1998.3823997578183,-1000.5952576541576,-1998.4292717578182,-1999.5952576541576,-1998.4292717578182,-1998.4292717578182,-18.618850962030432,-18.07644670179183,-13.95056936359206
26336157,-1.1902991234962306,-1.2256983571277116,-1.4965815318260578,-1.5168096653297611,0.15812550484201138,0.14396581138941889,-8.314366545217561,-1000.40963386833,-1000.9306698088348,-1998.3823997578183,-1999.927203141926,-1998.3823997578183,-1998.3823997578183,-1998.4292717578182,-1998.4292717578182,-1998.4292717578182,-1998.4292717578182,-1998.4292717578182,-18.618850962030432,-18.07644670179183,-13.95056936359206
27094489,-0.2547487712097911,-0.2559450189339926,0.7423512287902089,0.7416676586620937,-999.2547487712098,-999.2552272702994,-15.941219276105395,-1001.1643281986823,-1000.160984660411,-1998.3767985778784,-1999.160984660411,-1998.3767985778784,-1998.3767985778784,-1000.2224933027178,-1998.4236705778785,-1999.2224933027178,-1998.4236705778785,-1998.4236705778783,-8.182414761121185,-7.532702509002984,-8.19649734385034
27094493,-0.8723025444118307,-0.875682525738173,0.1269119692871451,0.12498055138637809,-999.8693422252333,-999.8706942177638,-22.534840530072678,-1001.8236900379767,-1001.6078711705994,-1998.3767985778784,-2000.3591378587078,-1998.3767985778784,-1998.3767985778784,-1998.4236705778785,-1998.4236705778785,-1998.4236705778785,-1998.4236705778785,-1998.4236705778783,-9.305068059904745,-8.744732102310374,-9.252223491853446
28384185,-0.340244841597673,-0.34322424701734944,0.656855158402327,0.6551526410196548,-999.3402448415977,-999.3414366037655,-5.021274017762419,-1000.0287864432804,-1000.518750209093,-1999.5609914354832,-1999.404350209713,-1998.3284127010204,-1998.3284127010204,-1998.3752847010205,-1998.3752847010205,-1998.3752847010205,-1998.3752847010205,-1998.3752847010205,-8.119302709635594,-7.701047869610862,-8.370374904019199
28384189,-0.21351874222832637,-0.21576046484906586,0.7835812577716736,0.7823002734169653,-999.2135187422283,-999.2144154312766,-8.776785063218352,-1000.4043374882214,-1000.4223714313827,-1999.9858500156188,-1999.3427536554059,-1998.3284127010204,-1998.3284127010204,-1998.3752847010205,-1998.3752847010205,-1998.3752847010205,-1998.3752847010205,-1998.3752847010205,-7.963447175770996,-7.6042295502063055,-8.208843080304076
28682337,-2.798579220137543,-2.8109782095846123,-1001.7985792201375,-1001.8056643569645,-1001.7985792201375,-1001.8035388159163,-171.5734393783306,-1073.0625919387553,-1998.3231890154918,-1998.3231890154918,-1998.3231890154918,-1998.3231890154918,-1998.3231890154918,-1999.5217491171964,-1998.370061015492,-2000.1000400069365,-2001.2685692901898,-1998.370061015492,-23.918012043836576,-17.31684136057155,-10.59273058208371
28682341,-1.4538521893269547,-1.465885946113608,-1000.4528097830415,-1000.459686215491,-1000.4523928205274,-1000.457206323242,-165.1965625472759,-1069.874153523228,-1998.3231890154918,-1998.3231890154918,-1998.3231890154918,-1998.3231890154918,-1998.3231890154918,-1998.370061015492,-1998.370061015492,-1998.370061015492,-1998.370061015492,-1998.370061015492,-20.738336869837607,-12.73994964573044,-7.292049047332137
