trip_id,DRIVEALONEFREE,DRIVEALONEPAY,SHARED2FREE,SHARED2PAY,SHARED3FREE,SHARED3PAY,WALK,BIKE,WALK_LOC,WALK_LRF,WALK_EXP,WALK_HVY,WALK_COM,DRIVE_LOC,DRIVE_LRF,DRIVE_EXP,DRIVE_HVY,DRIVE_COM,TAXI,TNC_SINGLE,TNC_SHARED
1356353,-0.1464773441061912,-0.15237337242615037,-0.41467734410619117,-0.41804650314616787,0.5893226558938088,0.5869642445658252,-4.084506219075408,-999.8795209290249,-1000.5981671350019,-1998.3704919247716,-1999.580487134488,-1998.3704919247716,-1998.3704919247716,-1000.0419457914039,-1998.4173639247715,-1999.0419457914038,-2001.3225323609838,-1998.4173639247715,-11.81284105547104,-13.086993050265058,-9.320729465879204
1356357,-1.0837420456320646,-1.1096118894328086,-1.3519420456320645,-1.366724813518204,-0.34794204563206454,-0.35828998315236205,-6.769861763165679,-1000.148056483434,-1000.5005938172765,-1998.3704919247716,-1999.4881138172425,-1998.3704919247716,-1998.3704919247716,-1998.4173639247715,-1998.4173639247715,-1998.4173639247715,-1998.4173639247715,-1998.4173639247715,-13.46787963446666,-14.879635836466884,-12.631322670455614
1356681,-1.135957995388086,-1.1621617950383316,-0.7826579953880861,-0.7976315951882265,-1000.1359579953881,-1000.1464395152482,-6.576486485694274,-1000.0320762347444,-1001.6105670592192,-1998.3792555549235,-2000.416953723729,-1998.3792555549235,-1998.3792555549235,-1000.2104529203028,-1998.4261275549234,-1999.2104529203027,-1998.4261275549234,-1998.4261275549234,-16.10033160402466,-17.314802134525863,-12.78387074005325
1356685,-2.0090160126129386,-2.058245107069554,-1.6557160126129387,-1.6838469237310045,-1001.009016012613,-1001.0287076503956,-8.41367234537445,-1000.2157948564752,-1001.2467978812548,-1998.3792555549235,-1999.9375712193341,-1998.3792555549235,-1998.3792555549235,-1998.4261275549234,-1998.4261275549234,-1998.4261275549234,-1998.4261275549234,-1998.4261275549234,-16.81293693414512,-20.765059760752642,-16.019821498550648
5041761,-1.661127501510776,-1.7433971952363898,-1.929327501510776,-1.9763387550682696,-0.925327501510776,-0.9582353790010214,-9.034945581091106,-1000.3773113533384,-1000.1632472095399,-1998.3735437106839,-1999.1008472075073,-1998.3735437106839,-1998.3735437106839,-1998.420415710684,-1998.420415710684,-1998.420415710684,-1998.420415710684,-1998.420415710684,-25.79265209594613,-28.72904032963665,-19.636625122715284
5041765,-1.4035257717925353,-1.4752587740678922,-1.6717257717925353,-1.712716058807025,-0.6677257717925353,-0.6964189727026782,-2.09914061797923,-999.6790241643316,-1000.4183513520074,-1998.3735437106839,-1999.3663513546599,-1998.3735437106839,-1998.3735437106839,-1998.420415710684,-1998.420415710684,-1998.420415710684,-1998.420415710684,-1998.420415710684,-23.720632240998775,-25.338682802074445,-17.914793854648348
8644185,-999.5823896417427,-999.6218895017273,-999.5823896417427,-999.6049609903054,-999.5823896417427,-999.5981895857366,-27.78168938154551,-2.007537707465618,-999.6126929949704,-1998.3811348194881,-1998.6126929949705,-1998.3811348194881,-1998.3811348194881,-999.4369501949058,-1998.428006819488,-1998.4369501949059,-1998.428006819488,-1998.428006819488,-13.593178601618813,-12.125145638857976,-10.472837437721575
8644189,-999.5020382254744,-999.5086505681666,-999.4994970106558,-999.5032754921942,-999.4984805247284,-999.5011254618053,-27.6103484391627,-1.9904037562784842,-1998.4457183315112,-1998.3811348194881,-1998.4457183315112,-1998.3811348194881,-1998.3811348194881,-1998.428006819488,-1998.428006819488,-1998.428006819488,-1998.428006819488,-1998.428006819488,-15.191002887141424,-13.227722429655893,-10.103270503723252
10047369,-0.2962479604616989,-0.2978535028306545,0.057052039538301125,0.05613458675604077,-999.2962479604618,-999.2968901774093,-10.793048376443211,-1000.4516831956647,-1001.3540421097301,-1998.3769787539609,-2000.1897221176646,-1998.3769787539609,-1998.3769787539609,-1000.053912717433,-1998.4238507539608,-1999.0833681654235,-1998.4238507539608,-1998.4238507539608,-8.262318676657953,-7.699702170286409,-8.276310504541003
10047373,-0.1421213942383937,-0.14298147538893033,0.2111786057616063,0.2106871308184425,-999.1421213942384,-999.1424654266987,-11.332361692788426,-1000.5056145511411,-1000.77887500258,-1998.3769787539609,-1999.5771149936486,-1998.3769787539609,-1998.3769787539609,-1998.4238507539608,-1998.4238507539608,-1998.4238507539608,-1998.4238507539608,-1998.4238507539608,-9.998773435484626,-9.519760272000731,-7.97708078246839
