trip_id,DRIVEALONEFREE,DRIVEALONEPAY,SHARED2FREE,SHARED2PAY,SHARED3FREE,SHARED3PAY,WALK,BIKE,WALK_LOC,WALK_LRF,WALK_EXP,WALK_HVY,WALK_COM,DRIVE_LOC,DRIVE_LRF,DRIVE_EXP,DRIVE_HVY,DRIVE_COM,TAXI,TNC_SINGLE,TNC_SHARED
1419241,-0.38297148266196357,-0.38479223482627184,-0.3641589157730054,-0.36519934558118156,-999.3774938890174,-999.3782221898831,-32.32047221049765,-1006.6929362698505,-1000.8128495169893,-1998.6238800550223,-1999.8128495169894,-1999.5788825511993,-1998.6238800550223,-1000.3731773370457,-1998.330840055022,-1999.4980422061635,-1999.7788340014095,-1998.330840055022,-10.299134733558002,-9.920103287806647,-8.576793148853321
1419242,-0.18082498280056827,-0.18165697819413168,-0.16201241591161009,-0.16248784185078918,-999.1753473891561,-999.1756801873134,-10.897385548072393,-1000.8200245589786,-1000.9403425472251,-1998.5885754894596,-2000.0511425464622,-2000.2685934849646,-1998.5885754894596,-999.7007236906453,-1998.2955354894596,-1998.707743143694,-1998.2955354894596,-1998.2955354894596,-7.821612394990401,-7.6513266337206245,-8.165859430729702
1419245,-0.6386836201656847,-0.6404743988001176,-0.5232497948525364,-0.5242730969293552,-999.4979362647273,-999.498652576181,-18.53575701566272,-1001.5838616580539,-1001.0114664569924,-1998.5885754894596,-1999.8679164633581,-1999.737650408045,-1998.5885754894596,-1998.2955354894596,-1998.2955354894596,-1998.2955354894596,-1998.2955354894596,-1998.2955354894596,-8.459936412762424,-8.218611619798542,-8.606671040980206
1419246,-0.27245292903938956,-0.2732299250993899,-0.22520739503477677,-0.22565139278334842,-999.2271691814329,-999.227479979857,-0.9759308084910118,-999.8189260036414,-1000.5157116483489,-1998.6204011987918,-1999.7027116485278,-1998.6204011987918,-1998.6204011987918,-1998.3273611987918,-1998.3273611987918,-1998.3273611987918,-1998.3273611987918,-1998.3273611987918,-9.256355560474162,-9.262389150531053,-8.182117384672313
1420225,-999.4391422253133,-999.4412492297497,-4.10224222531324,-4.103446227848354,-4.57054222531324,-4.57138502708782,-34.251234487107105,-1007.7874385206726,-2.5218625083061528,-999.1028213263826,-2.7628125229808163,-1000.1104828059139,-999.1637213263825,-1998.2718813263825,-1998.2718813263825,-1998.2718813263825,-1999.580035893339,-1998.2718813263825,-7.248112126935291,-6.831394413150358,-5.44612923453097
1420229,-999.7709777572313,-999.771897630578,-4.2010650547948805,-4.20159069670721,-4.576159973820286,-4.576527923158917,-13.091851666977709,-1001.0499023287323,-1.4856416917316058,-999.1028213263826,-1.7300417052022554,-0.48994135039530284,-999.1637213263825,-1998.2718813263825,-1998.2718813263825,-1998.2718813263825,-1998.2718813263825,-1998.2718813263825,-4.650957931449006,-4.497285451657783,-5.003284009055656
1420230,-999.3796607942667,-999.3809763030077,-3.997035095316419,-3.9977868145970197,-4.447044815736297,-4.4475710192327185,-21.055076490863172,-1001.8820877715906,-2.1300893264435015,-999.1426691132197,-2.594414334919282,-0.9789592265398467,-999.2035691132196,-1998.3117291132196,-1998.3117291132196,-1998.3117291132196,-1998.3117291132196,-1998.3117291132196,-5.810569551985617,-5.546327021892663,-5.190006438004829
2106401,-999.1739416972782,-999.1760770309297,-3.8370416972782477,-3.838261887936236,-4.305341697278248,-4.306195830738839,-4.810196796490844,-1000.2433747380039,-1.5070155188341565,-1.1629191658597757,-1000.809540521576,-999.2351634201596,-999.1877634201595,-1001.7767841736658,-1998.2959234201594,-2001.4367841736657,-2000.7820044723292,-1998.2959234201594,-5.025142478473066,-5.175324314906791,-5.245543107694791
2106405,-999.6702963285716,-999.674991813487,-4.127201687400768,-4.1298848216382105,-4.513023830932443,-4.514902024898653,-6.283655086590942,-1000.3907206385395,-1.3291130619897356,-0.770074274778634,-1000.6344047298029,-999.2351634201596,-1001.3185690757042,-1998.2959234201594,-1998.2959234201594,-1998.2959234201594,-1998.2959234201594,-1998.2959234201594,-6.185904432839162,-6.2744537118520025,-5.288719477540581
2106409,-999.209031471454,-999.2126722731724,-999.209031471454,-999.2111119295788,-999.209031471454,-999.2104877921413,-7.086696796490845,-1.2433747380039057,-1000.4830124224097,-1999.1871034747132,-1999.4364909934372,-1998.5889634201594,-1998.5889634201594,-1001.49890873158,-1998.2959234201594,-2001.14309123158,-1998.2959234201594,-1998.2959234201594,-9.2237306454774,-9.283828583069592,-8.5933444989556
2106413,-999.2693623040727,-999.2740577889883,-999.2349965305443,-999.2376796647818,-999.2212502211329,-999.2231284150992,-8.560155086590942,-1.3907206385394892,-1000.3291130619897,-1999.2321742747786,-1999.2790047298029,-1998.5889634201594,-2000.7197690757043,-1998.2959234201594,-1998.2959234201594,-1998.2959234201594,-1998.2959234201594,-1998.2959234201594,-9.445104432839162,-9.533653711852002,-8.54791947754058
3832993,-0.9620474775266123,-0.9684438909139677,-999.9620474775267,-999.9657025708908,-999.9620474775267,-999.9646060428815,-9.902630508362089,-1000.653793917309,-1000.6851315151574,-1998.621714278332,-1999.5796065207246,-1998.621714278332,-1998.621714278332,-999.8004973715791,-1998.328674278332,-1998.8444973820697,-1998.328674278332,-1998.328674278332,-9.525123987237073,-9.80998704859008,-9.956817525070988
