trip_id,DRIVEALONEFREE,DRIVEALONEPAY,SHARED2FREE,SHARED2PAY,SHARED3FREE,SHARED3PAY,WALK,BIKE,WALK_LOC,WALK_LRF,WALK_EXP,WALK_HVY,WALK_COM,DRIVE_LOC,DRIVE_LRF,DRIVE_EXP,DRIVE_HVY,DRIVE_COM,TAXI,TNC_SINGLE,TNC_SHARED
1086913,-1998.408136107762,-1998.4199795211255,-4.704236107761967,-4.711003772541137,-4.274636107761967,-4.279373473107386,-11.717062710358816,-1000.9861751592418,-2.385120571863853,0.30358788730223596,-1000.8969605762841,-998.930118337289,-998.870918337289,-1999.7183142958033,-2998.659109141373,-2999.2379794552753,-2997.418146337289,-2997.418146337289,-11.803807631639806,-10.825526532771072,-10.209527055647296
1086914,-1998.783917508806,-1998.7995834122771,-5.080017508806142,-5.088969453646798,-4.650417508806142,-4.656683870194601,-6.364996169870753,-1000.4394194045242,-1.6720275350150304,-1.4377972117519646,-1000.5673106065688,-998.9172859104941,-998.8580859104942,-1999.3484604826876,-2997.4053139104944,-2998.348460482687,-2997.4053139104944,-2997.4053139104944,-12.087581788292056,-12.761687882842208,-11.52897719681643
1086917,-1998.9902810730925,-1999.015348876596,-5.234980724689665,-5.249305183834435,-4.784820585328529,-4.794847706729868,-2.4170499194320625,-999.9482359149631,-1.7462445412140422,-0.6869519499208478,-1000.41136454118,-998.9172859104941,-998.8580859104942,-2997.4053139104944,-2997.4053139104944,-2997.4053139104944,-2997.4053139104944,-2997.4053139104944,-11.319498713417527,-13.062180551491377,-11.88038215875013
1086918,-1999.0107246827579,-1999.02675396585,-5.290798950839693,-5.299958541178161,-4.854788658072477,-4.861200371309405,-42.22835347539749,-1009.0138880767997,-4.254884310026097,0.13288547862754685,-1003.0050843043279,-998.9172859104941,-998.8580859104942,-2997.4053139104944,-2997.4053139104944,-2997.4053139104944,-2997.4053139104944,-2997.4053139104944,-15.459259921260932,-14.338835117762327,-12.02748766245301
1086919,-1998.5201930928936,-1998.5290085984252,-4.805407395815889,-4.810444827548263,-4.371453116984786,-4.374979319197449,-18.503706494460744,-1001.6578202451093,-1.3880712279382192,-998.3277189908978,-1000.2377912200751,-998.9223189908977,-998.8631189908978,-2997.410346990898,-2997.410346990898,-2997.410346990898,-2997.410346990898,-2997.410346990898,-11.32476183230785,-11.259239417067267,-10.569783120715698
1087241,-999.4189907438032,-999.4285813196266,-2.3524907438032168,-2.3579710728451753,-999.4189907438032,-999.4228269741326,-2.9776670864451074,-1000.119956072222,-1001.5049322227999,-1998.7714077179435,-2000.377492217259,-1998.7714077179435,-1998.7714077179435,-2997.4104357179435,-2997.4104357179435,-2997.4104357179435,-2997.4104357179435,-2997.4104357179435,-10.326830588281792,-10.970324134979318,-10.316789668325976
1087245,-999.6921538708572,-999.7022132937287,-2.5551379343758978,-2.560886176016793,-999.5934315597834,-999.597455328932,-2.1839360824453973,-999.9075399001944,-1001.5512054061953,-1998.7714077179435,-2000.4373653999035,-1998.7714077179435,-1998.7714077179435,-2997.4104357179435,-2997.4104357179435,-2997.4104357179435,-2997.4104357179435,-2997.4104357179435,-11.048367165206109,-11.284647321052269,-10.659176665812177
1087569,-999.7241829169479,-999.7686623273848,-2.657682916947892,-2.6830997229118423,-999.7241829169479,-999.7419746811227,-15.868334723736883,-1001.4139948349734,-1001.1957724158488,-1998.776931985799,-1999.9970523928127,-1998.776931985799,-1998.776931985799,-1999.2010188002096,-2997.415959985799,-2998.2010188002096,-2997.415959985799,-2997.415959985799,-13.722359379100315,-12.77160700283627,-11.259171694719994
1087573,-1000.4409358138626,-1000.465697356706,-3.3572088625741223,-3.3713583156275178,-1000.4168180820587,-1000.4267226991961,-20.91597552421296,-1001.9187585573932,-1001.3967377626851,-1998.776931985799,-2000.2271377527668,-1998.776931985799,-1998.776931985799,-2997.415959985799,-2997.415959985799,-2997.415959985799,-2997.415959985799,-2997.415959985799,-19.444253137874878,-18.82003283513983,-13.428444463712024
1087897,-999.1741968192998,-999.177331610644,-2.914896819299834,-2.9166881286393607,-1.9459968192998343,-1.9472507358375029,-2.3379902760547924,-999.8996320242924,-1000.708779609458,-1998.7780377725298,-1999.68381960939,-1998.7780377725298,-1998.7780377725298,-2997.41706577253,-2997.41706577253,-2997.41706577253,-2997.41706577253,-2997.41706577253,-10.919284111865313,-12.464480919200376,-9.18652864675806
1087901,-999.2564847225998,-999.2613159355669,-2.997184722599802,-2.9999454157238774,-2.0282847225998024,-2.030217207786655,-7.115208260254317,-1000.522027241711,-1000.6977580643734,-1998.7780377725298,-1999.6641580618461,-1998.7780377725298,-1998.7780377725298,-2997.41706577253,-2997.41706577253,-2997.41706577253,-2997.41706577253,-2997.41706577253,-11.290764133275953,-12.534683887141867,-9.453002069550534
1675673,-1999.5190853848999,-1999.5313929884558,-5.815064916259579,-5.822097832577265,-5.385416728803507,-5.390339770225887,-17.112484769655985,-1001.5277121639507,-1.9619508986647967,-998.337734753886,-1000.560008038276,-998.9323347538859,-998.873134753886,-2997.4416929160952,-2997.420362753886,-2997.4496975298525,-2997.420362753886,-2997.420362753886,-11.759000177076642,-12.601151340324554,-11.764438247194803
1675674,-1999.4600438451212,-1999.4735968294283,-5.756023376480931,-5.763767938942138,-5.326375189024858,-5.3317963827477035,-8.595728857337212,-1000.6762092948067,-2.202167395387584,-998.3379265878441,-1001.0355673899159,-998.932526587844,-998.8733265878441,-2997.9669865803435,-2997.420554587844,-2997.9949566443875,-2997.420554587844,-2997.420554587844,-11.816261599438347,-12.52661977861774,-11.653597787049485
1675677,-1998.301309141817,-1998.3068503346326,-4.596413970180932,-4.599580366075618,-4.1664159015265145,-4.168632378652794,-9.711794359503958,-1000.787815892707,-2.220171048698766,-998.3379265878441,-1000.7729710446337,-998.932526587844,-998.8733265878441,-2997.420554587844,-2997.420554587844,-2997.420554587844,-2997.420554587844,-2997.420554587844,-8.537114791104187,-8.397685817633072,-8.90889734664058
4224889,-1998.1964442409258,-1998.2000632923027,-999.1964442409258,-999.198512270284,-999.1964442409258,-999.1978918614766,-1.307594938654066,-999.9842855628912,-1000.7787663546701,-1998.765040187128,-1999.7307663542529,-1998.765040187128,-1998.765040187128,-2997.4040681871284,-2997.4040681871284,-2997.4040681871284,-2997.4040681871284,-2997.4040681871284,-10.018296233080395,-11.539418251754835,-9.780447053016571
4224893,-1998.9419235692812,-1998.9491094760956,-999.6835727558745,-999.6876789883397,-999.5802324305118,-999.5831067932374,-6.770117802995802,-1000.5970903333608,-1000.4414679126085,-1998.765040187128,-1999.4094679110885,-1998.765040187128,-1998.765040187128,-2997.4040681871284,-2997.4040681871284,-2997.4040681871284,-2997.4040681871284,-2997.4040681871284,-11.402796920672014,-12.487721215375924,-10.290642594153338
4225217,-1998.294235805859,-1998.2997623947492,-999.2632835276753,-999.2664415784699,-999.250902616402,-999.2531132519581,-1.0656245859047937,-999.856565631666,-1000.413678373355,-1998.751570677427,-1999.3929583739073,-1998.751570677427,-1998.751570677427,-2997.390598677427,-2997.390598677427,-2997.390598677427,-2997.390598677427,-2997.390598677427,-9.567192943495627,-11.623602655108204,-9.919262391575515
4225218,-1998.3664577882869,-1998.3719843771773,-999.30455323192,-999.3077112827145,-999.2797914093732,-999.2820020449294,-1.0656245859047937,-999.856565631666,-1000.413678373355,-1998.751570677427,-1999.6639583739075,-1998.751570677427,-1998.751570677427,-2997.390598677427,-2997.390598677427,-2997.390598677427,-2997.390598677427,-2997.390598677427,-9.567192943495627,-11.623602655108204,-9.919262391575515
4225219,-1998.4265375370242,-1998.4352199485375,-999.3955852588408,-999.4005466368483,-999.3832043475674,-999.3866773121727,-1.0656245859047937,-999.856565631666,-1000.6975598449823,-1998.751570677427,-1999.929279843908,-1998.751570677427,-1998.751570677427,-2997.390598677427,-2997.390598677427,-2997.390598677427,-2997.390598677427,-2997.390598677427,-10.110497731723404,-11.563988938076788,-10.388846459369887
4225221,-1999.2209793437337,-1999.2296617552468,-999.8495520055318,-999.8545133835394,-999.7009810702511,-999.7044540348564,-1.0656245859047937,-999.856565631666,-1000.6975598449823,-1998.751570677427,-1999.658279843908,-1998.751570677427,-1998.751570677427,-2997.390598677427,-2997.390598677427,-2997.390598677427,-2997.390598677427,-2997.390598677427,-10.110497731723406,-11.563988938076786,-10.388846459369887
4225222,-1999.2340673337494,-1999.244882841582,-999.8626399955477,-999.8688202857378,-999.714069060267,-999.7183952634001,-1.0656245859047937,-999.856565631666,-1000.2682556485879,-1998.751570677427,-1999.5094156467512,-1998.751570677427,-1998.751570677427,-2997.390598677427,-2997.390598677427,-2997.390598677427,-2997.390598677427,-2997.390598677427,-10.150841576200378,-11.591537484730782,-10.427441738351853
5258745,-999.8728529435383,-999.8942230858777,-3.6135529435382816,-3.625764453446521,-2.6446529435382815,-2.6532010004740494,-11.24578049220709,-1000.9359705049482,-1001.0932300219687,-1998.7790223541836,-1999.9670373479278,-1998.7790223541836,-1998.7790223541836,-2000.151119134583,-2997.418050354184,-2999.0267191423955,-2997.418050354184,-2997.418050354184,-13.355767041524519,-13.694073797374267,-11.80489773284507
5258749,-999.863419984802,-999.8841393029936,-3.6041199848020566,-3.6159595951972285,-2.635219984802057,-2.643507712078677,-11.24578049220709,-1000.9359705049482,-1001.8723338650863,-1998.7790223541836,-2000.6531376647154,-1998.7790223541836,-1998.7790223541836,-2000.8278518268548,-2997.418050354184,-2999.8278518268553,-2997.418050354184,-2997.418050354184,-13.804078763819112,-13.755372805711675,-11.585599591433894
