trip_id,DRIVEALONEFREE,DRIVEALONEPAY,SHARED2FREE,SHARED2PAY,SHARED3FREE,SHARED3PAY,WALK,BIKE,WALK_LOC,WALK_LRF,WALK_EXP,WALK_HVY,WALK_COM,DRIVE_LOC,DRIVE_LRF,DRIVE_EXP,DRIVE_HVY,DRIVE_COM,TAXI,TNC_SINGLE,TNC_SHARED
1413881,-0.6649050423113538,-0.6728752175108104,0.08289495768864619,0.07834057186038534,-999.6649050423114,-999.6680931123911,-8.684712900057974,-1000.4323748627579,-1000.1016697942813,-1998.364673489978,-1999.0132697954377,-1998.364673489978,-1998.364673489978,-999.9188707083655,-1998.411545489978,-1998.9406109758806,-2005.0199682688622,-1998.411545489978,-11.400958559415349,-10.475873668572477,-9.912056171611063
1413885,-1.6257342317274066,-1.6455684502627184,-0.8595584755461672,-0.8708923147092025,-1000.6000081730737,-1000.6079418604878,-14.073661340609732,-1000.9712697544968,-999.8605507903887,-1998.364673489978,-1998.8605507903887,-2002.8159265125646,-1998.364673489978,-1998.411545489978,-1998.411545489978,-1998.411545489978,-1998.411545489978,-1998.411545489978,-16.257501398984225,-16.189157064333674,-12.312282491979882
2175825,-1000.4358825443104,-1000.4956891560287,-2.050082544310389,-2.0842577510065454,-0.6960825443103891,-0.7200051889976986,-18.311033243870902,-1001.3591779036763,-1000.6217845022613,-1998.3804635237323,-1999.5179578304223,-1998.3804635237323,-1998.3804635237323,-2997.4273355237324,-2997.4273355237324,-2997.4273355237324,-2997.4273355237324,-2997.4273355237324,-23.769425520417727,-23.613930480184205,-15.78491533005602
2175829,-1000.0967698158652,-1000.1423862768252,-1.6817532626681677,-1.7078198117881387,-0.3160666413893569,-0.33431322577333655,-17.883613581395316,-1001.3164361281636,-1000.5072685050725,-1998.3804635237323,-1999.5069218383755,-1998.3804635237323,-1998.3804635237323,-2997.4273355237324,-2997.4273355237324,-2997.4273355237324,-2997.4273355237324,-2997.4273355237324,-19.665071719396067,-17.85057078995731,-13.730252466428755
3330385,-2.389440905571795,-2.399495798136743,-1001.3894409055717,-1001.3951865584661,-1001.3894409055717,-1001.3934628625977,-194.51806594355077,-1084.4546576153036,-1998.3690785445792,-1998.3690785445792,-1998.3690785445792,-1998.3690785445792,-1998.3690785445792,-1999.58991369169,-1998.4159505445791,-2000.2873203658366,-1998.4159505445791,-1998.4159505445791,-20.98732045202569,-14.669516352681589,-9.178803156164102
3330389,-2.457536324166211,-2.4678345227077796,-1001.4392777470995,-1001.4451624319804,-1001.4319743162728,-1001.4360935956894,-194.51806594355077,-1084.4546576153036,-1998.3690785445792,-1998.3690785445792,-1998.3690785445792,-1998.3690785445792,-1998.3690785445792,-1998.4159505445791,-1998.4159505445791,-1998.4159505445791,-1998.4159505445791,-1998.4159505445791,-18.95591414969509,-12.664175813356742,-7.181532949849076
6798657,-999.2041078790248,-999.2071097760145,-999.2041078790248,-999.2058232487332,-999.2041078790248,-999.2053086378207,-2.3152069033436495,-0.6053639811806402,-1001.0053636883381,-1999.8571824082583,-1999.9003236819985,-1998.3603570590176,-1998.3603570590176,-1998.4072290590175,-1998.4072290590175,-1998.4072290590175,-1998.4072290590175,-1998.4072290590175,-10.956162148827865,-11.567889243728388,-8.87327450555977
6798661,-999.3733137205759,-999.3745977476916,-999.2568752906857,-999.257609020466,-999.2102999187296,-999.2108135295758,-1.6558474780373296,-0.2756842685274801,-1000.7451411527219,-1998.4997387976427,-1999.7174078174503,-1998.3603570590176,-1998.3603570590176,-1998.4072290590175,-1998.4072290590175,-1998.4072290590175,-1998.4072290590175,-1998.4072290590175,-8.66291605298414,-9.366953916530182,-8.641887955532061
10142945,-2.1838818004342646,-2.1902106325610937,-1001.1838818004343,-1001.1874982759354,-1001.1838818004343,-1001.186413333285,-5.0101117917620055,-999.9205970463358,-1000.2323439934345,-1998.8895961813887,-1999.1858906590433,-1998.373642560286,-1998.373642560286,-1998.4205145602862,-1998.4205145602862,-1998.4205145602862,-1998.4205145602862,-1998.4205145602862,-2.9868576870318675,-3.2281008179045623,-4.384194307897982
10142949,-2.0964776620944057,-2.1025005215194916,-1001.0964776620945,-1001.0999192960516,-1001.0964776620945,-1001.0988868058645,-3.15582935300697,-999.735168784579,-1000.3262173290497,-1998.4533644862836,-1999.2846173289363,-1998.373642560286,-1998.373642560286,-1998.4205145602862,-1998.4205145602862,-1998.4205145602862,-1998.4205145602862,-1998.4205145602862,-2.8186934463297817,-3.0545551017175057,-4.251629055813696
10235113,-0.5381158452420537,-0.5401356727652593,-1.8869158452420538,-1.8880700323981712,-0.5329158452420537,-0.533723776251336,-1.9202274186199697,-999.7085292058057,-1001.3750421601318,-1998.3676098569326,-2000.269395490267,-1998.3676098569326,-1998.3676098569326,-1998.4144818569325,-1998.4144818569325,-1998.4144818569325,-1998.4144818569325,-1998.4144818569325,-10.150531811748658,-9.86530893458151,-8.615516754063222
10235117,-0.3465161036392409,-0.351197006948627,-1.6890883162292605,-1.6917631181203383,-0.3325972012652685,-0.33446956258902283,-13.210294674116948,-1000.8375360088414,-1000.3614957899872,-1998.3676098569326,-1999.282629114491,-1998.3676098569326,-1998.3676098569326,-1998.4144818569325,-1998.4144818569325,-1998.4144818569325,-1998.4144818569325,-1998.4144818569325,-10.007767846595389,-9.578750705052496,-8.252120801614321
