trip_id,DRIVEALONEFREE,DRIVEALONEPAY,SHARED2FREE,SHARED2PAY,SHARED3FREE,SHARED3PAY,WALK,BIKE,WALK_LOC,WALK_LRF,WALK_EXP,WALK_HVY,WALK_COM,DRIVE_LOC,DRIVE_LRF,DRIVE_EXP,DRIVE_HVY,DRIVE_COM,TAXI,TNC_SINGLE,TNC_SHARED
1482937,-999.1314480030385,-999.1331057258802,-999.1314480030385,-999.1323952732338,-999.1314480030385,-999.1321110921751,-2.025255346391922,-999.5724838992103,-999.9061252319935,-1999.4922596651454,-1998.8324932301166,-1998.1462008642523,-1998.1462008642523,-1998.2725222298723,-1998.2725222298723,-1998.2725222298723,-1998.2725222298723,-1998.2725222298723,-7.709381773117401,-7.468683128769206,-7.894257260111021
1482941,-999.6987306075044,-999.7007253046241,-999.4682505242577,-999.4693903511832,-999.3760584909589,-999.3768563698068,-0.747489893530136,-999.3932773788913,-1000.2017618276892,-1999.4825433660117,-1999.1189431705293,-1998.1462008642523,-1998.1462008642523,-1998.2725222298723,-1998.2725222298723,-1998.2725222298723,-1998.2725222298723,-1998.2725222298723,-7.752792886483658,-7.502201161289939,-7.951601121572745
13236489,-0.7532356576927954,-0.7573549377365364,-1.0710356576927955,-1.0733895320035045,0.5790643423072046,0.5774166302897082,-68.46743110357573,-1022.1913577942496,-1998.3858251865377,-1998.3858251865377,-1998.3858251865377,-2000.2202605700754,-1998.3858251865377,-1998.4326971865378,-1998.4326971865378,-1998.4326971865378,-2001.2873247069165,-1998.4326971865378,-10.581976191694412,-9.276536016737454,-9.221837071970658
13236493,-0.8943075636739505,-0.9033149234409217,-1.2121075636739504,-1.217254626397934,0.43799243632604956,0.43438949241926106,-47.17368797003081,-1011.5444881348258,-1998.3858251865377,-1998.3858251865377,-1998.3858251865377,-1998.3858251865377,-1998.3858251865377,-1998.4326971865378,-1998.4326971865378,-1998.4326971865378,-1998.4326971865378,-1998.4326971865378,-10.491893817480527,-9.392272527286112,-9.618854513095195
20050361,-999.3549734564691,-999.3635698888966,-999.3549734564691,-999.3598857035705,-999.3549734564691,-999.35841202944,-0.9745401690897857,-999.6174004405436,-1000.3933787944917,-1998.3673967119976,-1999.3777787939835,-1998.3673967119976,-1998.3673967119976,-1998.7621613800527,-1998.4142687119975,-1998.762980093241,-1998.4142687119975,-1998.4142687119975,-9.376815373812441,-9.620821805084182,-9.2881824882204
20050365,-999.4636336477748,-999.4724737266331,-999.4636336477748,-999.4686851214082,-999.4636336477748,-999.4671696793181,-4.316576893180362,-1000.0006923407016,-1000.57334751309,-1998.3673967119976,-1999.5109475110573,-1998.3673967119976,-1998.3673967119976,-1998.4142687119975,-1998.4142687119975,-1998.4142687119975,-1998.4142687119975,-1998.4142687119975,-9.96406645968802,-9.644678493287717,-9.55509770505889
20433465,-0.4732926931515348,-0.47767365616392926,-999.4732926931515,-999.4757961005872,-999.4732926931515,-999.4750450783565,-20.364560335186525,-1001.4785257370268,-1000.7193450670836,-1998.3756911216396,-1999.7193450670834,-1998.3756911216396,-1998.3756911216396,-1000.6310211335415,-1998.4225631216398,-1999.9100211335412,-1998.4225631216398,-1998.4225631216398,-3.630783643772467,-3.0489906319633056,-1.630029870262807
20433469,-1.0218231346536188,-1.0260273853086257,-1000.0218231346536,-1000.0242255635993,-1000.0218231346536,-1000.0235048349156,-20.180842607525392,-1001.4601536781583,-1000.9940367919685,-1998.3756911216396,-1999.9940367919685,-1998.3756911216396,-1998.3756911216396,-1998.4225631216398,-1998.4225631216398,-1998.4225631216398,-1998.4225631216398,-1998.4225631216398,-4.34719114836112,-4.004320017348114,-2.5567717465961066
30762841,-10.202164687850571,-10.43464173969368,-10.519964687850571,-10.652808717475205,-8.869864687850571,-8.962855508587815,-107.9302832170783,-1041.921435173255,-1998.3831316457436,-1998.3831316457436,-1998.3831316457436,-1998.3831316457436,-1998.3831316457436,-1998.5875084453355,-1998.4300036457435,-1998.7370524490605,-1998.4300036457435,-1998.4300036457435,-65.77452288845865,-77.00830991662662,-44.98768163784708
30762845,-6.061562241616821,-6.149828523811348,-6.374919798522196,-6.425357674061926,-4.723042821284346,-4.7583493341621566,-188.51316132987128,-1082.212881859046,-1998.3831316457436,-1998.3831316457436,-1998.3831316457436,-1998.3831316457436,-1998.3831316457436,-1998.4300036457435,-1998.4300036457435,-1998.4300036457435,-1998.4300036457435,-1998.4300036457435,-68.30990079544435,-50.45444116920211,-27.89358578447954
50273593,-1.01006041161427,-1.0297279899345504,-1000.0100604116143,-1000.0212990277973,-1000.0100604116143,-1000.0179274429424,-18.542557936459975,-1001.2821236762824,-1002.2297782594259,-1998.3599116385626,-2000.9732449347073,-1998.3599116385626,-1998.3599116385626,-1998.9319734377168,-1998.4067836385625,-1999.0083307484886,-1998.4067836385625,-1998.4067836385625,-9.99396034229631,-8.455553678554907,-5.492525397958697
50273597,-1.3360978304239526,-1.3603439585596324,-1000.3063912691919,-1000.3202461995552,-1000.2945086446991,-1000.3042070959534,-26.705214720517592,-1002.0983890209021,-1998.7938949102368,-1998.3599116385626,-1998.7938949102368,-1998.3599116385626,-1998.3599116385626,-1998.4067836385625,-1998.4067836385625,-1998.4067836385625,-1998.4067836385625,-1998.4067836385625,-12.357023382718962,-10.35447320441485,-6.353043807128548
53327601,-999.2337058452166,-999.2425911543668,-999.2337058452166,-999.238783164731,-999.2337058452166,-999.2372599688766,-0.9565212778405858,-999.5747885536508,-999.8712233509806,-1999.2550585021095,-1998.7984233479883,-1998.300191829461,-1998.300191829461,-1998.3470638294611,-1998.3470638294611,-1998.3470638294611,-1998.3470638294611,-1998.3470638294611,-9.71021258456501,-10.048460820490037,-9.172305185058544
53327605,-999.968082300047,-999.9763885510891,-999.6660791847816,-999.6708256139486,-999.5452779386754,-999.5486004390924,-2.262519245560618,-999.7348021101312,-999.8661602073646,-1999.3439398400246,-1998.8037602053319,-1998.300191829461,-1998.300191829461,-1998.3470638294611,-1998.3470638294611,-1998.3470638294611,-1998.3470638294611,-1998.3470638294611,-9.803612986107009,-10.050284267288253,-9.255993674534025
58015049,-0.5457217351721466,-0.5494431365807341,-0.28322173517214655,-0.2853482502627679,-1000.2803217351722,-1000.2818102957356,-0.3221216803298207,-999.25435810356,-1000.2252409575464,-1998.3666305267902,-1999.1363209528804,-1998.3666305267902,-1998.3666305267902,-1001.4852100207594,-1998.4135025267901,-2001.0432100207593,-1998.4135025267901,-1998.4135025267901,-8.307134086234678,-8.123318661653045,-8.80699757750678
58015053,-0.3210477995390336,-0.3231023055247499,-0.049638509692962685,-0.05081251311337198,-1000.0431747937546,-1000.0439965961489,-20.4102067654834,-1001.6020757016406,-1001.2484546211866,-1998.3666305267902,-2000.0565746036675,-1998.3666305267902,-1998.3666305267902,-1998.4135025267901,-1998.4135025267901,-1998.4135025267901,-1998.4135025267901,-1998.4135025267901,-8.858727049301388,-8.058007608625964,-8.39652314770869
58015054,-0.6657950917893402,-0.6702486949196943,-0.3924175886935227,-0.39496250476801065,-1000.3851665874552,-1000.3869480287074,-44.967397085638176,-1010.4146566658688,-1002.4058388960266,-1998.3619559940396,-2001.4345455517673,-1999.8660826562368,-1998.3619559940396,-1998.4088279940397,-1998.4088279940397,-1998.4088279940397,-1998.4088279940397,-1998.4088279940395,-10.713807410877113,-9.377308460172395,-9.18652171160475
58015055,-0.38672342492174894,-0.3929838041868837,-0.10673694417889823,-0.11031430375897522,-1000.0968423518817,-1000.0993465035879,-21.021613448215135,-1001.6689019247776,-1000.4615029600675,-1998.3729480219,-1999.567862964254,-1999.9200706144588,-1998.3729480219,-1998.4198200218998,-1998.4198200218998,-1998.4198200218998,-1998.4198200218998,-1998.4198200218998,-8.64960457463047,-8.015640975450449,-8.472821694440174
62096025,-2.0469796014547246,-2.0704126361800737,-3.0993796014547246,-3.112769907012067,-1.4492796014547245,-1.458652815344864,-50.820875279942136,-1013.3552477561384,-1998.8727946610334,-1998.360160933949,-1998.8727946610334,-1998.360160933949,-1998.360160933949,-1998.870649338768,-1999.7093638337228,-1998.8707737288933,-1998.407032933949,-1998.407032933949,-18.674229932604835,-18.000636666865766,-13.406694158098643
62096029,-1.035982413253981,-1.0409609102433643,-1.8376256976361127,-1.8404705530586174,-0.08722301138896515,-0.08921441018471876,-15.818216435947999,-1001.1400039397627,-1001.3180035476029,-2000.4601661320182,-2000.091283542329,-1998.360160933949,-1998.360160933949,-1998.407032933949,-1998.407032933949,-1998.407032933949,-1998.407032933949,-1998.407032933949,-12.458721468916046,-11.489385962553742,-9.24645627268203
62096030,-0.7596243832497936,-0.7671852764508349,-1.7826722777753403,-1.7869927881759353,-0.12083143558555909,-0.12385579286597537,-25.93263138953527,-1002.1579792933592,-1002.4474514072296,-1998.367421041345,-2001.378051410472,-1998.367421041345,-1998.367421041345,-1998.414293041345,-2000.1843325662428,-1998.414293041345,-1998.414293041345,-1998.414293041345,-14.256598359499367,-12.78718248424177,-10.014793086180772
