trip_id,DRIVEALONEFREE,DRIVEALONEPAY,SHARED2FREE,SHARED2PAY,SHARED3FREE,SHARED3PAY,WALK,BIKE,WALK_LOC,WALK_LRF,WALK_EXP,WALK_HVY,WALK_COM,DRIVE_LOC,DRIVE_LRF,DRIVE_EXP,DRIVE_HVY,DRIVE_COM,TAXI,TNC_SINGLE,TNC_SHARED
1619369,-1000.1272134284529,-1000.1374635605034,1.1542865715470674,1.1484293532325038,-1000.1272134284529,-1000.1313134812731,-10.755934124840756,-1999.6334808271304,-1000.3820244665492,-1998.4599095861065,-1999.1948244716275,-1998.1433757723817,-1998.1433757723817,-1998.3114597723818,-1998.7200438323277,-1998.3114597723818,-1998.3114597723818,-1998.3114597723818,-10.836575997049671,-10.783270590561614,-10.517660837733924
1619373,-999.2368811220691,-999.2390655611778,2.044618877930873,2.043370627011671,-999.2368811220691,-999.2377548977125,-4.74661577309515,-1999.032548944272,-1000.6325853886674,-1998.4047213101794,-1999.4443453970025,-1998.1433757723817,-1998.1433757723817,-1998.3114597723818,-1998.3114597723818,-1998.3114597723818,-1998.3114597723818,-1998.3114597723818,-9.07861863894665,-8.229641689663909,-8.488560077783369
3524065,-999.6702469917901,-999.6782181191875,-999.6702469917901,-999.6748019217315,-999.6702469917901,-999.673435442749,-4.504439050340996,-1998.8781674229149,-999.9652935857375,-1998.1297380430815,-1998.944493585681,-1998.1297380430815,-2001.6031875535846,-1998.2978220430816,-1998.2978220430816,-1998.2978220430816,-1998.2978220430816,-2002.8951871580248,-9.765585524006944,-9.86087282588768,-9.863319801523314
3524069,-999.9865473879618,-999.9925997574373,-999.7554721158036,-999.7589306126469,-999.6630420069404,-999.6654629547306,-4.504439050340996,-1998.8781674229149,-1001.6269385719487,-1998.1297380430815,-2000.1038185858915,-2003.0455774474417,-2000.9535805338674,-1998.2978220430816,-1998.2978220430816,-1998.2978220430816,-1998.2978220430816,-1998.2978220430816,-8.96664949618231,-9.070733622037979,-9.190421644601383
4064609,-1998.4317251991881,-1998.4512040003456,-999.4317251991881,-999.4428559427067,-999.4317251991881,-999.4395167196511,-0.60086178162989,-1998.4394041912883,-999.3120886444597,-1998.1426586009466,-1998.3120886444597,-1998.1426586009466,-1998.1426586009466,-1000.6043462963203,-1998.3107426009467,-1999.6043462963203,-1998.3107426009467,-1998.3107426009467,-15.226457901697756,-18.852271472674012,-13.165678638290764
4064613,-1999.0913088821387,-1999.1126199678015,-999.8136007062161,-999.825778469452,-999.702517435847,-999.7110418701121,-3.815869205984443,-1998.8209388571113,-999.402146613542,-1998.1426586009466,-1998.4021466135418,-1998.1426586009466,-1998.1426586009466,-1998.3107426009467,-1998.3107426009467,-1998.3107426009467,-1998.3107426009467,-1998.3107426009467,-15.440411208114625,-18.806021656951906,-13.1187412936306
4551033,-999.3830371800166,-999.386772086948,1.9009576377269282,1.8988234051946806,-999.3795444351757,-999.3810383979483,-30.646874000936073,-2006.5278386719756,-1998.1346135763335,-1998.1346135763335,-1998.1346135763335,-1998.1346135763335,-1998.1346135763335,-1998.3027515470221,-1998.3026975763337,-1998.3028377553655,-1998.3026975763337,-1998.3026975763337,-12.291209358730796,-9.90107390751114,-9.431016401309888
4551034,-999.2652856667867,-999.2665536630616,2.0222706630411147,2.0215460937411898,-999.2568068050277,-999.2573140035377,-7.463308133765775,-1999.2953359609332,-1998.2228904775789,-1998.1335065867265,-1998.5018904775789,-1998.1335065867265,-1998.1335065867265,-999.8289321117751,-1998.3015905867267,-1998.882638612663,-1998.3015905867267,-1998.3015905867267,-11.372094691650009,-10.43161040739806,-10.646762989084802
4551035,-999.8027401811605,-999.8103453837901,1.4823213309238352,1.4779755008497848,-999.7977540642424,-999.8007961452943,-17.116056553584066,-2000.2697813774403,-1998.1436959550313,-1998.1436959550313,-1998.4226959550313,-1998.1436959550313,-1998.1436959550313,-1998.3117799550314,-1998.3117799550314,-1998.3117799550314,-1998.3117799550314,-1998.3117799550314,-14.339829909392591,-12.816909638157984,-10.016118098783744
4551037,-1000.7062362970079,-1000.7224452615951,0.575784016455078,0.5665217509766443,-1000.7055078581598,-1000.7119914439946,-19.68120967553231,-2001.049547460204,-1998.1436959550313,-1998.1436959550313,-1998.1436959550313,-1998.1436959550313,-1998.1436959550313,-1998.3117799550314,-1998.3117799550314,-1998.3117799550314,-1998.3117799550314,-1998.3117799550314,-12.354747093260226,-12.830790528077536,-12.279347649740952
