,lever_position_price,incRank,Potential_INEXUS_in_dollar_2023,Realized_INEXUS_in_dollar_2023,incomeInThousands,potential_in_dollar_2023_relative_to_baseline,realized_in_dollar_2023_relative_to_baseline
35,0.125,14,-2.5562873850067183,-5.969638137471469,135.14104860361576,0.1451906221035999,0.0
36,0.125,15,-2.6166615153148487,-5.990776041841121,150.43329044125844,0.14179231440148765,0.0
37,0.125,16,-2.573627202688104,-5.948536440911458,168.17532618353152,0.15257369805505228,0.0
38,0.125,17,-2.722527990074116,-6.173872715037525,191.52689545900398,0.13729256546709212,0.0
39,0.125,18,-2.774283729662595,-6.177615658146529,225.0198945698974,0.1399719373479611,0.0
40,0.125,19,-2.7178246531533916,-6.194857294773079,298.34061207188495,0.1413986986501169,0.0
41,0.125,20,-2.517110495974375,-5.8963391183550335,485.7231736489644,0.11997669188120819,0.0
42,0.25,0,-1.294768221710894,-3.087408234715758,6.766990402923989,0.11974603197669642,0.0
43,0.25,1,-1.4501682329394532,-3.184867961498555,17.575016271647005,0.10091307523723164,0.0
44,0.25,2,-1.5464528586174249,-3.2784804502951674,25.735936431822278,0.10578566781183296,0.0
45,0.25,3,-1.7699501224975687,-4.123686623232033,33.454651379497456,0.12659916214430145,0.0
46,0.25,4,-1.8486770910227155,-4.294872498420045,41.43510256823209,0.1266260686934264,0.0
47,0.25,5,-1.9304437360336957,-4.35175108875465,49.07845884084123,0.12436677359297144,0.0
48,0.25,6,-1.9363817613636365,-4.361319795913889,56.88568396869532,0.11010307577343337,0.0
49,0.25,7,-2.152703768939394,-4.936734903647008,64.6316654378821,0.1284619806613575,0.0
50,0.25,8,-2.283293766017728,-5.100825800962603,72.59032415035222,0.12188205783809614,0.0
51,0.25,9,-2.290290157336696,-5.119363718275618,81.47005501681556,0.13560209124072742,0.00890713574266977
52,0.25,10,-2.306464188536932,-5.120257753904874,91.01759516999249,0.12274964897931007,0.0
53,0.25,11,-2.4358577687229954,-5.485083621450761,100.55083640732701,0.11006581485540679,0.0
54,0.25,12,-2.5274850533816235,-5.91402294673416,110.6662111100947,0.1268675891917428,0.0
55,0.25,13,-2.553990530815489,-5.869408015681181,121.98063532724713,0.10768744643005468,0.0
56,0.25,14,-2.6222220428076835,-5.921132600803009,135.14634430923408,0.10273457587421664,0.0
57,0.25,15,-2.6587899552629386,-5.927124714706057,150.4383155791245,0.12390934924072683,0.0
58,0.25,16,-2.6246756671685696,-5.8921901510620955,168.14883199821736,0.11722097706830237,0.002212223995424978
59,0.25,17,-2.752527472007256,-6.09668957834493,191.52610346014615,0.09345058958059171,0.0
60,0.25,18,-2.799403626240644,-6.088687968126525,225.0473050315905,0.12269431792187557,0.003898223704830839
61,0.25,19,-2.7633073546066824,-6.100574408711948,298.3912663364557,0.11550474498638064,0.0
62,0.25,20,-2.600872803000747,-5.8537467289941585,485.6073280855124,0.08311626577883968,0.0
63,0.5,0,-1.3690732254389166,-3.0511637053503495,6.759096376646362,0.05915763022992111,0.0
64,0.5,1,-1.5239166979299015,-3.125083198287671,17.57000953168103,0.0604776839053166,0.0009915943571794372
65,0.5,2,-1.6459792786077239,-3.2689700840013978,25.73296395737236,0.04919973268398259,0.0
66,0.5,3,-1.862988345956083,-4.059056048131033,33.462836712436896,0.07211453187324768,0.00980934164501801
67,0.5,4,-1.954659842923889,-4.237217847220549,41.4315440181791,0.07471308881962146,0.012780577805867388
68,0.5,5,-1.9965726853833177,-4.257339360542258,49.0817509153599,0.07620467675551829,0.00804473230277894
69,0.5,6,-2.017952250502316,-4.3085305108358405,56.888229704169675,0.07457104110887625,0.013373306079221603
70,0.5,7,-2.295793074492906,-4.934013768913211,64.64140635394746,0.06432631490652607,0.0031123490248701202
71,0.5,8,-2.3387983582687264,-5.008627416757708,72.57474518512237,0.07920480916361439,0.02142177971478354
72,0.5,9,-2.3496279915133376,-5.081235870004237,81.46241992046649,0.0739219050070603,0.02065663293091413
73,0.5,10,-2.4077583347063474,-5.09518655435089,91.02045565938138,0.07543855611326289,0.01564585306055477
74,0.5,11,-2.4648351498899532,-5.375619351237257,100.53982967694644,0.06129054613265422,0.002795738634747646
75,0.5,12,-2.6576690310140143,-5.87732685900025,110.67308015801636,0.07723444990532696,0.012520858902972165
