,GEOID,geometry,B02001_001E,B02001_003E,state,county,tract
0,48453001738,"POLYGON ((-10895569.27 3530806.49, -10895537.21 3531048.8, -10895533.64 3531062.32, -10895502.14 3531154.69, -10895499.47 3531161.9, -10895497.58 3531170.27, -10895370.23 3531402.67, -10895327.7 3531484.86, -10895308.67 3531529.43, -10895295.86 3531561.89, -10895284.18 3531594.61, -10895274.38 3531634.16, -10895267.37 3531665.47, -10895260.35 3531700.64, -10895256.9 3531719.96, -10895251.89 3531749.98, -10895240.98 3531836.68, -10895232.75 3531879.58, -10895217.61 3531988.82, -10895216.05 3532010.47, -10895202.58 3532094.59, -10895200.02 3532124.22, -10895193.67 3532156.3, -10895188.44 3532176.66, -10895182.99 3532193.02, -10895171.97 3532220.72, -10895162.5 3532238.75, -10895152.37 3532253.44, -10895133 3532272.77, -10895107.51 3532298.14, -10895087.14 3532312.83, -10895048.07 3532334.86, -10895027.03 3532344.4, -10895015.01 3532350.45, -10894915.93 3532400.7, -10894848.81 3532434.84, -10894808.51 3532455.19, -10894794.82 3532466.53, -10894765.32 3532493.71, -10894734.15 3532543.31, -10894700.75 3532606.19, -10894694.96 3532614.43, -10894690.06 3532622.8, -10894663.79 3532675.37, -10894596.44 3532812.45, -10894591.32 3532821.99, -10894584.31 3532833.07, -10894543.57 3532906.37, -10894497.59 3532979.04, -10894423.79 3533039.46, -10894376.81 3533068.45, -10894343.97 3533089.45, -10894259.59 3533137.51, -10894252.47 3533133.26, -10894238.22 3533142.41, -10894223.64 3533151.81, -10894211.72 3533137.77, -10894195.25 3533116.77, -10894176.21 3533100.79, -10894157.29 3533085.85, -10894144.15 3533077.86, -10894131.02 3533070.9, -10894115.21 3533062.78, -10894094.06 3533053.89, -10894068.34 3533043.07, -10893977.84 3532990.63, -10893956.91 3532976.46, -10893945.67 3532968.86, -10893928.75 3532953.53, -10893908.04 3532937.68, -10893891.79 3532925.44, -10893877.65 3532916.94, -10893868.08 3532912.3, -10893848.04 3532901.86, -10893809.53 3532881.51, -10893788.15 3532864.76, -10893771.46 3532851.36, -10893747.86 3532833.97, -10893689.75 3532802.79, -10893641.77 3532781.02, -10893587 3532753.32, -10893483.92 3532694.82, -10893278.98 3532579, -10893178.46 3532521.03, -10893164.32 3532508.79, -10893146.62 3532500.54, -10893097.75 3532478.9, -10893023.5 3532467.69, -10892864.31 3532487.66, -10892854.74 3532489.07, -10892847.61 3532490.11, -10892775.03 3532500.93, -10892724.83 3532508.53, -10892710.91 3532509.43, -10892700.56 3532510.98, -10892598.48 3532516.9, -10892548.39 3532504.15, -10892537.37 3532500.93, -10892525.01 3532498.74, -10892448.09 3532480.83, -10892429.5 3532477.61, -10892424.6 3532475.68, -10892336.21 3532460.22, -10892323.52 3532456.87, -10892308.16 3532454.16, -10892224.23 3532433.03, -10892211.87 3532430.07, -10892197.18 3532426.2, -10892112.02 3532404.82, -10892099.44 3532400.95, -10892084.52 3532398.25, -10891780.17 3532329.32, -10891704.47 3532312.06, -10891682.55 3532307.03, -10891667.18 3532302.01, -10891552.97 3532263.49, -10891445.55 3532213.25, -10891351.81 3532160.17, -10891296.38 3532113.92, -10891257.08 3532076.43, -10891236.49 3532055.81, -10891213.33 3532029.4, -10891185.61 3531995.91, -10891160.01 3531963.44, -10891153.78 3531954.68, -10891148.66 3531947.34, -10891135.19 3531925.7, -10891119.49 3531900.45, -10891129.29 3531880.48, -10891141.64 3531859.22, -10891216.9 3531749.72, -10891309.07 3531647.05, -10891389.22 3531578.25, -10891456.01 3531538.96, -10891489.85 3531516.42, -10891503.1 3531507.53, -10891550.97 3531483.83, -10891594.6 3531464.12, -10891625.77 3531452.01, -10891661.28 3531441.19, -10891691.12 3531434.74, -10891756.24 3531424.18, -10891800.65 3531420.96, -10891840.95 3531418.77, -10891857.87 3531418.51, -10891880.58 3531418.38, -10891967.41 3531423.41, -10892006.48 3531424.05, -10892038.66 3531425.47, -10892099.99 3531426.76, -10892175.36 3531428.82, -10892187.27 3531429.21, -10892243.15 3531433.07, -10892254.84 3531433.97, -10892402.45 3531444.28, -10892453.77 3531445.82, -10892479.59 3531446.08, -10892517 3531444.02, -10892582.12 3531435.9, -10892604.83 3531431.14, -10892619.63 3531427.4, -10892665.27 3531415.16, -10892696.11 3531404.86, -10892721.16 3531394.81, -10892748.54 3531382.31, -10892785.61 3531364.28, -10892807.54 3531352.04, -10892831.25 3531337.35, -10892903.5 3531287.63, -10892968.51 3531243.06, -10893023.72 3531201.96, -10893092.18 3531152.24, -10893172.11 3531091.69, -10893203.06 3531062.58, -10893320.95 3530958.62, -10893427.92 3530861.75, -10893446.85 3530840.88, -10893450.3 3530835.35, -10893492.6 3530784.21, -10893568.85 3530707.56, -10893603.59 3530670.2, -10893653.57 3530599.36, -10893699.54 3530545.51, -10893733.16 3530500.04, -10893854.05 3530337.87, -10893890.34 3530361.57, -10893899.81 3530365.82, -10893928.97 3530380.63, -10893935.76 3530383.08, -10893975.5 3530396.86, -10894016.47 3530408.2, -10894049.42 3530413.74, -10894081.26 3530419.27, -10894109.31 3530418.63, -10894137.25 3530417.99, -10894160.07 3530416.44, -10894194.14 3530410.77, -10894212.84 3530405.88, -10894381.71 3530347.14, -10894390.5 3530343.53, -10894400.08 3530339.8, -10894458.41 3530318.03, -10894479.34 3530311.85, -10894507.5 3530302.83, -10894533.55 3530296.39, -10894555.81 3530292.27, -10894589.32 3530288.4, -10894617.48 3530286.86, -10894638.63 3530286.98, -10894664.02 3530288.66, -10894683.61 3530290.85, -10894698.86 3530293.3, -10894757.52 3530304.37, -10894764.76 3530305.4, -10894770.44 3530306.18, -10894790.59 3530311.97, -10894816.08 3530320.22, -10894848.92 3530334, -10894883.31 3530352.94, -10894915.6 3530374.96, -10894947.43 3530398.41, -10894969.7 3530419.27, -10894993.3 3530442.72, -10895020.35 3530476.6, -10895047.96 3530514.98, -10895071 3530550.53, -10895095.71 3530584.03, -10895101.17 3530596.01, -10895144.25 3530648.95, -10895210.82 3530704.6, -10895219.83 3530711.42, -10895228.52 3530716.83, -10895299.65 3530753.16, -10895311.12 3530756.51, -10895358.31 3530770.29, -10895448.37 3530785.49, -10895546.22 3530794.51, -10895551.9 3530795.15, -10895569.15 3530796.96, -10895569.27 3530806.49))",6839.0,66.0,48,453,001738
1,48453001749,"POLYGON ((-10894266.83 3533308.74, -10894263.15 3533336.83, -10894256.7 3533363.11, -10894242.11 3533396.48, -10894233.99 3533409.5, -10894216.51 3533438.36, -10894206.38 3533462.06, -10894201.04 3533477.78, -10894200.26 3533505.74, -10894202.15 3533532.15, -10894205.94 3533550.97, -10894213.17 3533567.97, -10894221.52 3533592.07, -10894246.79 3533660.87, -10894257.36 3533671.82, -10893797.06 3533830.95, -10893755.87 3533833.65, -10893719.69 3533836.1, -10893689.52 3533838.03, -10893632.97 3533830.3, -10893546.14 3533797.71, -10893511.52 3533787.14, -10893473.12 3533786.37, -10893456.64 3533787.4, -10893438.28 3533788.04, -10893383.84 3533789.97, -10893353.67 3533792.16, -10893322.95 3533801.57, -10893294.12 3533806.98, -10893258.83 3533808.4, -10893227.77 3533808.66, -10893053.44 3533809.95, -10892923.53 3533813.81, -10892872.88 3533816.65, -10892846.95 3533818.19, -10892836.82 3533818.84, -10892819.9 3533820.64, -10892757 3533827.47, -10892645.68 3533845.89, -10892450.87 3533886.74, -10892350.91 3533906.07, -10892309.5 3533914.05, -10892229.68 3533935.31, -10892180.7 3533944.98, -10892014.5 3533962.37, -10891903.74 3533972.55, -10891777.95 3533980.93, -10891698.13 3533979.51, -10891608.07 3533979.38, -10891506.77 3533979.38, -10891479.39 3533979.38, -10891453.12 3533979.38, -10890823.27 3533979.12, -10890718.41 3533979.12, -10890592.73 3533979.12, -10890395.36 3533976.03, -10890295.17 3533969.72, -10890225.37 3533964.05, -10890188.97 3533961.08, -10890119.62 3533951.29, -10890040.25 3533929, -10889945.52 3533897.56, -10889917.13 3533888.93, -10889876.83 3533876.17, -10889861.58 3533871.02, -10889809.93 3533846.41, -10889815.83 3533837.13, -10889836.2 3533796.16, -10889848.78 3533767.56, -10889870.38 3533718.21, -10889941.84 3533572.87, -10890018.76 3533424.31, -10890126.74 3533209.28, -10890155.91 3533153.1, -10890246.97 3533018.21, -10890301.4 3532956.11, -10890405.38 3532837.57, -10890493.21 3532729.22, -10890787.87 3532386.78, -10890814.14 3532358.18, -10890842.31 3532324.56, -10890874.14 3532282.94, -10890929.25 3532208.74, -10890982.57 3532123.58, -10891038.23 3532032.88, -10891072.63 3531970.66, -10891106.91 3531919.26, -10891119.49 3531900.45, -10891135.19 3531925.7, -10891148.66 3531947.34, -10891153.78 3531954.68, -10891160.01 3531963.44, -10891185.61 3531995.91, -10891213.33 3532029.4, -10891236.49 3532055.81, -10891257.08 3532076.43, -10891296.38 3532113.92, -10891351.81 3532160.17, -10891445.55 3532213.25, -10891552.97 3532263.49, -10891667.18 3532302.01, -10891682.55 3532307.03, -10891704.47 3532312.06, -10891780.17 3532329.32, -10892084.52 3532398.25, -10892099.44 3532400.95, -10892112.02 3532404.82, -10892197.18 3532426.2, -10892211.87 3532430.07, -10892224.23 3532433.03, -10892308.16 3532454.16, -10892323.52 3532456.87, -10892336.21 3532460.22, -10892424.6 3532475.68, -10892429.5 3532477.61, -10892448.09 3532480.83, -10892525.01 3532498.74, -10892537.37 3532500.93, -10892548.39 3532504.15, -10892598.48 3532516.9, -10892700.56 3532510.98, -10892710.91 3532509.43, -10892724.83 3532508.53, -10892775.03 3532500.93, -10892847.61 3532490.11, -10892854.74 3532489.07, -10892864.31 3532487.66, -10893023.5 3532467.69, -10893097.75 3532478.9, -10893146.62 3532500.54, -10893164.32 3532508.79, -10893178.46 3532521.03, -10893278.98 3532579, -10893483.92 3532694.82, -10893587 3532753.32, -10893641.77 3532781.02, -10893689.75 3532802.79, -10893747.86 3532833.97, -10893771.46 3532851.36, -10893788.15 3532864.76, -10893809.53 3532881.51, -10893848.04 3532901.86, -10893868.08 3532912.3, -10893877.65 3532916.94, -10893891.79 3532925.44, -10893908.04 3532937.68, -10893928.75 3532953.53, -10893945.67 3532968.86, -10893956.91 3532976.46, -10893977.84 3532990.63, -10894068.34 3533043.07, -10894094.06 3533053.89, -10894115.21 3533062.78, -10894131.02 3533070.9, -10894144.15 3533077.86, -10894157.29 3533085.85, -10894176.21 3533100.79, -10894195.25 3533116.77, -10894211.72 3533137.77, -10894223.64 3533151.81, -10894230.54 3533164.7, -10894245.34 3533195.36, -10894257.36 3533226.93, -10894263.82 3533253.21, -10894266.83 3533278.08, -10894266.83 3533308.74))",6507.0,274.0,48,453,001749
2,48453001729,"POLYGON ((-10891755.13 3528693.69, -10891525.92 3529103.78, -10891520.8 3529113.31, -10891516.68 3529120.65, -10891459.79 3529226.27, -10891373.19 3529387.79, -10891368.96 3529395, -10891365.95 3529401.31, -10891342.02 3529443.81, -10891338.57 3529450.13, -10891334.78 3529456.95, -10891292.7 3529535.91, -10891287.58 3529542.73, -10891243.61 3529626.33, -10891214.22 3529686.61, -10891187.06 3529727.57, -10891183.95 3529734.65, -10891141.76 3529809.36, -10891135.52 3529821.73, -10891079.19 3529931.34, -10891044.24 3530000.25, -10891020.86 3530046.5, -10890946.06 3530193.08, -10890781.75 3530487.42, -10890778.3 3530492.96, -10890693.92 3530613.14, -10890689.02 3530620.09, -10890653.17 3530668.79, -10890630.91 3530701.12, -10890614.99 3530734.74, -10890607.31 3530750.58, -10890507.12 3530935.57, -10890506.45 3530936.72, -10890441.33 3531052.66, -10890439.66 3531055.88, -10890430.42 3531072.24, -10890414.84 3531064.51, -10890229.6 3530972.54, -10890137.32 3530926.55, -10890125.85 3530919.98, -10890116.73 3530915.73, -10889815.27 3530744.79, -10889804.92 3530736.67, -10889795.01 3530733.58, -10889667.77 3530669.43, -10889629.03 3530655.26, -10889531.63 3530613.4, -10889490.33 3530586.47, -10889484.21 3530580.94, -10889475.86 3530577.84, -10889058.3 3530343.53, -10889044.16 3530336.83, -10889025.24 3530327.69, -10888780.89 3530233.27, -10888762.97 3530221.81, -10888772.43 3530206.09, -10888773.77 3530204.29, -10888777.66 3530196.69, -10888801.04 3530156.24, -10888811.06 3530133.83, -10888818.96 3530103.82, -10888822.97 3530083.59, -10888826.75 3530067.36, -10888829.32 3530055.9, -10888836.44 3530034.77, -10888847.35 3530013.13, -10888883.86 3529945.51, -10888889.54 3529935.08, -10888896 3529923.87, -10888933.51 3529857.79, -10888971.02 3529791.46, -10888977.93 3529779.09, -10888983.49 3529769.05, -10889002.53 3529735.04, -10889020.67 3529701.04, -10889058.19 3529635.6, -10889065.42 3529624.4, -10889073.33 3529609.84, -10889109.17 3529546.86, -10889145.02 3529479.36, -10889151.25 3529468.16, -10889158.38 3529456.69, -10889186.76 3529407.49, -10889198.01 3529394.23, -10889205.02 3529387.27, -10889216.6 3529378.77, -10889296.52 3529317.97, -10889337.6 3529284.62, -10889349.85 3529275.08, -10889361.2 3529267.1, -10889375 3529257.44, -10889435.34 3529225.5, -10889511.15 3529202.31, -10889522.95 3529198.71, -10889537.53 3529197.16, -10889617.57 3529187.11, -10889698.16 3529181.96, -10889709.85 3529181.19, -10889723.21 3529181.06, -10889811.38 3529179.51, -10889881.95 3529170.88, -10889889.97 3529169.08, -10889901.88 3529167.54, -10890050.71 3529132.63, -10890081.44 3529118.33, -10890092.57 3529112.15, -10890106.82 3529103.39, -10890125.3 3529090.51, -10890138.21 3529079.31, -10890145.11 3529073.38, -10890167.49 3529048.52, -10890192.64 3529011.04, -10890213.46 3528968.15, -10890238.4 3528917.15, -10890243.85 3528903.24, -10890250.53 3528890.88, -10890276.69 3528831.89, -10890316.1 3528782.69, -10890348.71 3528754.22, -10890359.4 3528744.95, -10890368.53 3528737.87, -10890370.98 3528735.93, -10890412.28 3528704.25, -10890442.56 3528673.73, -10890467.16 3528642.43, -10890483.86 3528616.28, -10890491.32 3528602.5, -10890498.77 3528584.99, -10890525.38 3528515.83, -10890529.16 3528502.69, -10890539.07 3528468.69, -10890555.55 3528395.15, -10890557.77 3528388.96, -10890567.46 3528361.66, -10890588.94 3528325.99, -10890618.33 3528284.13, -10890641.71 3528258.5, -10890679.45 3528226.04, -10890709.95 3528202.09, -10890724.08 3528186.38, -10890740 3528165.38, -10890766.5 3528119.28, -10890901.86 3528194.36, -10891069.51 3528287.35, -10891227.8 3528381.24, -10891591.49 3528587.05, -10891664.51 3528629.81, -10891735.42 3528671.28, -10891745.11 3528676.17, -10891747.89 3528677.59, -10891760.58 3528683.9, -10891755.13 3528693.69))",4650.0,26.0,48,453,001729
3,48453002423,"POLYGON ((-10889272.37 3525921.29, -10889122.31 3526298.07, -10889050.28 3526453.24, -10888963.57 3526611.37, -10888916.37 3526695.72, -10888877.18 3526761.01, -10888688.5 3527075.48, -10888476.43 3527422.29, -10888473.65 3527426.92, -10888396.17 3527417.14, -10888388.71 3527416.24, -10888106.85 3527430.27, -10887894.01 3527433.75, -10887706.99 3527436.84, -10887538.57 3527439.55, -10887458.42 3527444.44, -10887420.9 3527446.76, -10887365.69 3527450.11, -10887210.95 3527452.94, -10887101.3 3527455.13, -10886980.08 3527452.94, -10886959.82 3527449.72, -10886871.65 3527427.44, -10886834.8 3527422.42, -10886795.17 3527421.52, -10886631.98 3527423.45, -10886543.26 3527429.11, -10886510.42 3527431.69, -10886454.54 3527418.04, -10886419.25 3527400.01, -10886390.08 3527378.5, -10886345.22 3527333.3, -10886267.85 3527256.55, -10886230.45 3527207.35, -10886272.64 3527144.12, -10886274.31 3527141.42, -10886293.23 3527110.25, -10886318.5 3527068.79, -10886460.77 3526855.66, -10886609.16 3526622.83, -10886801.85 3526268.84, -10886889.8 3526114.32, -10886921.86 3526053.41, -10886924.75 3525997.14, -10886924.53 3525948.98, -10886925.42 3525837.08, -10886949.8 3525790.98, -10886984.86 3525749.52, -10887099.74 3525850.73, -10887276.74 3525936.1, -10887313.48 3525944.21, -10887341.53 3525948.08, -10887391.85 3525952.2, -10887453.96 3525948.59, -10887506.73 3525948.33, -10887607.36 3525947.3, -10887695.53 3525945.76, -10887870.63 3525940.74, -10887977.16 3525938.68, -10888075.57 3525936.87, -10888085.14 3525935.84, -10888095.39 3525936.62, -10888250.23 3525934.68, -10888263.81 3525934.56, -10888278.73 3525935.07, -10888386.04 3525932.5, -10888448.16 3525932.75, -10888459.07 3525931.98, -10888469.98 3525931.08, -10888641.52 3525927.73, -10888649.65 3525927.35, -10888660.44 3525927.73, -10888738.92 3525925.41, -10888846.01 3525924.77, -10888926.61 3525920.91, -10888938.52 3525918.98, -10888952.77 3525920.65, -10889183.53 3525922.58, -10889272.37 3525921.29))",5705.0,443.0,48,453,002423
4,48453002005,"POLYGON ((-10885758.68 3533118.06, -10885748.33 3533135.96, -10885735.3 3533160.44, -10885716.38 3533195.1, -10885668.29 3533278.59, -10885598.38 3533394.29, -10885527.25 3533514.63, -10885463.35 3533640, -10885298.15 3533940.6, -10885293.92 3533948.84, -10885230.02 3534075.76, -10885220.56 3534094.31, -10885177.26 3534180.9, -10885166.01 3534203.06, -10885153.88 3534227.42, -10885149.87 3534235.53, -10885132.17 3534276.38, -10885077.63 3534403.3, -10885065.6 3534450.33, -10885059.26 3534475.2, -10885062.6 3534546.07, -10885065.05 3534609.98, -10885066.94 3534662.43, -10885037.33 3534715.64, -10885005.16 3534773.76, -10884975.32 3534985.73, -10884802.33 3535126.7, -10884673.09 3535230.31, -10884609.97 3535273.22, -10884506.22 3535329.27, -10884395.35 3535090.62, -10884502.22 3534898.49, -10884577.02 3534764.22, -10884601.51 3534717.06, -10884728.86 3534472.49, -10884662.29 3534433.84, -10884470.16 3534322.25, -10884343.14 3534257.7, -10884311.41 3534235.79, -10884252.97 3534209.51, -10884114.38 3534129.75, -10884073.41 3534105.14, -10884051.26 3534102.17, -10884136.2 3533820.25, -10884199.09 3533615.39, -10884255.53 3533431.4, -10884303.51 3533261.07, -10884336.68 3533150.14, -10884413.83 3532892.2, -10884423.4 3532860.51, -10884426.74 3532848.91, -10884429.3 3532836.8, -10884432.42 3532819.92, -10884436.87 3532796.35, -10884445.55 3532796.73, -10884450.12 3532797.12, -10884549.75 3532805.62, -10884565.89 3532807.81, -10884784.63 3532815.41, -10884928.12 3532823.27, -10884975.32 3532822.89, -10885006.94 3532823.79, -10885053.25 3532825.85, -10885135.96 3532827.65, -10885154.66 3532829.2, -10885169.91 3532829.2, -10885186.83 3532829.97, -10885238.26 3532836.41, -10885248.28 3532839.51, -10885298.04 3532852.65, -10885317.52 3532858.83, -10885337.33 3532867.46, -10885447.32 3532922.74, -10885505.32 3532953.14, -10885641.68 3533032.89, -10885725.84 3533078.5, -10885768.47 3533101.69, -10885758.68 3533118.06))",5446.0,171.0,48,453,002005
5,48453001304,"POLYGON ((-10884915.77 3535585.07, -10884862.45 3535681.97, -10884818.25 3535756.46, -10884775.73 3535834.81, -10884765.37 3535880.69, -10884714.72 3535990.1, -10884649.49 3536096.67, -10884490.64 3536335.08, -10884435.09 3536416.02, -10884415.83 3536447.2, -10884319.76 3536588.84, -10884295.61 3536609.59, -10884248.63 3536629.05, -10884232.6 3536638.2, -10884179.17 3536670.29, -10884124.84 3536711.27, -10884082.65 3536733.69, -10884020.42 3536755.6, -10883940.83 3536705.6, -10883880.72 3536673.64, -10883855.23 3536655.34, -10883828.84 3536605.46, -10883826.73 3536543.47, -10883852.89 3536495.4, -10883870.7 3536453.39, -10883750.36 3536390.24, -10883725.76 3536373.1, -10883706.06 3536357.38, -10883649.62 3536272.45, -10883630.47 3536236.5, -10883585.05 3536183.79, -10883556.11 3536165.36, -10883458.6 3536112.39, -10883319.45 3536033.01, -10883305.75 3536025.15, -10883277.92 3535978.89, -10883265.01 3535953.37, -10883164.49 3535881.2, -10883146.9 3535875.15, -10883116.73 3535842.16, -10883210.46 3535664.96, -10883217.7 3535651.05, -10883131.87 3535620.12, -10883320.34 3535453.37, -10883338.59 3535437.26, -10883350.39 3535426.95, -10883410.51 3535374.37, -10883580.16 3535226.05, -10883593.51 3535212.27, -10883619.01 3535186.11, -10883654.96 3535148.61, -10883706.61 3535076.45, -10883710.73 3535070, -10883719.97 3535058.02, -10883748.14 3535005.57, -10883808.47 3534871.17, -10883826.28 3534826.98, -10883847.55 3534785.23, -10883861.35 3534748.37, -10883873.93 3534689.49, -10883874.82 3534685.23, -10883896.97 3534602.12, -10883927.03 3534503.29, -10883942.5 3534452.91, -10883953.08 3534418.38, -10883981.24 3534319.55, -10884007.96 3534245.71, -10884033.56 3534160.8, -10884051.26 3534102.17, -10884073.41 3534105.14, -10884114.38 3534129.75, -10884252.97 3534209.51, -10884311.41 3534235.79, -10884343.14 3534257.7, -10884470.16 3534322.25, -10884662.29 3534433.84, -10884728.86 3534472.49, -10884601.51 3534717.06, -10884577.02 3534764.22, -10884502.22 3534898.49, -10884395.35 3535090.62, -10884506.22 3535329.27, -10884609.97 3535273.22, -10884673.09 3535230.31, -10884756.02 3535307.37, -10884875.69 3535411.87, -10884962.52 3535502.46, -10884915.77 3535585.07))",4351.0,27.0,48,453,001304
6,48453001603,"POLYGON ((-10883512.81 3541745.16, -10883423.75 3541905.16, -10883371.54 3542001.47, -10883305.53 3542112.35, -10883250.76 3542217.82, -10883187.42 3542334.37, -10883094.69 3542499.92, -10883080.78 3542526.23, -10883072.76 3542561.81, -10883077.21 3542608.36, -10882467.52 3542291.05, -10882467.07 3542278.29, -10882463.84 3542227.87, -10882438.02 3542221.94, -10882421.1 3542223.1, -10882399.61 3542225.3, -10882396.5 3542225.42, -10882378.13 3542225.81, -10882396.05 3542440.87, -10882399.06 3542466.01, -10882403.51 3542518.62, -10882405.74 3542557.69, -10882404.96 3542589.28, -10882401.95 3542624.35, -10882400.39 3542654, -10882390.15 3542736.39, -10882374.01 3542826.78, -10882358.98 3542903.5, -10882329.7 3543070.48, -10882290.19 3543272.66, -10882279.39 3543326.94, -10882260.46 3543322.95, -10882225.73 3543316.76, -10882185.1 3543309.28, -10882136.23 3543302.32, -10882087.7 3543293.16, -10882029.92 3543282.59, -10881996.64 3543275.5, -10881957.9 3543264.28, -10881771.21 3543214.63, -10881661.01 3543171.83, -10881611.8 3543138.82, -10881562.82 3543105.55, -10881560.38 3543104.78, -10881526.09 3543093.69, -10881526.09 3543085.56, -10881525.31 3543078.21, -10881521.64 3543069.83, -10881515.85 3543060.55, -10881500.93 3543043.14, -10881468.76 3543009.62, -10881419.33 3542961.26, -10881410.98 3542950.95, -10881405.75 3542943.21, -10881400.85 3542933.8, -10881397.74 3542922.32, -10881397.74 3542910.46, -10881399.96 3542895.51, -10881403.53 3542874.1, -10881404.42 3542862.11, -10881403.19 3542842.25, -10881400.19 3542834.52, -10881396.07 3542826.14, -10881391.28 3542819.04, -10881384.38 3542808.47, -10881348.98 3542778.82, -10881354.21 3542769.92, -10881369.13 3542750.96, -10881384.27 3542729.43, -10881401.97 3542705.58, -10881407.98 3542695.13, -10881414.77 3542680.69, -10881421.56 3542662, -10881426.68 3542645.88, -10881444.27 3542609.39, -10881448.72 3542602.56, -10881464.42 3542586.57, -10881473.66 3542576.25, -10881477.55 3542571.23, -10881480.89 3542563.36, -10881487.24 3542534.48, -10881489.46 3542522.1, -10881490.24 3542515.27, -10881489.69 3542512.95, -10881487.91 3542511.4, -10881470.21 3542500.83, -10881454.29 3542498.12, -10881440.71 3542484.71, -10881428.57 3542466.66, -10881421.23 3542452.99, -10881409.87 3542424.24, -10881399.18 3542401.68, -10881375.47 3542358.1, -10881334.17 3542312.84, -10881320.15 3542299.3, -10881283.08 3542266.94, -10881250.02 3542237.03, -10881220.41 3542212.01, -10881208.94 3542201.18, -10881197.81 3542189.19, -10881188.46 3542176.56, -10881178.66 3542158.77, -10881166.53 3542134.01, -10881159.96 3542119.31, -10881158.73 3542113.9, -10881158.51 3542104.1, -10881159.85 3542092.11, -10881162.52 3542082.05, -10881166.75 3542072.38, -10881172.43 3542063.49, -10881179.11 3542056.01, -10881186.56 3542049.95, -10881194.13 3542045.56, -10881199.14 3542043.76, -10881204.26 3542041.83, -10881210.39 3542041.31, -10881231.87 3542045.56, -10881256.25 3542047.37, -10881297.44 3542047.88, -10881315.58 3542046.98, -10881322.04 3542045.82, -10881335.96 3542041.57, -10881359.11 3542031.9, -10881374.36 3542027, -10881381.04 3542023.9, -10881387.5 3542019.52, -10881396.85 3542011.14, -10881420.89 3541984.06, -10881430.35 3541970.91, -10881459.63 3541923.72, -10881471.1 3541906.58, -10881475.66 3541902.32, -10881491.69 3541891.49, -10881496.03 3541886.46, -10881498.37 3541880.53, -10881498.82 3541874.09, -10881497.37 3541868.29, -10881489.13 3541850.75, -10881478.22 3541831.28, -10881471.32 3541821.36, -10881469.43 3541819.29, -10881449.95 3541810.53, -10881440.82 3541804.72, -10881432.8 3541797.76, -10881422.78 3541785.77, -10881414.32 3541772.1, -10881404.53 3541750.32, -10881400.97 3541739.36, -10881393.73 3541703.77, -10881386.83 3541666.64, -10881383.27 3541653.23, -10881378.92 3541641.5, -10881372.91 3541628.87, -10881356.66 3541603.34, -10881342.08 3541573.69, -10881335.29 3541557.05, -10881328.83 3541546.74, -10881315.69 3541529.34, -10881285.75 3541484.6, -10881280.41 3541474.67, -10881275.06 3541461.52, -10881262.71 3541436.38, -10881250.8 3541405.82, -10881226.08 3541345.1, -10881217.62 3541326.28, -10881204.38 3541291.34, -10881199.92 3541277.93, -10881193.02 3541256.53, -10881190.35 3541242.87, -10881190.24 3541237.97, -10881190.79 3541232.04, -10881192.35 3541224.17, -10881195.02 3541217.21, -10881198.59 3541211.41, -10881203.6 3541205.35, -10881219.51 3541189.62, -10881228.53 3541182.79, -10881235.66 3541179.44, -10881247.01 3541175.95, -10881307.23 3541162.93, -10881330.05 3541162.42, -10881351.87 3541160.36, -10881362.45 3541158.29, -10881379.59 3541153.52, -10881399.85 3541149.91, -10881421.45 3541148.75, -10881438.93 3541149.14, -10881452.62 3541150.43, -10881465.64 3541156.36, -10881472.21 3541157.78, -10881501.82 3541159.45, -10881542.23 3541153.91, -10881591.32 3541140.5, -10881617.37 3541129.03, -10881625.83 3541115.49, -10881635.18 3541103.37, -10881650.66 3541088.8, -10881671.81 3541059.02, -10881683.61 3541023.57, -10881688.39 3540993.02, -10881696.18 3540960.66, -10881702.31 3540921.85, -10881716.78 3540895.55, -10881744.16 3540865.51, -10881765.65 3540837.67, -10881806.84 3540776.3, -10881828.1 3540743.56, -10881841.79 3540726.02, -10881849.14 3540711.97, -10881940.98 3540741.62, -10881997.53 3540757.87, -10882011.44 3540757.87, -10882035.15 3540757.61, -10882076.79 3540753.61, -10882114.3 3540763.15, -10882137.79 3540778.88, -10882153.82 3540790.61, -10882176.97 3540812.01, -10882180.54 3540826.58, -10882193.78 3540852.11, -10882238.2 3540926.24, -10882250.33 3540945.7, -10882273.49 3540973.94, -10882287.51 3540988.37, -10882315.79 3541010.94, -10882341.73 3541025.76, -10882370 3541042.39, -10882430.11 3541076.43, -10882444.92 3541084.81, -10882462.17 3541094.48, -10882500.47 3541111.37, -10882564.03 3541143.08, -10882575.72 3541149.91, -10882593.42 3541160.48, -10882595.76 3541161.64, -10882615.68 3541171.96, -10882648.19 3541188.59, -10882671.45 3541200.06, -10882700.06 3541214.24, -10882723.89 3541224.43, -10882735.02 3541227.91, -10882816.06 3541253.05, -10882906.12 3541279.35, -10883013.65 3541311.97, -10883069.87 3541327.83, -10883177.07 3541367.79, -10883232.39 3541432.25, -10883269.91 3541476.35, -10883353.29 3541576.91, -10883403.83 3541633.38, -10883431.43 3541660.58, -10883512.81 3541745.16))",5075.0,17.0,48,453,001603
