,ST_YEAR,ST_MONTH,GEOID,Unnamed: 0_x,membership_type,geometry_x,index_right_x,area_x,Unnamed: 0_y,driver,geometry_y,index_right_y,area_y,observed,simulated
56,,,480219507003,,,,0.0,,2,2,2,2,2,0.0,10
57,,,480219507004,,,,0.0,,19,19,19,19,19,0.0,95
58,,,480219508011,,,,0.0,,2,2,2,2,2,0.0,10
59,,,480219508013,,,,0.0,,7,7,7,7,7,0.0,35
60,,,480219508021,,,,0.0,,9,9,9,9,9,0.0,45
61,,,480219508022,,,,0.0,,4,4,4,4,4,0.0,20
62,,,480539601001,,,,0.0,,5,5,5,5,5,0.0,25
63,,,480539601002,,,,0.0,,5,5,5,5,5,0.0,25
64,,,480539601003,,,,0.0,,10,10,10,10,10,0.0,50
65,,,480539602001,,,,0.0,,6,6,6,6,6,0.0,30
66,,,480539602002,,,,0.0,,1,1,1,1,1,0.0,5
67,,,480539603001,,,,0.0,,8,8,8,8,8,0.0,40
68,,,480539603002,,,,0.0,,2,2,2,2,2,0.0,10
69,,,480539603003,,,,0.0,,9,9,9,9,9,0.0,45
70,,,480539603004,,,,0.0,,7,7,7,7,7,0.0,35
71,,,480539603005,,,,0.0,,7,7,7,7,7,0.0,35
72,,,480539604002,,,,0.0,,14,14,14,14,14,0.0,70
73,,,480539604003,,,,0.0,,10,10,10,10,10,0.0,50
74,,,480539605001,,,,0.0,,8,8,8,8,8,0.0,40
75,,,480539605002,,,,0.0,,2,2,2,2,2,0.0,10
76,,,480539605003,,,,0.0,,5,5,5,5,5,0.0,25
77,,,480539605004,,,,0.0,,5,5,5,5,5,0.0,25
78,,,480539606001,,,,0.0,,6,6,6,6,6,0.0,30
79,,,480539606002,,,,0.0,,4,4,4,4,4,0.0,20
80,,,480539607001,,,,0.0,,11,11,11,11,11,0.0,55
81,,,480539607002,,,,0.0,,6,6,6,6,6,0.0,30
82,,,480539607003,,,,0.0,,4,4,4,4,4,0.0,20
83,,,480539607004,,,,0.0,,10,10,10,10,10,0.0,50
84,,,480539607005,,,,0.0,,6,6,6,6,6,0.0,30
85,,,480539608001,,,,0.0,,2,2,2,2,2,0.0,10
86,,,480539608002,,,,0.0,,10,10,10,10,10,0.0,50
87,,,480539608003,,,,0.0,,7,7,7,7,7,0.0,35
88,,,480559601011,,,,0.0,,4,4,4,4,4,0.0,20
89,,,480559601012,,,,0.0,,2,2,2,2,2,0.0,10
90,,,480559601013,,,,0.0,,3,3,3,3,3,0.0,15
91,,,480559601021,,,,0.0,,2,2,2,2,2,0.0,10
92,,,480559601022,,,,0.0,,10,10,10,10,10,0.0,50
93,,,480559602001,,,,0.0,,5,5,5,5,5,0.0,25
94,,,480559602002,,,,0.0,,13,13,13,13,13,0.0,65
95,,,480559602003,,,,0.0,,2,2,2,2,2,0.0,10
96,,,480559602004,,,,0.0,,1,1,1,1,1,0.0,5
97,,,480559603001,,,,0.0,,6,6,6,6,6,0.0,30
98,,,480559603002,,,,0.0,,17,17,17,17,17,0.0,85
99,,,480559603003,,,,0.0,,6,6,6,6,6,0.0,30
100,,,480559604001,,,,0.0,,15,15,15,15,15,0.0,75
101,,,480559604002,,,,0.0,,13,13,13,13,13,0.0,65
102,,,480559605001,,,,0.0,,3,3,3,3,3,0.0,15
103,,,480559605002,,,,0.0,,1,1,1,1,1,0.0,5
104,,,480559605003,,,,0.0,,2,2,2,2,2,0.0,10
105,,,480559605004,,,,0.0,,4,4,4,4,4,0.0,20
106,,,480559606001,,,,0.0,,3,3,3,3,3,0.0,15
107,,,480559606002,,,,0.0,,6,6,6,6,6,0.0,30
108,,,480559607001,,,,0.0,,15,15,15,15,15,0.0,75
109,,,480559607002,,,,0.0,,8,8,8,8,8,0.0,40
110,,,480559607004,,,,0.0,,6,6,6,6,6,0.0,30
111,,,480559607005,,,,0.0,,6,6,6,6,6,0.0,30
112,,,482090101001,,,,0.0,,83,83,83,83,83,0.0,415
113,,,482090101002,,,,0.0,,18,18,18,18,18,0.0,90
114,,,482090102001,,,,0.0,,9,9,9,9,9,0.0,45
115,,,482090102002,,,,0.0,,43,43,43,43,43,0.0,215
116,,,482090102003,,,,0.0,,106,106,106,106,106,0.0,530
117,,,482090103021,,,,0.0,,14,14,14,14,14,0.0,70
118,,,482090103022,,,,0.0,,22,22,22,22,22,0.0,110
119,,,482090103031,,,,0.0,,23,23,23,23,23,0.0,115
120,,,482090103032,,,,0.0,,36,36,36,36,36,0.0,180
121,,,482090103033,,,,0.0,,30,30,30,30,30,0.0,150
122,,,482090103041,,,,0.0,,16,16,16,16,16,0.0,80
123,,,482090103042,,,,0.0,,7,7,7,7,7,0.0,35
124,,,482090103043,,,,0.0,,20,20,20,20,20,0.0,100
125,,,482090103044,,,,0.0,,10,10,10,10,10,0.0,50
126,,,482090104001,,,,0.0,,7,7,7,7,7,0.0,35
127,,,482090104002,,,,0.0,,38,38,38,38,38,0.0,190
128,,,482090104003,,,,0.0,,27,27,27,27,27,0.0,135
129,,,482090105001,,,,0.0,,16,16,16,16,16,0.0,80
130,,,482090105002,,,,0.0,,38,38,38,38,38,0.0,190
131,,,482090106001,,,,0.0,,15,15,15,15,15,0.0,75
132,,,482090106002,,,,0.0,,8,8,8,8,8,0.0,40
133,,,482090106003,,,,0.0,,9,9,9,9,9,0.0,45
134,,,482090106004,,,,0.0,,8,8,8,8,8,0.0,40
135,,,482090106005,,,,0.0,,3,3,3,3,3,0.0,15
136,,,482090106006,,,,0.0,,11,11,11,11,11,0.0,55
137,,,482090107011,,,,0.0,,3,3,3,3,3,0.0,15
138,,,482090107012,,,,0.0,,16,16,16,16,16,0.0,80
139,,,482090107013,,,,0.0,,33,33,33,33,33,0.0,165
140,,,482090107014,,,,0.0,,18,18,18,18,18,0.0,90
141,,,482090107021,,,,0.0,,10,10,10,10,10,0.0,50
142,,,482090107022,,,,0.0,,2,2,2,2,2,0.0,10
143,,,482090108031,,,,0.0,,5,5,5,5,5,0.0,25
144,,,482090108032,,,,0.0,,4,4,4,4,4,0.0,20
145,,,482090108033,,,,0.0,,3,3,3,3,3,0.0,15
146,,,482090108041,,,,0.0,,4,4,4,4,4,0.0,20
147,,,482090108042,,,,0.0,,9,9,9,9,9,0.0,45
148,,,482090108043,,,,0.0,,5,5,5,5,5,0.0,25
149,,,482090108044,,,,0.0,,9,9,9,9,9,0.0,45
150,,,482090108051,,,,0.0,,3,3,3,3,3,0.0,15
151,,,482090108052,,,,0.0,,3,3,3,3,3,0.0,15
152,,,482090108061,,,,0.0,,4,4,4,4,4,0.0,20
153,,,482090108062,,,,0.0,,2,2,2,2,2,0.0,10
154,,,482090108071,,,,0.0,,8,8,8,8,8,0.0,40
155,,,482090108072,,,,0.0,,2,2,2,2,2,0.0,10
156,,,482090108081,,,,0.0,,2,2,2,2,2,0.0,10
157,,,482090108082,,,,0.0,,8,8,8,8,8,0.0,40
158,,,482090108083,,,,0.0,,5,5,5,5,5,0.0,25
159,,,482090108091,,,,0.0,,4,4,4,4,4,0.0,20
160,,,482090108092,,,,0.0,,4,4,4,4,4,0.0,20
161,,,482090109011,,,,0.0,,3,3,3,3,3,0.0,15
162,,,482090109012,,,,0.0,,3,3,3,3,3,0.0,15
163,,,482090109013,,,,0.0,,3,3,3,3,3,0.0,15
164,,,482090109014,,,,0.0,,1,1,1,1,1,0.0,5
165,,,482090109021,,,,0.0,,3,3,3,3,3,0.0,15
166,,,482090109022,,,,0.0,,6,6,6,6,6,0.0,30
167,,,482090109023,,,,0.0,,9,9,9,9,9,0.0,45
168,,,482090109024,,,,0.0,,1,1,1,1,1,0.0,5
169,,,482090109025,,,,0.0,,3,3,3,3,3,0.0,15
170,,,482090109051,,,,0.0,,8,8,8,8,8,0.0,40
171,,,482090109052,,,,0.0,,10,10,10,10,10,0.0,50
172,,,482090109053,,,,0.0,,10,10,10,10,10,0.0,50
173,,,482090109061,,,,0.0,,9,9,9,9,9,0.0,45
174,,,482090109062,,,,0.0,,6,6,6,6,6,0.0,30
175,,,482090109063,,,,0.0,,11,11,11,11,11,0.0,55
176,,,482090109064,,,,0.0,,11,11,11,11,11,0.0,55
177,,,482090109071,,,,0.0,,5,5,5,5,5,0.0,25
178,,,482090109073,,,,0.0,,9,9,9,9,9,0.0,45
179,,,482090109074,,,,0.0,,2,2,2,2,2,0.0,10
180,,,482090109081,,,,0.0,,8,8,8,8,8,0.0,40
181,,,482090109082,,,,0.0,,14,14,14,14,14,0.0,70
182,,,482090109091,,,,0.0,,6,6,6,6,6,0.0,30
183,,,482090109092,,,,0.0,,7,7,7,7,7,0.0,35
184,,,482090109093,,,,0.0,,4,4,4,4,4,0.0,20
185,,,482090109101,,,,0.0,,6,6,6,6,6,0.0,30
186,,,482090109102,,,,0.0,,9,9,9,9,9,0.0,45
187,,,482090109103,,,,0.0,,10,10,10,10,10,0.0,50
188,,,482090109104,,,,0.0,,7,7,7,7,7,0.0,35
189,,,484530001011,,,,0.0,,1,1,1,1,1,0.0,5
190,,,484530001012,,,,0.0,,13,13,13,13,13,0.0,65
191,,,484530001013,,,,0.0,,30,30,30,30,30,0.0,150
192,,,484530001021,,,,0.0,,10,10,10,10,10,0.0,50
193,,,484530001022,,,,0.0,,3,3,3,3,3,0.0,15
194,,,484530002031,,,,0.0,,79,79,79,79,79,0.0,395
195,,,484530002041,,,,0.0,,23,23,23,23,23,0.0,115
196,,,484530002042,,,,0.0,,26,26,26,26,26,0.0,130
197,,,484530002043,,,,0.0,,113,113,113,113,113,0.0,565
198,,,484530002051,,,,0.0,,5,5,5,5,5,0.0,25
199,,,484530002052,,,,0.0,,10,10,10,10,10,0.0,50
200,,,484530002053,,,,0.0,,20,20,20,20,20,0.0,100
201,,,484530002061,,,,0.0,,17,17,17,17,17,0.0,85
202,,,484530002062,,,,0.0,,6,6,6,6,6,0.0,30
203,,,484530002063,,,,0.0,,9,9,9,9,9,0.0,45
204,,,484530003021,,,,0.0,,7,7,7,7,7,0.0,35
205,,,484530003022,,,,0.0,,6,6,6,6,6,0.0,30
206,,,484530003023,,,,0.0,,7,7,7,7,7,0.0,35
207,,,484530003024,,,,0.0,,12,12,12,12,12,0.0,60
208,,,484530003025,,,,0.0,,9,9,9,9,9,0.0,45
209,,,484530003041,,,,0.0,,12,12,12,12,12,0.0,60
210,,,484530003042,,,,0.0,,22,22,22,22,22,0.0,110
211,,,484530003051,,,,0.0,,12,12,12,12,12,0.0,60
212,,,484530003052,,,,0.0,,25,25,25,25,25,0.0,125
213,,,484530003053,,,,0.0,,8,8,8,8,8,0.0,40
214,,,484530003061,,,,0.0,,21,21,21,21,21,0.0,105
215,,,484530003071,,,,0.0,,21,21,21,21,21,0.0,105
216,,,484530004011,,,,0.0,,14,14,14,14,14,0.0,70
217,,,484530004021,,,,0.0,,10,10,10,10,10,0.0,50
218,,,484530004022,,,,0.0,,10,10,10,10,10,0.0,50
219,,,484530004023,,,,0.0,,4,4,4,4,4,0.0,20
220,,,484530005001,,,,0.0,,14,14,14,14,14,0.0,70
221,,,484530005002,,,,0.0,,7,7,7,7,7,0.0,35
222,,,484530005003,,,,0.0,,11,11,11,11,11,0.0,55
223,,,484530005004,,,,0.0,,27,27,27,27,27,0.0,135
224,,,484530006011,,,,0.0,,8,8,8,8,8,0.0,40
225,,,484530006031,,,,0.0,,20,20,20,20,20,0.0,100
226,,,484530006032,,,,0.0,,16,16,16,16,16,0.0,80
227,,,484530006033,,,,0.0,,15,15,15,15,15,0.0,75
228,,,484530006034,,,,0.0,,21,21,21,21,21,0.0,105
229,,,484530006041,,,,0.0,,28,28,28,28,28,0.0,140
230,,,484530008011,,,,0.0,,24,24,24,24,24,0.0,120
231,,,484530008021,,,,0.0,,7,7,7,7,7,0.0,35
232,,,484530008022,,,,0.0,,7,7,7,7,7,0.0,35
233,,,484530008023,,,,0.0,,11,11,11,11,11,0.0,55
234,,,484530008031,,,,0.0,,8,8,8,8,8,0.0,40
235,,,484530008032,,,,0.0,,4,4,4,4,4,0.0,20
236,,,484530008033,,,,0.0,,5,5,5,5,5,0.0,25
237,,,484530009011,,,,0.0,,7,7,7,7,7,0.0,35
238,,,484530009021,,,,0.0,,8,8,8,8,8,0.0,40
239,,,484530010001,,,,0.0,,9,9,9,9,9,0.0,45
240,,,484530010002,,,,0.0,,6,6,6,6,6,0.0,30
241,,,484530010003,,,,0.0,,8,8,8,8,8,0.0,40
242,,,484530010004,,,,0.0,,2,2,2,2,2,0.0,10
243,,,484530012001,,,,0.0,,10,10,10,10,10,0.0,50
244,,,484530012003,,,,0.0,,15,15,15,15,15,0.0,75
245,,,484530013032,,,,0.0,,19,19,19,19,19,0.0,95
246,,,484530013033,,,,0.0,,15,15,15,15,15,0.0,75
247,,,484530013041,,,,0.0,,14,14,14,14,14,0.0,70
248,,,484530013042,,,,0.0,,3,3,3,3,3,0.0,15
249,,,484530013043,,,,0.0,,8,8,8,8,8,0.0,40
250,,,484530013044,,,,0.0,,7,7,7,7,7,0.0,35
251,,,484530013052,,,,0.0,,21,21,21,21,21,0.0,105
252,,,484530013054,,,,0.0,,19,19,19,19,19,0.0,95
253,,,484530013071,,,,0.0,,10,10,10,10,10,0.0,50
254,,,484530013072,,,,0.0,,7,7,7,7,7,0.0,35
255,,,484530013073,,,,0.0,,17,17,17,17,17,0.0,85
256,,,484530013081,,,,0.0,,7,7,7,7,7,0.0,35
257,,,484530013082,,,,0.0,,6,6,6,6,6,0.0,30
258,,,484530013083,,,,0.0,,13,13,13,13,13,0.0,65
259,,,484530013084,,,,0.0,,7,7,7,7,7,0.0,35
260,,,484530014012,,,,0.0,,12,12,12,12,12,0.0,60
261,,,484530014021,,,,0.0,,13,13,13,13,13,0.0,65
262,,,484530014022,,,,0.0,,7,7,7,7,7,0.0,35
263,,,484530014023,,,,0.0,,5,5,5,5,5,0.0,25
264,,,484530014031,,,,0.0,,1,1,1,1,1,0.0,5
265,,,484530014032,,,,0.0,,5,5,5,5,5,0.0,25
266,,,484530015011,,,,0.0,,11,11,11,11,11,0.0,55
267,,,484530015012,,,,0.0,,5,5,5,5,5,0.0,25
268,,,484530015013,,,,0.0,,9,9,9,9,9,0.0,45
269,,,484530015014,,,,0.0,,9,9,9,9,9,0.0,45
270,,,484530015031,,,,0.0,,27,27,27,27,27,0.0,135
271,,,484530015032,,,,0.0,,12,12,12,12,12,0.0,60
272,,,484530015033,,,,0.0,,37,37,37,37,37,0.0,185
273,,,484530015034,,,,0.0,,95,95,95,95,95,0.0,475
274,,,484530015041,,,,0.0,,13,13,13,13,13,0.0,65
275,,,484530015042,,,,0.0,,16,16,16,16,16,0.0,80
276,,,484530015043,,,,0.0,,22,22,22,22,22,0.0,110
277,,,484530015044,,,,0.0,,7,7,7,7,7,0.0,35
278,,,484530015051,,,,0.0,,11,11,11,11,11,0.0,55
279,,,484530015052,,,,0.0,,6,6,6,6,6,0.0,30
280,,,484530015053,,,,0.0,,5,5,5,5,5,0.0,25
281,,,484530015054,,,,0.0,,4,4,4,4,4,0.0,20
282,,,484530016022,,,,0.0,,2,2,2,2,2,0.0,10
283,,,484530016031,,,,0.0,,21,21,21,21,21,0.0,105
284,,,484530016032,,,,0.0,,3,3,3,3,3,0.0,15
285,,,484530016033,,,,0.0,,4,4,4,4,4,0.0,20
286,,,484530016034,,,,0.0,,7,7,7,7,7,0.0,35
287,,,484530016035,,,,0.0,,11,11,11,11,11,0.0,55
288,,,484530016041,,,,0.0,,11,11,11,11,11,0.0,55
289,,,484530016042,,,,0.0,,4,4,4,4,4,0.0,20
290,,,484530016043,,,,0.0,,8,8,8,8,8,0.0,40
291,,,484530016044,,,,0.0,,1,1,1,1,1,0.0,5
292,,,484530016051,,,,0.0,,15,15,15,15,15,0.0,75
293,,,484530016052,,,,0.0,,4,4,4,4,4,0.0,20
294,,,484530016053,,,,0.0,,14,14,14,14,14,0.0,70
295,,,484530016054,,,,0.0,,18,18,18,18,18,0.0,90
296,,,484530017051,,,,0.0,,6,6,6,6,6,0.0,30
297,,,484530017052,,,,0.0,,8,8,8,8,8,0.0,40
298,,,484530017053,,,,0.0,,4,4,4,4,4,0.0,20
299,,,484530017054,,,,0.0,,9,9,9,9,9,0.0,45
300,,,484530017061,,,,0.0,,3,3,3,3,3,0.0,15
301,,,484530017062,,,,0.0,,10,10,10,10,10,0.0,50
302,,,484530017063,,,,0.0,,13,13,13,13,13,0.0,65
303,,,484530017071,,,,0.0,,16,16,16,16,16,0.0,80
304,,,484530017072,,,,0.0,,25,25,25,25,25,0.0,125
305,,,484530017073,,,,0.0,,9,9,9,9,9,0.0,45
306,,,484530017121,,,,0.0,,22,22,22,22,22,0.0,110
307,,,484530017122,,,,0.0,,12,12,12,12,12,0.0,60
308,,,484530017123,,,,0.0,,9,9,9,9,9,0.0,45
309,,,484530017131,,,,0.0,,6,6,6,6,6,0.0,30
310,,,484530017132,,,,0.0,,3,3,3,3,3,0.0,15
311,,,484530017133,,,,0.0,,8,8,8,8,8,0.0,40
312,,,484530017141,,,,0.0,,27,27,27,27,27,0.0,135
313,,,484530017142,,,,0.0,,7,7,7,7,7,0.0,35
314,,,484530017143,,,,0.0,,7,7,7,7,7,0.0,35
315,,,484530017161,,,,0.0,,10,10,10,10,10,0.0,50
316,,,484530017162,,,,0.0,,5,5,5,5,5,0.0,25
317,,,484530017181,,,,0.0,,30,30,30,30,30,0.0,150
318,,,484530017182,,,,0.0,,9,9,9,9,9,0.0,45
319,,,484530017183,,,,0.0,,7,7,7,7,7,0.0,35
320,,,484530017184,,,,0.0,,6,6,6,6,6,0.0,30
321,,,484530017191,,,,0.0,,5,5,5,5,5,0.0,25
322,,,484530017192,,,,0.0,,1,1,1,1,1,0.0,5
323,,,484530017193,,,,0.0,,3,3,3,3,3,0.0,15
324,,,484530017221,,,,0.0,,12,12,12,12,12,0.0,60
325,,,484530017222,,,,0.0,,41,41,41,41,41,0.0,205
326,,,484530017223,,,,0.0,,13,13,13,13,13,0.0,65
327,,,484530017281,,,,0.0,,8,8,8,8,8,0.0,40
328,,,484530017282,,,,0.0,,10,10,10,10,10,0.0,50
329,,,484530017283,,,,0.0,,4,4,4,4,4,0.0,20
330,,,484530017284,,,,0.0,,9,9,9,9,9,0.0,45
331,,,484530017285,,,,0.0,,1,1,1,1,1,0.0,5
332,,,484530017291,,,,0.0,,6,6,6,6,6,0.0,30
333,,,484530017292,,,,0.0,,4,4,4,4,4,0.0,20
334,,,484530017293,,,,0.0,,7,7,7,7,7,0.0,35
335,,,484530017331,,,,0.0,,8,8,8,8,8,0.0,40
336,,,484530017332,,,,0.0,,1,1,1,1,1,0.0,5
337,,,484530017371,,,,0.0,,2,2,2,2,2,0.0,10
338,,,484530017372,,,,0.0,,20,20,20,20,20,0.0,100
339,,,484530017373,,,,0.0,,4,4,4,4,4,0.0,20
340,,,484530017381,,,,0.0,,3,3,3,3,3,0.0,15
341,,,484530017382,,,,0.0,,9,9,9,9,9,0.0,45
342,,,484530017383,,,,0.0,,1,1,1,1,1,0.0,5
343,,,484530017384,,,,0.0,,14,14,14,14,14,0.0,70
344,,,484530017385,,,,0.0,,1,1,1,1,1,0.0,5
345,,,484530017401,,,,0.0,,11,11,11,11,11,0.0,55
346,,,484530017402,,,,0.0,,6,6,6,6,6,0.0,30
347,,,484530017411,,,,0.0,,2,2,2,2,2,0.0,10
348,,,484530017412,,,,0.0,,3,3,3,3,3,0.0,15
349,,,484530017421,,,,0.0,,10,10,10,10,10,0.0,50
350,,,484530017422,,,,0.0,,3,3,3,3,3,0.0,15
351,,,484530017451,,,,0.0,,17,17,17,17,17,0.0,85
352,,,484530017452,,,,0.0,,10,10,10,10,10,0.0,50
353,,,484530017461,,,,0.0,,14,14,14,14,14,0.0,70
354,,,484530017462,,,,0.0,,8,8,8,8,8,0.0,40
355,,,484530017471,,,,0.0,,19,19,19,19,19,0.0,95
356,,,484530017472,,,,0.0,,5,5,5,5,5,0.0,25
357,,,484530017473,,,,0.0,,3,3,3,3,3,0.0,15
358,,,484530017481,,,,0.0,,9,9,9,9,9,0.0,45
359,,,484530017482,,,,0.0,,10,10,10,10,10,0.0,50
360,,,484530017491,,,,0.0,,6,6,6,6,6,0.0,30
361,,,484530017492,,,,0.0,,4,4,4,4,4,0.0,20
362,,,484530017493,,,,0.0,,13,13,13,13,13,0.0,65
363,,,484530017494,,,,0.0,,12,12,12,12,12,0.0,60
364,,,484530017501,,,,0.0,,21,21,21,21,21,0.0,105
365,,,484530017502,,,,0.0,,25,25,25,25,25,0.0,125
366,,,484530017503,,,,0.0,,7,7,7,7,7,0.0,35
367,,,484530017511,,,,0.0,,8,8,8,8,8,0.0,40
368,,,484530017512,,,,0.0,,14,14,14,14,14,0.0,70
369,,,484530017521,,,,0.0,,10,10,10,10,10,0.0,50
370,,,484530017522,,,,0.0,,18,18,18,18,18,0.0,90
371,,,484530017523,,,,0.0,,23,23,23,23,23,0.0,115
372,,,484530017531,,,,0.0,,38,38,38,38,38,0.0,190
373,,,484530017541,,,,0.0,,8,8,8,8,8,0.0,40
374,,,484530017542,,,,0.0,,16,16,16,16,16,0.0,80
375,,,484530017543,,,,0.0,,10,10,10,10,10,0.0,50
376,,,484530017551,,,,0.0,,13,13,13,13,13,0.0,65
377,,,484530017552,,,,0.0,,7,7,7,7,7,0.0,35
378,,,484530017561,,,,0.0,,13,13,13,13,13,0.0,65
379,,,484530017562,,,,0.0,,10,10,10,10,10,0.0,50
380,,,484530017571,,,,0.0,,4,4,4,4,4,0.0,20
381,,,484530017572,,,,0.0,,15,15,15,15,15,0.0,75
382,,,484530017601,,,,0.0,,42,42,42,42,42,0.0,210
383,,,484530017602,,,,0.0,,26,26,26,26,26,0.0,130
384,,,484530017611,,,,0.0,,8,8,8,8,8,0.0,40
385,,,484530017612,,,,0.0,,5,5,5,5,5,0.0,25
386,,,484530017641,,,,0.0,,3,3,3,3,3,0.0,15
387,,,484530017642,,,,0.0,,1,1,1,1,1,0.0,5
