mode,0
bike,5.0000148001874685
bus,5.499964344035271
bus_empty,4.83717890369395
cable_car,2.4389193745287985
cable_car_empty,2.6642191122610663
car,19.659600814177843
car_RideHail,18.658073933889114
car_RideHail_Pool,15.802930261780107
car_RideHail_empty,16.10796844073159
car_emer,19.721394828100816
car_hov2,19.601127937538013
car_hov2_emer,19.916365370188956
car_hov3,19.468742498649082
car_hov3_emer,20.169853076143582
ferry,9.479062609983082
ferry_empty,6.968744543948101
rail,13.611073028929965
rail_empty,5.887458525625496
subway,14.773990006794033
subway_empty,14.619660671165658
tram,5.09948722006716
tram_empty,3.688476748131636
walk,1.3373034457057813
