mode,duration
bike,4049746.0
bus,5341743.0
bus_empty,6275857.0
cable_car,378690.0
cable_car_empty,451830.0
car,42710079.0
car_RideHail,1565128.0
car_RideHail_Pool,9550.0
car_RideHail_empty,382455.0
car_emer,1949922.0
car_hov2,6903783.0
car_hov2_emer,566535.0
car_hov3,4839295.0
car_hov3_emer,364141.0
ferry,20100.0
ferry_empty,96000.0
rail,43200.0
rail_empty,6420.0
subway,512340.0
subway_empty,7080.0
tram,1113082.0
tram_empty,867789.0
walk,137155159.0
