mode,duration
bike,4632638.0
bus,5666070.0
bus_empty,5951530.0
cable_car,396503.0
cable_car_empty,434017.0
car,37142283.0
car_RideHail,1329335.0
car_RideHail_Pool,7972.0
car_RideHail_empty,341275.0
car_emer,1446429.0
car_hov2,5396456.0
car_hov2_emer,417778.0
car_hov3,4275937.0
car_hov3_emer,352125.0
ferry,19200.0
ferry_empty,96900.0
rail,44220.0
rail_empty,5400.0
subway,513960.0
subway_empty,5460.0
tram,1187208.0
tram_empty,793663.0
walk,145391212.0
