mode,duration
bike,4958322.0
bus,8448656.0
bus_empty,9741794.0
car,70771044.0
car_RideHail,1665817.0
car_RideHail_Pool,19751.0
car_RideHail_empty,682467.0
car_emer,3164208.0
car_hov2,12253649.0
car_hov2_emer,1055642.0
car_hov3,8036570.0
car_hov3_emer,615332.0
rail,46800.0
rail_empty,22500.0
subway,391320.0
subway_empty,20340.0
tram,1714336.0
tram_empty,1038039.0
walk,132321980.0
