mode,duration
bike,4525416.0
bus,5697237.0
bus_empty,5920363.0
cable_car,383553.0
cable_car_empty,446967.0
car,29990694.0
car_RideHail,1353356.0
car_RideHail_Pool,13364.0
car_RideHail_empty,368918.0
car_emer,1295594.0
car_hov2,4628103.0
car_hov2_emer,382654.0
car_hov3,3749396.0
car_hov3_emer,305451.0
ferry,18000.0
ferry_empty,98100.0
rail,44220.0
rail_empty,5400.0
subway,513000.0
subway_empty,6420.0
tram,1183057.0
tram_empty,797814.0
walk,143973184.0
