mode,duration
bike,6062812.0
bus,9194245.0
bus_empty,8996205.0
car,70949571.0
car_RideHail,1691845.0
car_RideHail_Pool,31145.0
car_RideHail_empty,686750.0
car_emer,2818761.0
car_hov2,10265953.0
car_hov2_emer,832967.0
car_hov3,7185096.0
car_hov3_emer,627511.0
rail,54960.0
rail_empty,14340.0
subway,394080.0
subway_empty,17580.0
tram,1799325.0
tram_empty,953050.0
walk,142798863.0
