mode,0
bike,4.999972894923669
bus,5.920198960760231
bus_empty,6.035532698712395
cable_car,2.471217966417889
cable_car_empty,2.6439590202564323
car,19.153380556625066
car_RideHail,18.35083780258354
car_RideHail_Pool,16.82652000997826
car_RideHail_empty,15.486612813162514
car_emer,19.32121365400396
car_hov2,18.965713461469328
car_hov2_emer,19.523495542078432
car_hov3,18.88693067565545
car_hov3_emer,19.39597545377152
ferry,9.691524845997924
ferry_empty,6.949962411109571
rail,15.09892012642852
rail_empty,14.300941652501342
subway,13.756726612848238
subway_empty,12.365363041948697
tram,4.907973318614021
tram_empty,3.9429761720180796
walk,1.3338717341872965
