mode,0
bike,4.999972175144824
bus,6.26727948103962
bus_empty,6.868936563751444
car,18.710413398630454
car_RideHail,17.331983466797325
car_RideHail_Pool,16.67891352938777
car_RideHail_empty,14.943331079511616
car_emer,18.6126074257997
car_hov2,18.475682904435196
car_hov2_emer,18.86836667653545
car_hov3,18.22541154343136
car_hov3_emer,18.688626311306802
rail,14.016908543681483
rail_empty,14.07682250407234
subway,12.098411840556524
subway_empty,11.56107398403953
tram,5.0258876265184895
tram_empty,4.2579158655857166
walk,1.3248302038542796
