,Unnamed: 0,1
0,count,1400.0
1,mean,2.6200027465820312
2,std,1.3444616794586182
3,min,0.016666667535901
4,25%,1.8114198446273804
5,50%,2.3552117347717285
6,75%,3.046721398830414
7,max,14.93333339691162
0,count,1401.0
1,mean,2.85184645652771
2,std,1.265735745429993
3,min,0.016666667535901
4,25%,2.092276334762573
5,50%,2.5999999046325684
6,75%,3.262732744216919
7,max,12.783333778381348
0,count,1400.0
1,mean,2.94325590133667
2,std,1.2220221757888794
3,min,0.016666667535901
4,25%,2.208314001560211
5,50%,2.742675304412842
6,75%,3.4308014512062077
7,max,10.210416793823242
0,count,1407.0
1,mean,2.496655225753784
2,std,1.1575374603271484
3,min,0.016666667535901
4,25%,1.785431146621704
5,50%,2.256887674331665
6,75%,2.942041516304016
7,max,11.972222328186035
0,count,1406.0
1,mean,2.307521104812622
2,std,1.2311382293701172
3,min,0.3166666626930237
4,25%,1.5896515250205994
5,50%,2.055311679840088
6,75%,2.692279756069184
7,max,11.766666412353516
0,count,1409.0
1,mean,1.5742329359054563
2,std,1.099043369293213
3,min,0.0666666701436042
4,25%,0.9352491497993468
5,50%,1.3124618530273438
6,75%,1.794090986251831
7,max,10.287009239196776
0,count,1410.0
1,mean,1.0071945190429688
2,std,1.028078317642212
3,min,0.0
4,25%,0.5291476249694824
5,50%,0.7170895636081696
6,75%,1.0373224318027496
7,max,9.961267471313477
0,count,1407.0
1,mean,2.3624167442321777
2,std,1.180077075958252
3,min,0.016666667535901
4,25%,1.6210219860076904
5,50%,2.095170021057129
6,75%,2.765986204147339
7,max,9.838096618652344
0,count,1408.0
1,mean,2.1001136302948
2,std,1.2145713567733765
3,min,0.3261904716491699
4,25%,1.3778384923934937
5,50%,1.8253799676895144
6,75%,2.48216712474823
7,max,10.949999809265137
0,count,1408.0
1,mean,1.4202923774719238
2,std,1.1666839122772217
3,min,0.0333333350718021
4,25%,0.7825882434844971
5,50%,1.1282992959022522
6,75%,1.6355774998664856
7,max,14.699999809265137
0,count,1413.0
1,mean,0.9367886781692504
2,std,1.0825351476669312
3,min,0.0
4,25%,0.4625000059604645
5,50%,0.6320912837982178
6,75%,0.9407407641410828
7,max,11.223687171936035
0,count,1402.0
1,mean,3.0490286350250244
2,std,1.3232094049453735
3,min,0.0277777686715126
4,25%,2.2643190026283264
5,50%,2.8150781393051147
6,75%,3.567832589149475
7,max,14.366666793823242
0,count,1395.0
1,mean,3.096606969833374
2,std,1.187803030014038
3,min,0.0333333350718021
4,25%,2.366374135017395
5,50%,2.904210090637207
6,75%,3.5489308834075928
7,max,12.43333339691162
0,count,1404.0
1,mean,2.8232922554016118
2,std,1.242920994758606
3,min,0.0833333358168602
4,25%,2.0850571393966675
5,50%,2.5654184818267822
6,75%,3.253596067428589
7,max,14.983333587646484
0,count,1407.0
1,mean,2.577951192855835
2,std,1.1776564121246338
3,min,0.2666666805744171
4,25%,1.837909460067749
5,50%,2.364814758300781
6,75%,2.985951662063598
7,max,12.0
0,count,1409.0
1,mean,1.806947469711304
2,std,1.1430246829986572
3,min,0.0555555559694767
4,25%,1.1608703136444092
5,50%,1.561070203781128
6,75%,2.077000617980957
7,max,13.666666984558104
0,count,1410.0
1,mean,1.1224277019500732
2,std,1.0361086130142212
3,min,0.0
4,25%,0.6066706776618958
5,50%,0.8370461165904999
6,75%,1.233450472354889
7,max,10.543002128601074
0,count,1388.0
1,mean,3.0360209941864014
2,std,1.2645525932312012
3,min,0.0333333350718021
4,25%,2.286432266235352
5,50%,2.824467778205872
6,75%,3.528177499771118
7,max,13.31666660308838
0,count,1397.0
1,mean,3.1063883304595947
2,std,1.154948592185974
3,min,0.0666666701436042
4,25%,2.394442558288574
5,50%,2.927961587905884
6,75%,3.594442844390869
7,max,11.505555152893066
0,count,1407.0
1,mean,2.943019390106201
2,std,1.1425271034240725
3,min,0.0
4,25%,2.2631707191467285
5,50%,2.726142644882202
6,75%,3.386276364326477
7,max,13.466666221618652
0,count,1406.0
1,mean,2.743863821029663
2,std,1.1245605945587158
3,min,0.2722249925136566
4,25%,2.109957754611969
5,50%,2.5307945013046265
6,75%,3.093343734741211
7,max,12.550000190734863
0,count,1410.0
1,mean,2.045527458190918
2,std,1.0395430326461792
3,min,0.2055555582046508
4,25%,1.44246643781662
5,50%,1.82142037153244
6,75%,2.3283682465553284
7,max,12.67222785949707
0,count,1410.0
1,mean,1.1903201341629028
2,std,1.0317562818527222
3,min,0.0
4,25%,0.6805351972579956
5,50%,0.919588565826416
6,75%,1.2746694386005402
7,max,9.360339164733888
0,count,1397.0
1,mean,3.044282913208008
2,std,1.260805606842041
3,min,0.016666667535901
4,25%,2.2770442962646484
5,50%,2.820833444595337
6,75%,3.533795118331909
7,max,12.741677284240724
0,count,1398.0
1,mean,3.2935869693756104
2,std,1.2691659927368164
3,min,0.016666667535901
4,25%,2.5281243920326237
5,50%,3.099786400794983
6,75%,3.7940574288368234
7,max,13.583333015441896
0,count,1401.0
1,mean,3.097578525543213
2,std,1.1779427528381348
3,min,0.0333333350718021
4,25%,2.3886070251464844
5,50%,2.9140257835388184
6,75%,3.5654754638671875
7,max,12.833333015441896
0,count,1407.0
1,mean,2.90298080444336
2,std,1.125665307044983
3,min,0.0833333358168602
4,25%,2.2064313888549805
5,50%,2.6666667461395264
6,75%,3.353638291358948
7,max,11.508333206176758
0,count,1413.0
1,mean,2.3440942764282227
2,std,1.127044916152954
3,min,0.1500000059604644
4,25%,1.7198346853256226
5,50%,2.0755207538604736
6,75%,2.663328170776367
7,max,13.649999618530272
0,count,1414.0
1,mean,1.440629959106445
2,std,0.9958658814430236
3,min,0.3166666626930237
4,25%,0.8925970792770386
5,50%,1.2009118795394895
6,75%,1.6120744943618774
7,max,10.5830659866333
0,count,1393.0
1,mean,3.142040729522705
2,std,1.300877571105957
3,min,0.1000000014901161
4,25%,2.366666555404663
5,50%,2.925260543823242
6,75%,3.6711504459381104
7,max,14.600000381469728
0,count,1395.0
1,mean,3.2563791275024414
2,std,1.2251124382019043
3,min,0.1500000059604644
4,25%,2.529985308647156
5,50%,3.0919768810272217
6,75%,3.731853127479553
7,max,12.983333587646484
0,count,1399.0
1,mean,3.054861545562744
2,std,1.2047927379608154
3,min,0.0333333350718021
4,25%,2.3359750509262085
5,50%,2.8394038677215576
6,75%,3.5276870727539062
7,max,12.050000190734863
0,count,1405.0
1,mean,3.1072001457214355
2,std,1.1227028369903564
3,min,0.016666667535901
4,25%,2.4202051162719727
5,50%,2.9260177612304688
6,75%,3.574162006378174
7,max,13.166666984558104
0,count,1411.0
1,mean,2.6591928005218506
2,std,1.0839345455169678
3,min,0.3833333253860473
4,25%,2.004890918731689
5,50%,2.4430556297302246
6,75%,3.0499420166015625
7,max,13.033333778381348
0,count,1413.0
1,mean,1.588680386543274
2,std,1.0582860708236694
3,min,0.1200008317828178
4,25%,1.0134333372116089
5,50%,1.3408828973770142
6,75%,1.7594733238220217
7,max,11.086636543273926
0,count,1386.0
1,mean,2.8431973457336426
2,std,1.428032159805298
3,min,0.016666667535901
4,25%,1.9305336773395536
5,50%,2.5428009033203125
6,75%,3.4238040447235107
7,max,14.333333015441896
0,count,1364.0
1,mean,2.925935983657837
2,std,1.279836893081665
3,min,0.0333333350718021
4,25%,2.132873058319092
5,50%,2.7054919004440308
6,75%,3.4752089977264404
7,max,11.0
0,count,1369.0
1,mean,3.250192880630493
2,std,1.3803647756576538
3,min,0.0333333350718021
4,25%,2.3624987602233887
5,50%,3.016652822494507
6,75%,3.8366665840148926
7,max,11.544445037841797
0,count,1388.0
1,mean,2.8656554222106934
2,std,1.28146231174469
3,min,0.016666667535901
4,25%,2.1413557529449463
5,50%,2.6755943298339844
6,75%,3.327397346496582
7,max,14.06666660308838
0,count,1394.0
1,mean,2.8772389888763428
2,std,1.2687432765960691
3,min,0.050000000745058
4,25%,2.120438575744629
5,50%,2.624905228614807
6,75%,3.3979371190071106
7,max,14.383333206176758
0,count,1407.0
1,mean,2.2173900604248047
2,std,1.1980143785476685
3,min,0.016666667535901
4,25%,1.4989166259765625
5,50%,1.9848690032958984
6,75%,2.568874955177307
7,max,12.641666412353516
0,count,1411.0
1,mean,1.1502989530563354
2,std,1.0922338962554932
3,min,0.0333333350718021
4,25%,0.6136946082115173
5,50%,0.8425109386444092
6,75%,1.244626224040985
7,max,11.277777671813965
