,endX,endY,vehicle,length,arrivalTime,departureTime
0,-121.9075401,37.3168819,101059,10218.853,45659.0,45244.0
1,-121.9044444,37.3129386,101059,516.625,45678.0,45659.0
2,-121.9755358,37.3210667,101059,7331.660999999998,61137.0,60746.0
3,-121.98732,37.3230342,101059,1064.162,61226.0,61137.0
4,-121.9873226,37.3231631,101059,0.0,61740.0,61740.0
5,-121.9854731,37.330365,101059,874.502,61817.0,61740.0
6,-121.9882545,37.3349144,101059,705.983,62755.0,62706.0
7,-121.9930375,37.3357501,101059,432.718,62783.0,62755.0
8,-122.0897197,37.6133838,101950,5176.237,54675.0,54439.0
9,-122.0951355,37.61027,101950,614.461,54727.0,54675.0
10,-122.0572214,37.6168995,101950,5102.974999999999,58193.0,57883.0
11,-122.0700554,37.61765,101950,4072.136,58381.0,58193.0
12,-122.0605869,37.5848331,101950,5315.554999999999,63403.0,63156.0
13,-122.0571172,37.58299,101950,367.777,63417.0,63403.0
14,-121.8905112,37.4193061,101974,37803.995,31073.0,29401.0
15,-121.8829897,37.4213176,101974,700.487,31131.0,31073.0
16,-122.1820509,37.4254139,101974,31694.067000000006,66463.0,64467.0
17,-122.1821013,37.4223276,101974,343.018,66497.0,66463.0
18,-122.2456492,37.4951889,101974,15466.552000000003,67522.0,66717.0
19,-122.2487405,37.4976517,101974,386.166,67549.0,67522.0
20,-121.974428,37.5391281,102726,1199.259,39389.0,39319.0
21,-121.9764963,37.536569,102726,337.722,39413.0,39389.0
22,-122.0151728,37.5233095,102726,5183.9800000000005,40433.0,40218.0
23,-122.0186895,37.5251305,102726,370.099,40464.0,40433.0
24,-121.9644895,37.537541,102726,7157.726,41204.0,40899.0
25,-121.9616673,37.5406299,102726,423.811,41232.0,41204.0
26,-121.9624686,37.5087253,102726,3818.619,52840.0,52673.0
27,-121.9589284,37.5051517,102726,505.105,52903.0,52840.0
28,-122.0127437,37.56112,102726,9381.635,53413.0,53075.0
29,-122.0118246,37.5606516,102726,82.547,53418.0,53413.0
30,-121.9644895,37.537541,102726,5040.565,63393.0,63080.0
31,-121.9616673,37.5406299,102726,423.811,63420.0,63393.0
32,-121.9621482,37.5346454,102726,491.83900000000006,71611.0,71582.0
33,-121.9590633,37.5324075,102726,385.703,71635.0,71611.0
34,-121.9644895,37.537541,102726,877.5420000000001,81728.0,81676.0
35,-121.9616673,37.5406299,102726,423.811,81755.0,81728.0
36,-122.5333216,37.9342922,10296,0.0,32625.0,32625.0
37,-122.5342045,37.936564,10296,264.011,32651.0,32625.0
38,-122.2199397,37.7685181,10296,41153.20999999998,43654.0,41801.0
39,-122.2117988,37.7746827,10296,1228.9299999999998,43702.0,43654.0
40,-122.2287376,37.7559679,10296,2636.92,45029.0,44872.0
41,-122.2308387,37.7540745,10296,279.926,45042.0,45029.0
42,-122.4896225,37.7723266,10296,31344.287,71938.0,70339.0
43,-122.4928822,37.7721779,10296,286.767,71957.0,71938.0
44,-122.5333216,37.9342922,10296,23235.552000000007,76462.0,74766.0
45,-122.5342045,37.936564,10296,264.011,76486.0,76462.0
46,-122.4394338,37.7661342,10296,24629.829000000005,78771.0,77559.0
47,-122.4405732,37.7657726,10296,107.963,78781.0,78771.0
48,-122.5285122,37.9486722,10296,26111.36599999999,81584.0,79891.0
49,-122.533644,37.9505892,10296,497.857,81612.0,81584.0
50,-122.5333216,37.9342922,10296,2179.843,82887.0,82692.0
51,-122.5317175,37.930165,10296,479.645,82930.0,82887.0
52,-122.4343089,37.610446,10324,2713.827,21520.0,21365.0
53,-122.4248552,37.6005216,10324,1381.747,21582.0,21520.0
54,-122.2501448,37.4987706,10324,24882.592000000008,44001.0,43103.0
55,-122.2487405,37.4976517,10324,195.121,44014.0,44001.0
56,-122.2384614,37.54193,10324,6436.750999999998,44485.0,44179.0
57,-122.2513441,37.55136,10324,11312.920999999998,45004.0,44485.0
58,-122.3486167,37.5819747,10324,11599.881,62898.0,62398.0
59,-122.3374245,37.5830206,10324,2029.254,63016.0,62898.0
60,-122.420278,37.6140029,10324,9482.601999999995,67545.0,66999.0
61,-122.4252866,37.6156359,10324,476.699,67585.0,67545.0
62,-122.3982588,37.7867729,103672,3703.723,32333.0,32101.0
63,-122.3960285,37.7885423,103672,277.545,32358.0,32333.0
64,-122.2645292,37.7911009,103672,17229.233999999993,61776.0,60783.0
65,-122.2658571,37.7914041,103672,121.39,61780.0,61776.0
66,-122.3934263,37.7606511,103672,19421.286,63903.0,62915.0
67,-122.3931959,37.7581692,103672,276.511,63923.0,63903.0
68,-122.4155681,37.7696567,103672,2888.0350000000008,64422.0,64286.0
69,-122.414368,37.774043,103672,655.3549999999999,64480.0,64422.0
70,-122.3934263,37.7606511,103672,3004.4590000000003,79139.0,78981.0
71,-122.3931959,37.7581692,103672,276.511,79149.0,79139.0
72,-122.2519751,37.5010974,104342,3542.0820000000003,30902.0,30690.0
73,-122.259318,37.5074793,104342,960.316,30974.0,30902.0
74,-122.2436106,37.435073,104342,10095.447999999997,64594.0,64113.0
75,-122.2517764,37.4619979,104342,4155.903,64774.0,64594.0
76,-122.1829826,37.4435191,104342,10038.181000000002,74268.0,73692.0
77,-122.1848536,37.4412777,104342,298.766,74290.0,74268.0
78,-122.2623299,37.480396,104342,10791.313,75357.0,74670.0
79,-122.2787944,37.4741883,104342,1607.775,75418.0,75357.0
80,-121.8853057,37.2606989,104516,1558.188,50405.0,50342.0
81,-121.8767858,37.2628917,104516,809.558,50436.0,50405.0
82,-121.8970486,37.2534373,104516,2318.731,53567.0,53476.0
83,-121.8945118,37.249482,104516,493.455,53589.0,53567.0
84,-121.8624014,37.280323,104516,6111.391,58262.0,58026.0
85,-121.858274,37.2801719,104516,365.358,58276.0,58262.0
86,-121.8970486,37.2534373,104516,5969.898,58918.0,58692.0
87,-121.8945118,37.249482,104516,493.455,58941.0,58918.0
88,-121.8726512,37.2909975,10712,9277.552000000009,42047.0,41652.0
89,-121.8705718,37.2923235,10712,235.616,42062.0,42047.0
90,-121.8011609,37.3113407,10712,9053.64,43512.0,43111.0
91,-121.8019193,37.3123552,10712,131.167,43517.0,43512.0
92,-122.7448,38.4687553,108455,6738.375,32072.0,31752.0
93,-122.7467797,38.4739231,108455,599.609,32122.0,32072.0
94,-122.7046677,38.4431481,108455,7591.046999999999,62906.0,62528.0
95,-122.7011517,38.4438674,108455,316.245,62925.0,62906.0
96,-122.0770706,37.6057567,109859,5896.665000000001,33702.0,33368.0
97,-122.0825108,37.6051473,109859,544.3870000000001,33724.0,33702.0
98,-122.022852,37.5833653,109859,7704.837000000001,36487.0,36148.0
99,-122.0217401,37.5865672,109859,368.988,36511.0,36487.0
100,-122.3388206,37.9498601,109971,11254.98,56614.0,55994.0
101,-122.3408404,37.9498375,109971,176.988,56629.0,56614.0
102,-122.3232674,37.9358384,109971,2509.117,71361.0,71225.0
103,-122.3228629,37.9427417,109971,768.002,71418.0,71361.0
104,-122.2526059,37.8892121,109971,9840.39,72526.0,71989.0
105,-122.2532059,37.8879759,109971,147.077,72539.0,72526.0
106,-122.1203165,37.9943862,110191,13100.960000000005,41301.0,40712.0
107,-122.1195319,37.9938194,110191,118.973,41309.0,41301.0
108,-122.0798929,37.9625342,110191,6039.461000000001,43340.0,42983.0
109,-122.0788665,37.961335,110191,160.933,43353.0,43340.0
110,-122.0547076,37.9269216,110191,7070.568999999999,53510.0,53177.0
111,-122.0547196,37.9291328,110191,245.739,53530.0,53510.0
112,-122.0363679,37.9325031,110191,2034.013,63498.0,63310.0
113,-122.0296563,37.9224695,110191,2232.79,63653.0,63498.0
114,-122.0547076,37.9269216,110191,2486.064999999999,82518.0,82365.0
115,-122.0547196,37.9291328,110191,245.739,82538.0,82518.0
116,-121.9927906,37.5509676,110834,5210.79,20551.0,20246.0
117,-121.9897575,37.5494242,110834,317.488,20571.0,20551.0
118,-122.0703134,37.5818292,110834,9542.288999999995,27640.0,27108.0
119,-122.0679101,37.5800532,110834,289.344,27664.0,27640.0
120,-122.0409282,37.5754633,110834,4506.459000000001,65640.0,65389.0
121,-122.0401241,37.5765534,110834,202.283,65651.0,65640.0
122,-122.0321738,37.3350648,111171,12035.251000000002,48782.0,48268.0
123,-122.034713,37.3323339,111171,442.925,48814.0,48782.0
124,-122.0113237,37.3251414,111171,3121.021,49868.0,49734.0
125,-122.0102668,37.3229084,111171,922.085,49919.0,49868.0
126,-121.9315906,37.2911266,111171,9924.541,51895.0,51458.0
127,-121.9315884,37.2900236,111171,122.579,51900.0,51895.0
128,-122.289143,37.8010704,111313,17304.295999999995,30898.0,30150.0
129,-122.2839271,37.7998762,111313,476.857,30938.0,30898.0
130,-122.3475405,37.9230096,111313,17387.593,65178.0,64445.0
131,-122.3474725,37.9251848,111313,259.343,65188.0,65178.0
132,-122.365129,37.9055267,111313,5190.554999999999,73346.0,73039.0
133,-122.3429567,37.9350826,111313,6953.534000000001,73746.0,73346.0
134,-122.3430269,37.9498132,111313,2356.4400000000005,83200.0,83075.0
135,-122.3411032,37.9498345,111313,168.567,83214.0,83200.0
136,-122.3249364,37.9101738,111313,6460.814,83761.0,83494.0
137,-122.3270425,37.911946,111313,269.98,83778.0,83761.0
138,-122.3476735,37.9241817,111313,2770.8090000000007,84084.0,83987.0
139,-122.3474725,37.9251848,111313,128.796,84089.0,84084.0
140,-121.8662457,37.2545342,111972,7820.293,34883.0,34578.0
141,-121.8612526,37.2536184,111972,453.25,34921.0,34883.0
142,-121.9428761,37.2518062,111972,7933.022999999999,65663.0,65352.0
143,-121.9474368,37.2523982,111972,408.678,65678.0,65663.0
144,-122.3260722,37.5341923,113193,4963.456999999999,25437.0,25196.0
145,-122.3237571,37.5322841,113193,548.184,25469.0,25437.0
146,-122.3987697,37.7765739,113193,33510.21000000001,28258.0,27006.0
147,-122.3998401,37.780629,113193,443.189,28297.0,28258.0
148,-122.3750018,37.5840223,113193,25358.941000000013,64913.0,63701.0
149,-122.3670993,37.5795916,113193,852.551,64967.0,64913.0
150,-122.3389428,37.5773652,113193,4978.547999999999,66752.0,66442.0
151,-122.3389428,37.5773652,113193,111.908,66756.0,66752.0
152,-122.3174914,37.5578161,113193,3323.231,67148.0,66949.0
153,-122.3129321,37.5536213,113193,615.244,67199.0,67148.0
154,-122.06037,37.9515165,113915,3408.568,43893.0,43704.0
155,-122.0609993,37.958155,113915,739.655,43940.0,43893.0
156,-122.0612746,37.9038924,113915,6416.684,44663.0,44320.0
157,-122.0606282,37.9028713,113915,155.419,44679.0,44663.0
158,-122.0722662,37.8891456,113915,2116.911,44980.0,44868.0
159,-122.0776243,37.8838677,113915,930.922,45024.0,44980.0
160,-122.0413441,37.9731623,113915,11175.507,45958.0,45525.0
161,-122.0376187,37.9749355,113915,381.155,45990.0,45958.0
162,-122.0509859,37.9263722,113915,6690.5589999999975,46483.0,46158.0
163,-122.0454115,37.9280345,113915,522.469,46537.0,46483.0
164,-122.7620124,38.4367768,114863,14347.944,38668.0,37807.0
165,-122.7587662,38.4362888,114863,287.677,38679.0,38668.0
166,-122.7459055,38.4453719,114863,3458.151,39168.0,39025.0
167,-122.7396731,38.4455553,114863,542.744,39196.0,39168.0
168,-122.7135572,38.3864483,114863,8448.846999999998,40883.0,40481.0
169,-122.7135042,38.3815638,114863,542.744,40960.0,40883.0
170,-122.821367,38.4084239,114863,12062.313,42667.0,41936.0
171,-122.820128,38.4054031,114863,352.544,42690.0,42667.0
172,-122.6244593,38.3979057,114863,20087.365,59756.0,58407.0
173,-122.5522961,38.3808169,114863,6566.541,60303.0,59756.0
174,-122.4147169,37.7762334,11546,27729.453999999994,27463.0,26059.0
175,-122.4131528,37.7749999,11546,194.083,27474.0,27463.0
176,-122.4147169,37.7762334,11546,194.08300000000003,36169.0,36162.0
177,-122.4162654,37.7774619,11546,192.719,36177.0,36169.0
178,-122.4125763,37.7805273,11546,481.542,38058.0,38034.0
179,-122.4124836,37.7804523,11546,282.532,38122.0,38058.0
180,-122.5334532,37.95038,11546,27557.51999999999,39527.0,38337.0
181,-122.5288855,37.9486815,11546,442.749,39556.0,39527.0
182,-122.4146346,37.7855994,11546,25657.202,42944.0,41683.0
183,-122.4144437,37.7846537,11546,106.388,42953.0,42944.0
184,-122.4144517,37.7856226,11546,122.682,43113.0,43103.0
185,-122.4119866,37.7859342,11546,219.249,43130.0,43113.0
186,-122.4135242,37.7771781,11546,1329.112,51567.0,51494.0
187,-122.4143476,37.7765259,11546,102.366,51576.0,51567.0
188,-122.5201127,37.9454194,11546,26925.13,66534.0,64818.0
189,-122.5288855,37.9486815,11546,849.8439999999999,66660.0,66534.0
190,-121.8898407,37.3917207,116174,9081.418,25606.0,25232.0
191,-121.8908156,37.394288,116174,298.013,25617.0,25606.0
192,-121.8160221,37.3840683,116174,9414.010000000002,27131.0,26757.0
193,-121.8024412,37.377254,116174,1418.39,27249.0,27131.0
194,-121.8024412,37.377254,116174,0.0,47415.0,47415.0
195,-121.8160221,37.3840683,116174,1418.39,47533.0,47415.0
196,-122.2363838,37.4774646,117363,5532.253000000001,30048.0,29839.0
197,-122.2235951,37.4696087,117363,2590.2939999999994,30205.0,30048.0
198,-122.2558682,37.5105884,117363,6594.733000000001,33542.0,33216.0
199,-122.2513201,37.5069328,117363,570.793,33573.0,33542.0
200,-122.2558682,37.5105884,117363,570.793,46697.0,46670.0
201,-122.2513201,37.5069328,117363,570.793,46719.0,46697.0
202,-121.8870572,37.3314559,117557,14747.665,32813.0,32162.0
203,-121.8839698,37.3330541,117557,338.962,32844.0,32813.0
204,-121.9759615,37.2652077,117557,14110.182999999994,72364.0,71646.0
205,-121.9775017,37.2651249,117557,136.565,72373.0,72364.0
206,-122.2048097,37.8279993,117573,1202.865,23662.0,23554.0
207,-122.2052296,37.8269647,117573,120.722,23673.0,23662.0
208,-122.2935424,37.8585722,117573,14044.420999999998,47792.0,47075.0
209,-122.2938885,37.8596421,117573,122.7,47803.0,47792.0
210,-122.2178422,37.8683587,117573,7831.492000000002,50184.0,49605.0
211,-122.2527729,37.8541516,117573,3690.670000000001,50386.0,50184.0
212,-122.2081484,37.8354158,117573,6260.615999999999,54638.0,54277.0
213,-122.200626,37.8383087,117573,769.5390000000001,54702.0,54638.0
214,-121.65544,37.151181,118085,12742.887,23034.0,22420.0
215,-121.6692886,37.1484022,118085,1264.977,23081.0,23034.0
216,-121.5721123,37.0776548,118085,15100.079000000002,64753.0,64059.0
217,-121.5613573,37.0581559,118085,2367.554,64950.0,64753.0
218,-122.0425279,37.8921809,119374,3308.0010000000007,33875.0,33652.0
219,-122.0517767,37.8932652,119374,2391.472,34079.0,33875.0
220,-122.0307239,37.9955184,119374,13496.335000000005,37594.0,37054.0
221,-122.0242091,38.0042972,119374,1129.977,37657.0,37594.0
222,-122.0664512,37.9076686,119374,12873.149999999998,39183.0,38676.0
223,-122.0660465,37.9056591,119374,226.128,39198.0,39183.0
224,-122.0578833,37.8980638,119374,1833.395,39433.0,39348.0
225,-122.0560133,37.8990002,119374,194.221,39449.0,39433.0
226,-122.0597261,37.9106449,119374,1792.2010000000005,45410.0,45318.0
227,-122.0600298,37.9116602,119374,115.899,45415.0,45410.0
228,-122.0655363,37.9120359,119374,474.2090000000001,49515.0,49475.0
229,-122.0655654,37.9129587,119374,102.585,49520.0,49515.0
230,-122.0616754,37.9729997,119374,7113.952,49933.0,49670.0
231,-122.0611036,37.977657,119374,569.893,49970.0,49933.0
232,-122.0651319,37.9761084,119374,502.511,62754.0,62722.0
233,-122.0657451,37.9779108,119374,207.344,62770.0,62754.0
234,-122.0600298,37.9116602,119374,8089.973999999999,65000.0,64671.0
235,-122.0597261,37.9106449,119374,115.899,65009.0,65000.0
236,-121.819438,37.2589704,119518,12811.654,31445.0,30934.0
237,-121.819357,37.2650941,119518,680.582,31502.0,31445.0
238,-121.9223196,37.2672991,119518,12533.559,40155.0,39654.0
239,-121.9209666,37.2698424,119518,306.93,40166.0,40155.0
240,-121.9362073,37.2725485,119518,1982.2420000000004,62212.0,62123.0
241,-121.9411595,37.2725166,119518,437.965,62229.0,62212.0
242,-121.9763301,37.3153963,119554,7948.481999999999,32210.0,31802.0
243,-121.9843003,37.3144143,119554,656.943,32265.0,32210.0
244,-122.0464608,37.3375273,119554,7527.262999999999,33951.0,33617.0
245,-122.0489771,37.3375215,119554,222.289,33965.0,33951.0
246,-122.0588803,37.3643875,119554,4037.924,40653.0,40426.0
247,-122.0623227,37.3669613,119554,417.449,40690.0,40653.0
248,-122.0172948,37.3666379,119554,4666.665000000001,44768.0,44464.0
249,-122.0182094,37.3623301,119554,485.506,44811.0,44768.0
250,-122.1108001,37.4368161,119810,8741.849,31491.0,30949.0
251,-122.1042696,37.4293819,119810,1007.312,31566.0,31491.0
252,-122.1836875,37.452266,119810,9441.005000000005,65042.0,64370.0
253,-122.1841963,37.4513358,119810,112.677,65052.0,65042.0
254,-122.3617597,37.9252826,120713,27592.13700000001,39629.0,38613.0
255,-122.364134,37.9252682,120713,208.144,39637.0,39629.0
256,-122.3217532,37.935725,120713,5609.251,40254.0,40046.0
257,-122.3197421,37.9355744,120713,177.033,40261.0,40254.0
258,-122.2389279,38.0967879,120713,23889.622000000003,42359.0,41479.0
259,-122.242409,38.0983122,120713,348.429,42374.0,42359.0
260,-122.3474574,37.9478365,120713,23916.28199999999,43723.0,42792.0
261,-122.3521494,37.9459824,120713,615.441,43770.0,43723.0
262,-122.2389279,38.0967879,120713,25583.056000000008,65885.0,64742.0
263,-122.242409,38.0983122,120713,348.429,65899.0,65885.0
264,-122.242409,38.0983122,120713,0.0,92694.0,92694.0
265,-122.2389279,38.0967879,120713,348.429,92707.0,92694.0
266,-122.0499905,37.9450516,120879,13948.907,29090.0,28422.0
267,-122.0491676,37.9420487,120879,341.344,29109.0,29090.0
268,-122.0162784,37.8522471,120879,15015.674000000005,68841.0,68112.0
269,-121.9960585,37.848378,120879,1825.399,68993.0,68841.0
270,-122.1711298,37.4463142,121902,2684.032,28853.0,28659.0
271,-122.1730531,37.4429782,121902,407.789,28883.0,28853.0
272,-122.192995,37.4494027,121902,3116.5989999999997,47404.0,47199.0
273,-122.1998507,37.4412106,121902,1092.844,47475.0,47404.0
274,-122.1998507,37.4412106,121902,0.0,59660.0,59660.0
275,-122.192995,37.4494027,121902,1092.844,59730.0,59660.0
276,-121.9154703,37.4952271,122967,0.0,23885.0,23885.0
277,-121.9159541,37.4948541,122967,59.481,23887.0,23885.0
278,-121.8903297,37.3848569,122967,15834.156000000006,38637.0,38040.0
279,-121.8937369,37.3884065,122967,496.114,38678.0,38637.0
280,-121.9527646,37.4017787,122967,7807.641,39682.0,39287.0
281,-121.9578687,37.4068747,122967,723.717,39728.0,39682.0
282,-121.9159541,37.4948541,122967,15441.759,56822.0,56131.0
283,-121.9208297,37.4895993,122967,725.163,56849.0,56822.0
284,-122.2768318,37.5198445,123869,6553.359,26332.0,26013.0
285,-122.2781446,37.5190301,123869,146.877,26343.0,26332.0
286,-122.2839891,37.4823217,123869,6541.039999999999,27194.0,26892.0
287,-122.2802015,37.4757519,123869,802.911,27226.0,27194.0
288,-122.1667136,37.429788,123869,16538.747,29179.0,28346.0
289,-122.1648736,37.429394,123869,168.181,29190.0,29179.0
290,-122.2239725,37.4681429,123869,9150.814,54843.0,54189.0
291,-122.2242563,37.4670405,123869,125.034,54851.0,54843.0
292,-122.2802015,37.4757519,123869,7760.945,57412.0,56999.0
293,-122.2839891,37.4823217,123869,802.911,57443.0,57412.0
294,-122.2519751,37.5010974,123869,3541.507,69385.0,69249.0
295,-122.2487405,37.4976517,123869,556.1800000000001,69419.0,69385.0
296,-122.2839891,37.4823217,123869,3962.455,70118.0,69926.0
297,-122.2802015,37.4757519,123869,802.911,70149.0,70118.0
298,-122.3088495,38.2868117,124101,1965.127,25657.0,25581.0
299,-122.2988941,38.2819989,124101,2409.145,25752.0,25657.0
300,-122.2924743,38.2746223,124101,1285.9609999999998,32751.0,32665.0
301,-122.293645,38.2819138,124101,816.737,32819.0,32751.0
302,-122.13834,38.3278693,124101,23567.041000000005,34522.0,33597.0
303,-122.090668,38.2460824,124101,12664.73,35165.0,34522.0
304,-122.2924743,38.2746223,124101,26732.618999999995,45614.0,44454.0
305,-122.293645,38.2819138,124101,816.737,45682.0,45614.0
306,-122.3399563,38.303229,124101,6010.486000000002,46712.0,46460.0
307,-122.3312474,38.2700663,124101,3762.951,47027.0,46712.0
308,-122.293645,38.2819138,124101,4662.804,50826.0,50609.0
309,-122.2924743,38.2746223,124101,816.737,50894.0,50826.0
310,-122.251994,38.093956,124101,24871.83500000001,52832.0,51672.0
311,-122.2529433,38.0934197,124101,102.204,52839.0,52832.0
312,-122.2924743,38.2746223,124101,24019.584000000003,65888.0,64594.0
313,-122.293645,38.2819138,124101,816.737,65956.0,65888.0
314,-121.7654728,37.6801515,125587,8576.355999999998,42896.0,42480.0
315,-121.7642462,37.6813745,125587,173.488,42910.0,42896.0
316,-121.7731012,37.6911034,125587,1555.962,66051.0,65944.0
317,-121.7759989,37.6913435,125587,257.916,66061.0,66051.0
318,-121.6966351,37.6493949,125587,9934.804,68480.0,68004.0
319,-121.6966281,37.6470033,125587,265.786,68502.0,68480.0
320,-121.9411391,37.2661707,126067,7439.373,33809.0,33408.0
321,-121.9363294,37.2675697,126067,814.4739999999999,33856.0,33809.0
322,-121.8817111,37.297115,126067,6951.619999999998,40236.0,39928.0
323,-121.8856868,37.301724,126067,621.2,40288.0,40236.0
324,-121.9877006,37.2177402,126067,14678.113,62890.0,62228.0
325,-121.9823451,37.2298321,126067,2565.141,63001.0,62890.0
326,-121.8856868,37.301724,126067,13871.457999999997,68121.0,67417.0
327,-121.8802778,37.2922724,126067,1831.2040000000004,68261.0,68121.0
328,-121.8616337,37.3125026,126067,4207.9800000000005,69761.0,69559.0
329,-121.8638116,37.3147773,126067,317.743,69781.0,69761.0
330,-121.9145209,37.3337041,126067,6637.674999999999,75823.0,75548.0
331,-121.9154323,37.3343304,126067,107.319,75829.0,75823.0
332,-122.003316,37.3103078,126067,11365.98,76734.0,76204.0
333,-122.0094577,37.3076656,126067,835.046,76795.0,76734.0
334,-121.8856868,37.301724,126067,13520.489,78834.0,78251.0
335,-121.8802778,37.2922724,126067,1831.2040000000004,78994.0,78834.0
336,-121.7944885,37.2420065,126096,9580.275,43640.0,43232.0
337,-121.7889593,37.239897,126096,542.457,43685.0,43640.0
338,-121.8603597,37.2706398,126096,9688.524000000005,44794.0,44326.0
339,-121.8586091,37.2681543,126096,316.577,44820.0,44794.0
340,-121.8703395,37.2647465,126096,1405.69,50803.0,50742.0
341,-121.8721058,37.2686845,126096,464.686,50842.0,50803.0
342,-122.2688844,37.7921715,127205,7332.705999999998,46837.0,46490.0
343,-122.2704348,37.7927607,127205,151.155,46850.0,46837.0
344,-122.2027714,37.8072283,127205,7247.203999999998,50025.0,49673.0
345,-122.2015714,37.8080121,127205,136.7,50037.0,50025.0
346,-121.9925273,37.4034154,128170,10381.797000000006,47478.0,46933.0
347,-121.9925363,37.4063534,128170,326.509,47507.0,47478.0
348,-122.0324372,37.3424535,128170,10573.183,49192.0,48632.0
349,-122.0324293,37.3408784,128170,174.999,49203.0,49192.0
350,-122.030961,37.3709688,128170,3380.757,49632.0,49432.0
351,-122.0360302,37.3716518,128170,454.097,49673.0,49632.0
352,-122.0415154,37.3518223,128170,2881.2,50221.0,50054.0
353,-122.0415195,37.3448307,128170,776.997,50279.0,50221.0
354,-121.9820563,37.4106232,128170,13163.011999999995,51234.0,50584.0
355,-121.9843295,37.4034,128170,446.478,51274.0,51234.0
356,-122.0562055,37.3229269,128170,16664.52900000001,67387.0,66676.0
357,-122.0552518,37.332044,128170,2322.752,67491.0,67387.0
358,-122.0324293,37.3408784,128170,3097.043,79243.0,79111.0
359,-122.0324372,37.3424535,128170,174.999,79253.0,79243.0
360,-121.8225164,38.4455664,128870,0.0,29124.0,29124.0
361,-121.8225438,38.434415,128870,1239.29,29170.0,29124.0
362,-121.8223483,38.4709284,128870,4058.245,36313.0,36163.0
363,-121.8223182,38.4718541,128870,102.909,36317.0,36313.0
364,-121.8225164,38.4455664,128870,2921.88,37379.0,37270.0
365,-121.8225438,38.434415,128870,1239.29,37425.0,37379.0
366,-121.994428,38.368948,128870,22916.734,43403.0,42445.0
367,-122.00465,38.3690209,128870,890.695,43477.0,43403.0
368,-121.8225164,38.4455664,128870,20254.390000000003,44794.0,44011.0
369,-121.8225438,38.434415,128870,1239.29,44840.0,44794.0
370,-122.4671366,37.6421728,12915,8460.318000000001,24351.0,24030.0
371,-122.4756564,37.6602196,12915,2169.233,24465.0,24351.0
372,-122.2450524,37.8584661,12915,37026.605,28447.0,26903.0
373,-122.2178422,37.8683587,12915,2628.315,28547.0,28447.0
374,-122.482005,37.7012363,12915,36997.831,54032.0,52050.0
375,-122.4829778,37.6980185,12915,367.622,54063.0,54032.0
376,-122.4087441,37.6177901,12915,13891.560000000003,54790.0,54276.0
377,-122.4023764,37.6100365,12915,1129.378,54836.0,54790.0
378,-121.8102758,37.3137108,130810,9268.046000000002,23010.0,22636.0
379,-121.8137677,37.3099581,130810,646.0619999999999,23047.0,23010.0
380,-121.7964362,37.3231188,130810,3129.1399999999994,32137.0,32014.0
381,-121.8043795,37.3215448,130810,723.47,32197.0,32137.0
382,-121.856012,37.3898833,130810,11468.698000000002,55795.0,55341.0
383,-121.8525982,37.3914683,130810,349.044,55808.0,55795.0
384,-122.4793967,37.6843547,132408,4067.258,43002.0,42778.0
385,-122.489364,37.6833607,132408,893.6990000000001,43082.0,43002.0
386,-122.4651356,37.6602482,132408,4365.482,83107.0,82933.0
387,-122.4625883,37.6576171,132408,393.777,83136.0,83107.0
388,-121.9887852,37.8007678,132423,14675.347,57616.0,57067.0
389,-121.9904091,37.8033809,132423,323.702,57631.0,57616.0
390,-122.0428048,37.9144139,132423,16137.878000000006,64598.0,63810.0
391,-122.041886,37.9152216,132423,120.577,64610.0,64598.0
392,-122.0679731,37.9044225,132423,2753.5770000000007,68219.0,67948.0
393,-122.0702648,37.9064024,132423,303.17,68230.0,68219.0
394,-122.5533082,38.0690318,132769,3712.957,47996.0,47826.0
395,-122.5580045,38.0700863,132769,427.187,48023.0,47996.0
396,-122.5306482,38.0509848,132769,3813.672000000001,48665.0,48473.0
397,-122.5307505,38.0496486,132769,148.744,48671.0,48665.0
398,-122.5580045,38.0700863,132769,4215.701999999998,54893.0,54693.0
399,-122.5641534,38.0714672,132769,559.506,54929.0,54893.0
400,-122.5306482,38.0509848,132769,4365.981,62769.0,62538.0
401,-122.5307505,38.0496486,132769,148.744,62776.0,62769.0
402,-122.4486998,37.7184397,133161,5643.743,27569.0,27259.0
403,-122.4504776,37.7164897,133161,267.122,27593.0,27569.0
404,-122.4787013,37.6796624,133161,5241.667,68239.0,67937.0
405,-122.4790551,37.6781126,133161,174.988,68254.0,68239.0
406,-122.4851301,37.7207354,133161,6200.068,71263.0,70950.0
407,-122.4851145,37.7226443,133161,212.248,71276.0,71263.0
408,-122.4787013,37.6796624,133161,6396.053,78767.0,78455.0
409,-122.4790551,37.6781126,133161,174.988,78782.0,78767.0
410,-122.0639614,37.9001761,133433,5031.401999999998,26779.0,26578.0
411,-122.0635477,37.8973079,133433,336.616,26792.0,26779.0
412,-122.0735087,37.9263805,133433,3678.039,30994.0,30747.0
413,-122.0609852,37.9290058,133433,1428.1969999999997,31087.0,30994.0
414,-122.0628973,37.9675498,133433,4332.893,32356.0,32121.0
415,-122.0636027,37.9710869,133433,397.844,32381.0,32356.0
416,-122.0373961,37.8650317,133433,13101.863999999998,37136.0,36600.0
417,-122.0349775,37.8635013,133433,336.351,37151.0,37136.0
418,-122.0747268,37.9263436,133442,3160.830999999999,24430.0,24195.0
419,-122.0735087,37.9263805,133442,106.859,24437.0,24430.0
