last_link,Charging Opportunity,endX,endY,Probability,Entropy,geometry
100108,21863119.52,-122.1330652,37.7709628,4.766546394009601e-06,5.840872824108724e-05,POINT (-122.1330652 37.7709628)
100153,1056999092.616,-122.0458777,37.3157752,0.0002304444802019824,0.0019300878802035071,POINT (-122.0458777 37.3157752)
100161,916623001.5120001,-122.0460411,37.971134,0.0001998400117845251,0.0017022359119515302,POINT (-122.0460411 37.971134)
100165,126540985.99999999,-122.3216155,37.9660898,2.7588171027513062e-05,0.00028962402556712436,POINT (-122.3216155 37.9660898)
100215,7884666.581,-121.938305,37.3443777,1.7189966429655029e-06,2.2817565698992467e-05,POINT (-121.938305 37.3443777)
100313,9976704.62,-121.9217213,38.0225107,2.175097903437703e-06,2.8359876724755044e-05,POINT (-121.9217213 38.0225107)
100325,1374564242.824,-121.824389,37.3208259,0.00029967929457521775,0.0024312374837354633,POINT (-121.824389 37.3208259)
100328,15330711.600000001,-122.2582986,38.0186585,3.342366034624375e-06,4.2143330503438514e-05,POINT (-122.2582986 38.0186585)
100418,777065118.1920002,-121.8740945,37.9042026,0.00016941392712235983,0.001471049178170831,POINT (-121.8740945 37.9042026)
100504,2656046.75,-121.9648456,37.5127173,5.790651259511304e-07,8.31644699198741e-06,POINT (-121.9648456 37.5127173)
100533,20934467.682,-122.2631892,37.8377285,4.564083883311618e-06,5.612587563400049e-05,POINT (-122.2631892 37.8377285)
100563,481503932.98,-121.6969286,37.9330304,0.00010497636594575317,0.0009617698786393095,POINT (-121.6969286 37.9330304)
100604,693258965.252,-121.8215711,37.343396,0.0001511427048602965,0.0013296456169077004,POINT (-121.8215711 37.343396)
10062,5568037767.872001,-122.1266537,37.6794012,0.0012139306250364198,0.008150198788774012,POINT (-122.1266537 37.6794012)
100633,186654397.31000003,-121.899895,37.7059673,4.0693956944713986e-05,0.00041139274800028227,POINT (-121.899895 37.7059673)
100677,34136807.26499999,-121.837517,37.3436085,7.442427208209602e-06,8.788251385900368e-05,POINT (-121.837517 37.3436085)
100753,433798554.606,-121.8426737,37.3027654,9.457575046837627e-05,0.0008763492553743443,POINT (-121.8426737 37.3027654)
100777,1681013799.1900003,-121.9961469,37.3937316,0.00036649071306954435,0.002899504974578377,POINT (-121.9961469 37.3937316)
100787,2694370700.6509995,-122.0703904,37.6003418,0.0005874204244076302,0.00437027271516382,POINT (-122.0703904 37.6003418)
100864,8745653.592,-121.9770487,37.5123974,1.9067070256863653e-06,2.5111584880358433e-05,POINT (-121.9770487 37.5123974)
100868,17476656.95,-122.1268478,37.4261839,3.8102200414794843e-06,4.7543253618869546e-05,POINT (-122.1268478 37.4261839)
100876,3535585.0500000007,-121.9927367,37.9476339,7.708200174899724e-07,1.0849916828007211e-05,POINT (-121.9927367 37.9476339)
100923,337293846.36600006,-122.2665586,37.7778756,7.353601875737657e-05,0.0006998963557142379,POINT (-122.2665586 37.7778756)
100995,52059854.048999995,-122.246606,37.7734588,1.1349968121563242e-05,0.000129234092340495,POINT (-122.246606 37.7734588)
101005,575016749.52,-122.2649534,37.7710924,0.0001253638123970553,0.0011263049148788797,POINT (-122.2649534 37.7710924)
101039,995825908.0809999,-122.2541137,37.7668558,0.00021710764499469862,0.001831328445209171,POINT (-122.2541137 37.7668558)
101239,1292241093.2980003,-122.2859644,37.7760537,0.0002817313932632523,0.0023030291771525837,POINT (-122.2859644 37.7760537)
101263,31849248.248000003,-122.2452085,37.7367494,6.943698919522762e-06,8.247500559039376e-05,POINT (-122.2452085 37.7367494)
101282,3674917426.2600007,-122.2518362,37.7595036,0.0008011969376281692,0.005712056472775485,POINT (-122.2518362 37.7595036)
10130,44869553.13400001,-121.8060332,38.0087669,9.782355463777381e-06,0.00011283878803313871,POINT (-121.8060332 38.0087669)
10131,1954865119.9430003,-121.8060329,38.0111881,0.0004261951401635778,0.0033075356480365987,POINT (-121.8060329 38.0111881)
101323,773938859.605,-122.2486972,37.7577105,0.00016873234750692682,0.0014658111162450793,POINT (-122.2486972 37.7577105)
10133,3430345.424000001,-121.806031,38.0021633,7.47875919354373e-07,1.054955922429395e-05,POINT (-121.806031 38.0021633)
101471,3625387750.026,-122.2598418,37.7719255,0.0007903985929805231,0.005645795960392125,POINT (-122.2598418 37.7719255)
101486,384864657.48300016,-122.246503,37.7673459,8.390729619481742e-05,0.0007875369315758357,POINT (-122.246503 37.7673459)
101496,192277256.39999998,-122.2567392,37.7567618,4.191983958671051e-05,0.00042254155944005235,POINT (-122.2567392 37.7567618)
101648,361561785.084,-122.2489111,37.7373262,7.882685823161133e-05,0.000744776397628135,POINT (-122.2489111 37.7373262)
101842,209294621.26200002,-122.294949,37.862091,4.56299258369508e-05,0.0004560686806962081,POINT (-122.294949 37.862091)
101903,11059391.53,-122.2925333,37.8554532,2.4111427817534893e-06,3.118911982254189e-05,POINT (-122.2925333 37.8554532)
101912,6031582199.495999,-122.2925333,37.8554532,0.0013149915023279418,0.008723555101338182,POINT (-122.2925333 37.8554532)
10195,307943441.98399997,-122.0642925,37.9013438,6.713711195719337e-05,0.0006451053077844252,POINT (-122.0642925 37.9013438)
101951,1436769698.2200007,-122.2682758,37.8569434,0.00031324118307124395,0.002527398110367888,POINT (-122.2682758 37.8569434)
102035,362780000.868,-122.2772307,37.9009228,7.909245079936173e-05,0.0007470197449080673,POINT (-122.2772307 37.9009228)
102079,1951272.0599999998,-122.2766761,37.8535845,4.254117896037868e-07,6.240879532902257e-06,POINT (-122.2766761 37.8535845)
102108,111276377.931,-122.257114,37.8565176,2.4260216730748472e-05,0.00025780538333386964,POINT (-122.257114 37.8565176)
