last_link,Charging Opportunity,endX,endY,Probability,Entropy,geometry
100156,34549727.4,-122.0459865,37.315569,0.0002638958221740751,0.002174490001741263,POINT (-122.0459865 37.315569)
107926,3556096095.789999,-122.0223446,37.5270232,0.02716197705596139,0.09794438311168395,POINT (-122.0223446 37.5270232)
108143,2184847625.35,-122.0112192,37.5176455,0.01668818262273218,0.06830563993656885,POINT (-122.0112192 37.5176455)
108777,662561713.585,-122.2682606,37.8298056,0.005060742335917177,0.026752309192062635,POINT (-122.2682606 37.8298056)
108838,605832760.239,-122.2556777,37.8357647,0.004627438373457622,0.024875960309252872,POINT (-122.2556777 37.8357647)
109420,54714214.995,-122.1661876,37.7464076,0.00041791509911347766,0.003251476535327536,POINT (-122.1661876 37.7464076)
109489,13166774.464,-122.2816236,37.8220736,0.0001005697304737026,0.0009257100984163639,POINT (-122.2816236 37.8220736)
111130,18019407.417,-122.2481823,37.8249769,0.00013763484383957377,0.0012236985193161696,POINT (-122.2481823 37.8249769)
111231,2007561581.352,-122.2563538,37.8101218,0.01533404613999856,0.0640607330456314,POINT (-122.2563538 37.8101218)
11141,379388007.51500005,-122.3338219,37.9436497,0.0028978205531704176,0.016934273194528823,POINT (-122.3338219 37.9436497)
115041,119961335.62,-122.3600029,37.9401704,0.000916282057048591,0.006409563709029371,POINT (-122.3600029 37.9401704)
12140,1794860620.2450004,-122.036104,37.863036,0.013709405390776683,0.05880886830083637,POINT (-122.036104 37.863036)
121633,704452546.5600001,-122.1240245,37.9834439,0.005380710585782282,0.02811386217341646,POINT (-122.1240245 37.9834439)
122527,852282999.9480001,-122.0744552,37.9611972,0.006509861000994895,0.03277348622490892,POINT (-122.0744552 37.9611972)
122780,27765792.64,-121.9391138,37.7873345,0.00021207914587041533,0.0017938822763408134,POINT (-121.9391138 37.7873345)
12324,1185196375.638,-121.8524912,37.9871536,0.009052701584751839,0.04259017316019895,POINT (-121.8524912 37.9871536)
123802,16686718.524000002,-121.9130456,37.7684693,0.00012745557304392365,0.0011429887848411545,POINT (-121.9130456 37.7684693)
123894,1570513455.25,-121.9247052,37.7738821,0.011995809249384884,0.05305983851347991,POINT (-121.9247052 37.7738821)
124095,955956600.4300002,-121.8880855,37.7992858,0.0073017349778918585,0.035921931495638375,POINT (-121.8880855 37.7992858)
126783,3077555498.605999,-122.290518,37.843699,0.02350681466132135,0.08816148363380545,POINT (-122.290518 37.843699)
126887,194563428.22800002,-122.0405132,38.2582707,0.001486103645993882,0.009676908914996403,POINT (-122.0405132 38.2582707)
126915,2047838188.5620003,-122.039436,38.2582794,0.01564168469966098,0.06503524428803947,POINT (-122.039436 38.2582794)
12761,13170246.935999999,-122.0222799,37.5475042,0.00010059625371780253,0.0009259277090988452,POINT (-122.0222799 37.5475042)
128552,404123485.974,-122.5379883,37.9741365,0.003086753720405969,0.01784339756869722,POINT (-122.5379883 37.9741365)
132445,6528914.624,-122.6469746,38.261016,4.986879556696076e-05,0.0004940060282935981,POINT (-122.6469746 38.261016)
136172,2482155577.560001,-122.4012943,37.7635717,0.018959063824745628,0.07518165873018734,POINT (-122.4012943 37.7635717)
13649,918548110.2,-121.9055643,37.3822667,0.007016003511149903,0.034796301062383315,POINT (-121.9055643 37.3822667)
140788,694882437.109,-122.4420995,37.7961971,0.005307612703630322,0.02780452959726714,POINT (-122.4420995 37.7961971)
140995,24401887.625000004,-122.4897182,37.7611466,0.000186385152127098,0.001600618897680601,POINT (-122.4897182 37.7611466)
14377,226450008.006,-121.9987001,37.5366152,0.0017296579608923129,0.011000333357716167,POINT (-121.9987001 37.5366152)
144166,184948278.51999998,-122.4326784,37.7914394,0.0014126617398351814,0.009270281310552332,POINT (-122.4326784 37.7914394)
146063,250041696.38,-122.432103,37.797528,0.0019098546937884255,0.011957080979578838,POINT (-122.432103 37.797528)
151343,473736339.50000006,-122.7155492,38.3661941,0.0036184667785856195,0.02034195236426619,POINT (-122.7155492 38.3661941)
151690,680861.664,-122.7057849,38.3396589,5.200520007810218e-06,6.327343687258031e-05,POINT (-122.7057849 38.3396589)
152183,19245477.994000003,-122.7233299,38.3871149,0.00014699974849467846,0.001297284493715308,POINT (-122.7233299 38.3871149)
152382,189360797.208,-122.6964725,38.3382459,0.0014463651966974268,0.009457350470137262,POINT (-122.6964725 38.3382459)
153249,1396184733.461,-122.6644346,38.4779759,0.010664261222031598,0.04842488736038242,POINT (-122.6644346 38.4779759)
15401,279604095.4,-122.2671055,38.0329333,0.0021356565794154875,0.013132112045935155,POINT (-122.2671055 38.0329333)
157115,130651102.47599998,-122.4643685,37.6452226,0.0009979320446346954,0.006895536165060922,POINT (-122.4643685 37.6452226)
157527,4086847397.4619975,-122.4188356,37.6487234,0.03121593237384597,0.1082202266171582,POINT (-122.4188356 37.6487234)
157590,674734410.3399999,-122.385935,37.6363502,0.005153719156864146,0.02714998144629239,POINT (-122.385935 37.6363502)
158360,1616478082.74,-122.3168725,37.54204,0.01234689373181697,0.054256581943384674,POINT (-122.3168725 37.54204)
158600,3383138769.5629983,-122.3182266,37.5558484,0.025840903946547967,0.0944690892597462,POINT (-122.3182266 37.5558484)
158966,34764952.17,-122.3345651,37.5804,0.00026553974014117835,0.0021863867860015085,POINT (-122.3345651 37.5804)
159405,2097239806.503,-122.2536465,37.4998604,0.01601902141298248,0.06622228890350805,POINT (-122.2536465 37.4998604)
161542,47333563.436000004,-122.1411513,37.4685167,0.0003615406134686887,0.0028652585947485758,POINT (-122.1411513 37.4685167)
163079,1408880172.0,-121.9630084,38.0287516,0.01076123082044035,0.04876780332151095,POINT (-121.9630084 38.0287516)
16404,232797547.50000006,-122.3998401,37.780629,0.001778141386945381,0.011259523107481524,POINT (-122.3998401 37.780629)
165174,430733221.34799993,-122.2933836,38.2974415,0.003290002733431649,0.018808507672968336,POINT (-122.2933836 38.2974415)
165247,550131931.3230001,-122.3245982,38.3232778,0.0042019873743112356,0.02299410556634525,POINT (-122.3245982 38.3232778)
167720,34109388.18,-121.9417556,37.2516608,0.000260532447431576,0.002150117791214311,POINT (-121.9417556 37.2516608)
168745,34960178.07,-122.0324821,37.2836641,0.00026703090384252125,0.0021971693064626314,POINT (-122.0324821 37.2836641)
171417,4101480337.3180003,-121.8922992,37.3384373,0.03132770088794787,0.10849574031269878,POINT (-121.8922992 37.3384373)
172496,41856052.572,-121.8841055,37.4350069,0.0003197025921092869,0.0025730046318631883,POINT (-121.8841055 37.4350069)
174101,1379477722.78,-121.9125002,37.2944088,0.010536650654553326,0.047972269993769814,POINT (-121.9125002 37.2944088)
176279,168379103.115,-121.8499755,37.3062738,0.001286103978159501,0.00856048530697427,POINT (-121.8499755 37.3062738)
17820,2165511472.6959996,-121.9673634,37.7834339,0.016540490288050814,0.06784816402177242,POINT (-121.9673634 37.7834339)
179097,779392765.4399999,-121.9812954,37.2871864,0.005953114832168397,0.03050281204025588,POINT (-121.9812954 37.2871864)
180205,215579099.55,-121.7628736,37.684745,0.0016466243875282805,0.010553261660858156,POINT (-121.7628736 37.684745)
19433,2267717211.3639994,-122.5112411,37.8764759,0.01732115252380265,0.07025159522119344,POINT (-122.5112411 37.8764759)
19649,992397.558,-122.4046141,37.7935779,7.580076290036211e-06,8.936900314489503e-05,POINT (-122.4046141 37.7935779)
19928,1206426227.3339996,-122.4561881,37.801571,0.009214858267005415,0.0431894700089498,POINT (-122.4561881 37.801571)
20184,1890344.643,-121.92518,37.7668699,1.443872618679022e-05,0.0001609282181109372,POINT (-121.92518 37.7668699)
21979,2018143680.28,-122.0040372,37.3768306,0.015414873744355635,0.06431736462926434,POINT (-122.0040372 37.3768306)
2279,773743830.139,-122.0496377,38.0005437,0.005909967446129528,0.03032472235141249,POINT (-122.0496377 38.0005437)
23633,770689133.13,-122.0891053,37.6612414,0.005886635227922713,0.030228288157954065,POINT (-122.0891053 37.6612414)
27909,740451013.0,-122.3744597,37.6280578,0.005655672086583867,0.029268647849200035,POINT (-122.3744597 37.6280578)
28937,747047.236,-122.2361885,38.1641982,5.706054993275876e-06,6.889480908816583e-05,POINT (-122.2361885 38.1641982)
3,1296181.1520000002,-122.0142588,37.337711,9.900419381994312e-06,0.00011408187356584959,POINT (-122.0142588 37.337711)
30350,1470545872.7809997,-122.3475146,37.5757309,0.011232242374862698,0.05042116370531661,POINT (-122.3475146 37.5757309)
30903,1356984.699,-122.2954339,38.3161044,1.0364845680960275e-05,0.00011895827397874602,POINT (-122.2954339 38.3161044)
3145,895890622.3140001,-122.4637115,37.6383257,0.006842942336893717,0.03410890250813671,POINT (-122.4637115 37.6383257)
3249,2212850201.7599998,-121.9581181,37.4178693,0.016902070357334376,0.06896584149236455,POINT (-121.9581181 37.4178693)
33159,3804029.481,-121.9795875,37.3027463,2.9055728163658838e-05,0.00030352470525695234,POINT (-121.9795875 37.3027463)
34136,862628.9400000001,-122.2396705,37.5467559,6.588884789651075e-06,7.860622871451373e-05,POINT (-122.2396705 37.5467559)
34140,156561327.956,-122.2283879,37.4922104,0.0011958380997707564,0.008046684557091044,POINT (-122.2283879 37.4922104)
34151,56994150.576000005,-122.2374125,37.4860885,0.00043532957731430783,0.0033691928496932004,POINT (-122.2374125 37.4860885)
34227,115543250.81500004,-122.4435919,37.6620125,0.0008825360853784859,0.006206621129674042,POINT (-122.4435919 37.6620125)
34346,1701035268.163,-121.9663787,37.2691496,0.012992753761610673,0.05643225219125854,POINT (-121.9663787 37.2691496)
36786,285348900.13799995,-121.9107988,37.4125494,0.0021795362301001995,0.013357599815766778,POINT (-121.9107988 37.4125494)
37382,26142128.279999997,-122.4230825,37.6323311,0.0001996773623120031,0.001701013048073998,POINT (-122.4230825 37.6323311)
38853,202272949.32500002,-122.3192136,37.5663621,0.0015449900848044295,0.01000031570130346,POINT (-122.3192136 37.5663621)
