last_link,Charging Opportunity,endX,endY,Probability,Entropy,geometry
10000,71936467.759,-121.9768227,37.7592993,5.623212819033378e-06,6.797681199145433e-05,POINT (-121.9768227 37.7592993)
100000,3824396.8000000003,-122.6687532,38.3361754,2.9894986202098703e-07,4.491120776630867e-06,POINT (-122.6687532 38.3361754)
100049,818039724.9660001,-121.801007,37.2349802,6.394547315442578e-05,0.0006175521165506494,POINT (-121.801007 37.2349802)
100065,168728598.73,-121.8039438,37.2375892,1.3189371800888437e-05,0.00014819709019491496,POINT (-121.8039438 37.2375892)
100090,130314221.983,-121.7658976,37.2398894,1.0186552473108993e-05,0.00011708873752433804,POINT (-121.7658976 37.2398894)
100109,2318583368.7939997,-122.1286448,37.7695187,0.00018124170017742966,0.0015615203205467051,POINT (-122.1286448 37.7695187)
100135,134992745.076,-121.9478863,37.3531287,1.0552268664774657e-05,0.00012092023715806565,POINT (-121.9478863 37.3531287)
100153,101043411.94199999,-122.0458777,37.3157752,7.898478018334982e-06,9.279795821658942e-05,POINT (-122.0458777 37.3157752)
100154,9424638206.345,-122.0459865,37.315569,0.0007367159943718601,0.00531415944494352,POINT (-122.0459865 37.315569)
100155,7535697.0649999995,-122.0504774,37.3155604,5.890590635923831e-07,8.449898746999069e-06,POINT (-122.0504774 37.3155604)
100156,7107269.04,-122.0459865,37.315569,5.555692073725281e-07,8.00201476967411e-06,POINT (-122.0459865 37.315569)
100160,1850216295.9559999,-122.0437039,37.975354,0.00014462984238064098,0.0012787205824152984,POINT (-122.0437039 37.975354)
100163,551379825.032,-122.3229667,37.9663629,4.310089439842443e-05,0.00043324875994696436,POINT (-122.3229667 37.9663629)
100165,1503938.088,-122.3216155,37.9660898,1.175615678518785e-07,1.8758480752579596e-06,POINT (-122.3216155 37.9660898)
100175,274441605.9,-122.0313125,37.968419,2.145286812723593e-05,0.00023061087125983792,POINT (-122.0313125 37.968419)
100223,511585952.1639999,-121.7725908,37.243253,3.999024102606273e-05,0.0004049761764083695,POINT (-121.7725908 37.243253)
100256,3999007.936,-121.9636374,37.3299569,3.1259906678303673e-07,4.682216482739871e-06,POINT (-121.9636374 37.3299569)
100269,254850926.30400008,-121.8174451,37.2477274,1.9921481278956607e-05,0.0002156243749245472,POINT (-121.8174451 37.2477274)
100286,816370288.992,-121.7513165,37.2329247,6.38149747568536e-05,0.0006164221960574789,POINT (-121.7513165 37.2329247)
100296,32241105.78,-122.1111622,37.8457407,2.520259959514412e-06,3.248904540482947e-05,POINT (-122.1111622 37.8457407)
100313,1590387663.4700003,-121.9217213,38.0225107,0.00012431925802109146,0.0011179605254004249,POINT (-121.9217213 38.0225107)
10032,49415696.75499999,-121.6023516,37.8900983,3.8627832045508934e-06,4.814620342662076e-05,POINT (-121.6023516 37.8900983)
100325,8068487804.302999,-121.824389,37.3208259,0.0006307068648876596,0.004647470350313704,POINT (-121.824389 37.3208259)
100418,13248029.33,-121.8740945,37.9042026,1.0355872435238648e-06,1.427095340784062e-05,POINT (-121.8740945 37.9042026)
100419,4358027670.112999,-121.779063,37.7523735,0.00034066333563084365,0.0027200658705232817,POINT (-121.779063 37.7523735)
100462,11917296.3,-122.9700577,38.3885813,9.315649685064633e-07,1.2936083688512739e-05,POINT (-122.9700577 38.3885813)
10047,1729591228.284,-122.1778517,37.7189827,0.00013520068290199679,0.0012044691302199777,POINT (-122.1778517 37.7189827)
100472,10251993.989999996,-121.7468139,37.2303841,8.013896959516562e-07,1.1249041845917538e-05,POINT (-121.7468139 37.2303841)
100476,728789603.601,-122.3925533,37.7838975,5.6968866682152004e-05,0.000556757055269971,POINT (-122.3925533 37.7838975)
100477,413438009.53700006,-122.3887838,37.786927,3.231809939421497e-05,0.0003341653707817173,POINT (-122.3887838 37.786927)
100533,211330369.596,-122.2631892,37.8377285,1.6519516183981845e-05,0.00018189586534904815,POINT (-122.2631892 37.8377285)
100538,2487235999.374,-122.0907848,38.0164219,0.00019442513361230953,0.001661452860634377,POINT (-122.0907848 38.0164219)
100553,232141400.673,-122.2636437,37.8337412,1.8146296874987452e-05,0.0001981039222741122,POINT (-122.2636437 37.8337412)
100572,8937500.544000002,-122.2935266,37.5415446,6.986368554751685e-07,9.902572930663452e-06,POINT (-122.2935266 37.5415446)
100573,921351292.9879999,-122.2934017,37.5436848,7.202125101443986e-05,0.000686978255574902,POINT (-122.2934017 37.5436848)
100592,1777983607.8720002,-121.9038479,37.3993911,0.0001389834742694354,0.0012343338499816241,POINT (-121.9038479 37.3993911)
100604,1400323448.6039996,-121.8215711,37.343396,0.0001094620991589885,0.0009982869222551023,POINT (-121.8215711 37.343396)
100609,1485069766.1999998,-121.8319248,37.352797,0.0001160866471013231,0.001051881272233595,POINT (-121.8319248 37.352797)
100615,233553178.01600006,-121.8549678,37.320115,1.82566543153802e-05,0.00019919800697797927,POINT (-121.8549678 37.320115)
100632,12158153513.706001,-121.8932915,37.706427,0.0009503925731117616,0.006613435425841513,POINT (-121.8932915 37.706427)
100633,5217052370.967999,-121.899895,37.7059673,0.0004078125696729865,0.003182855935871845,POINT (-121.899895 37.7059673)
100650,329522277.81,-121.8327214,37.3470418,2.5758477646498616e-05,0.00027218331011188095,POINT (-121.8327214 37.3470418)
100653,19870943.499,-121.8327214,37.3470418,1.5532948404446105e-06,2.0775523804886334e-05,POINT (-121.8327214 37.3470418)
100675,3669253191.09,-121.7468139,37.2303841,0.0002868224173800223,0.00233950929299971,POINT (-121.7468139 37.2303841)
100677,333120882.003,-121.837517,37.3436085,2.60397774914743e-05,0.0002748729040608505,POINT (-121.837517 37.3436085)
100687,188955942.425,-121.8353616,37.3452544,1.4770526143102964e-05,0.0001642907431463903,POINT (-121.8353616 37.3452544)
100697,22730657.671999995,-121.8494189,37.3138638,1.7768362777342266e-06,2.3526513719932216e-05,POINT (-121.8494189 37.3138638)
100703,157711474.55099997,-121.846912,37.3113269,1.232817252544188e-05,0.00013935302024461847,POINT (-121.846912 37.3113269)
100718,355755182.546,-121.841874,37.3116307,2.780908161396269e-05,0.0002917213794788972,POINT (-121.841874 37.3116307)
100742,33609178.2,-121.8575119,37.3302159,2.62720102305513e-06,3.375846000893631e-05,POINT (-121.8575119 37.3302159)
100745,37096263.599999994,-121.8575119,37.3302159,2.8997835383384277e-06,3.697477587508554e-05,POINT (-121.8575119 37.3302159)
100755,23220970.332000002,-121.8593776,37.3287731,1.8151636035112344e-06,2.3995255672275807e-05,POINT (-121.8593776 37.3287731)
100763,12391073.855999999,-121.8464438,37.3376025,9.685997591941973e-07,1.34126022102863e-05,POINT (-121.8464438 37.3376025)
100777,843292583.02,-121.9961469,37.3937316,6.59194677019787e-05,0.0006346117747084396,POINT (-121.9961469 37.3937316)
100786,619152864.252,-122.068798,37.6056955,4.839865553125509e-05,0.0004808909058154742,POINT (-122.068798 37.6056955)
100797,232208170.60500005,-122.2268319,38.0676505,1.815151622407763e-05,0.0001981556820383975,POINT (-122.2268319 38.0676505)
100824,3261986094.2500005,-122.5201127,37.9454194,0.00025498669301010185,0.0021098361895867616,POINT (-122.5201127 37.9454194)
100860,202190262.11999995,-121.9820649,37.4056957,1.5805041716058642e-05,0.00017472760593794843,POINT (-121.9820649 37.4056957)
100861,677265700.6099998,-121.9842927,37.4056455,5.294128677989337e-05,0.0005212772243515148,POINT (-121.9842927 37.4056455)
100864,4786345783.398,-121.9770487,37.5123974,0.00037414460014493394,0.002952325728932879,POINT (-121.9770487 37.5123974)
100865,13625410.148,-121.9813411,37.5178311,1.0650867827637434e-06,1.4647557279887258e-05,POINT (-121.9813411 37.5178311)
100868,2950534447.0709996,-122.1268478,37.4261839,0.000230640781270407,0.001931535615265256,POINT (-122.1268478 37.4261839)
100869,8747167.065000003,-122.1225844,37.4291387,6.837586484635362e-07,9.706405866391248e-06,POINT (-122.1225844 37.4291387)
100871,1553409650.37,-122.1265439,37.4199332,0.00012142871802428584,0.0010948235614103188,POINT (-122.1265439 37.4199332)
100872,17371457.779999997,-122.1314383,37.4230027,1.3579121566136652e-06,1.834479876468266e-05,POINT (-122.1314383 37.4230027)
100876,8980175.804000001,-121.9927367,37.9476339,7.019727444416872e-07,9.946512429873081e-06,POINT (-121.9927367 37.9476339)
100901,26595685.479999997,-122.2722564,37.7691109,2.078962231272541e-06,2.720039697512717e-05,POINT (-122.2722564 37.7691109)
100922,105568738.88499999,-122.2703976,37.7787872,8.252218996574925e-06,9.659245792012178e-05,POINT (-122.2703976 37.7787872)
100923,2373227708.728,-122.2665586,37.7778756,0.00018551320199531042,0.001594000762977011,POINT (-122.2665586 37.7778756)
100936,5234572755.623999,-122.2509132,37.7402998,0.0004091821233174894,0.0031921730443866007,POINT (-122.2509132 37.7402998)
100937,10705077.747000001,-122.2518074,37.7384831,8.368068698806538e-07,1.1710001311282161e-05,POINT (-122.2518074 37.7384831)
100979,23688832.634999994,-122.2490728,37.7745333,1.8517360038768733e-06,2.444178009701384e-05,POINT (-122.2490728 37.7745333)
100982,4227971790.84,-122.2581508,37.7755565,0.0003304969775887908,0.0026489045365732777,POINT (-122.2581508 37.7755565)
100983,93188354.856,-122.2627543,37.7767946,7.284454852112619e-06,8.617341056221804e-05,POINT (-122.2627543 37.7767946)
100988,216923238.923,-122.2381618,37.7697809,1.6956706047127862e-05,0.0001862668243560219,POINT (-122.2381618 37.7697809)
100989,1836835452.1050005,-122.2433789,37.7720532,0.00014358387313838543,0.001270514997995165,POINT (-122.2433789 37.7720532)
101031,172203800.375,-122.2617493,37.7701756,1.3461025373098273e-05,0.00015097498458162137,POINT (-122.2617493 37.7701756)
101039,1393939482.44,-122.2541137,37.7668558,0.00010896306992544394,0.0009942336994649993,POINT (-122.2541137 37.7668558)
101059,2413110.464,-122.2427108,37.7616588,1.886308032299891e-07,2.920660166529118e-06,POINT (-122.2427108 37.7616588)
101067,1085028410.4099998,-122.2600169,37.7694244,8.481575279555728e-05,0.0007951501648729329,POINT (-122.2600169 37.7694244)
