last_link,Charging Opportunity,endX,endY,Probability,Entropy,geometry
100000,8107977.449,-122.6687532,38.3361754,6.328627651728254e-07,9.032857992907564e-06,POINT (-122.6687532 38.3361754)
100049,600282632.4940001,-121.801007,37.2349802,4.685466000306038e-05,0.00046706880816695817,POINT (-121.801007 37.2349802)
100080,268359493.082,-121.9225254,37.4487905,2.0946621018685595e-05,0.0002256691172343618,POINT (-121.9225254 37.4487905)
100109,2055973212.6299996,-122.1286448,37.7695187,0.00016047761610717807,0.0014021500761823699,POINT (-122.1286448 37.7695187)
100154,72064920.348,-122.0459865,37.315569,5.624979231906926e-06,6.799639877287108e-05,POINT (-122.0459865 37.315569)
100155,82645089.984,-122.0504774,37.3155604,6.4508073072751354e-06,7.709556737409625e-05,POINT (-122.0504774 37.3155604)
100156,9039380330.573996,-122.0459865,37.315569,0.0007055627950915762,0.005119926852709869,POINT (-122.0459865 37.315569)
100165,4110372.0750000007,-122.3216155,37.9660898,3.2083234735618274e-07,4.797196629047081e-06,POINT (-122.3216155 37.9660898)
100175,268777901.81200004,-122.0313125,37.968419,2.097927963268716e-05,0.0002259882818366043,POINT (-122.0313125 37.968419)
100252,1406111079.05,-121.9646105,37.3296499,0.00010975306125666165,0.0010006491283973487,POINT (-121.9646105 37.3296499)
100269,275978544.825,-121.8174451,37.2477274,2.15413210143873e-05,0.00023147307404535866,POINT (-121.8174451 37.2477274)
100286,240061044.672,-121.7513165,37.2329247,1.873780452610125e-05,0.00020396039220943083,POINT (-121.7513165 37.2329247)
100297,6042555645.533999,-122.1097098,37.8464402,0.0004716476456178306,0.00361248060783302,POINT (-122.1097098 37.8464402)
100313,1486076592.03,-121.9217213,38.0225107,0.00011599471597034464,0.001051140163008869,POINT (-121.9217213 38.0225107)
10032,203804227.16999996,-121.6023516,37.8900983,1.590780284873938e-05,0.000175760554441471,POINT (-121.6023516 37.8900983)
100325,1210299054.491,-121.824389,37.3208259,9.446908444543089e-05,0.0008754674821802696,POINT (-121.824389 37.3208259)
