,endX,endY,vehicle,arrivalTime,departureTime,Parking Time,Cumulative Travel Length
808,-122.1842582,37.4306048,231765,70906.0,73815.0,2909.0,49839.595
809,-122.1531826,37.4313461,231765,74058.0,112755.0,38697.0,53476.946
810,-122.268073,37.8093282,231937,23907.0,26684.0,2777.0,21734.873
811,-122.4425773,37.7652063,231937,28343.0,109328.0,80985.0,44008.66000000001
812,-122.2191298,37.7822053,232194,25505.0,30414.0,4909.0,836.0609999999999
813,-122.2484979,37.8003185,232194,30620.0,34440.0,3820.0,5372.938
814,-122.2219876,37.7857039,232194,34626.0,57328.0,22702.0,9743.884
815,-122.1979147,37.7950382,232194,57463.0,59572.0,2109.0,12643.396
816,-122.2219876,37.7857039,232194,59722.0,111870.0,52148.0,16071.908
817,-122.416855,37.7741106,232450,41090.0,77072.0,35982.0,10199.044
818,-122.427464,37.7111946,232450,77576.0,126925.0,49349.0,19975.118000000002
819,-122.5553019,38.0117517,232468,32205.0,71761.0,39556.0,5186.5509999999995
820,-122.5173387,38.0107434,232468,72075.0,118231.0,46156.0,10406.857
821,-122.2120847,37.8114665,232647,35699.0,64961.0,29262.0,14018.192999999996
822,-122.1703493,37.7211912,232647,65545.0,76963.0,11418.0,29201.789999999997
823,-122.1300661,37.7062931,232647,77133.0,78873.0,1740.0,33677.929
824,-122.1729494,37.720475,232647,79051.0,121449.0,42398.0,38413.068
825,-121.8040532,37.2459288,232664,27050.0,49021.0,21971.0,3354.6259999999993
826,-121.7721547,37.2329528,232664,49184.0,113328.0,64144.0,7471.556
827,-122.1975161,37.7665305,233333,28747.0,58403.0,29656.0,26384.998999999993
828,-122.4304516,37.797738,233333,59577.0,113986.0,54409.0,53550.986999999994
829,-122.2260653,37.4835437,233481,28948.0,51432.0,22484.0,1797.662
830,-122.2379693,37.464118,233481,51625.0,115228.0,63603.0,4686.704
831,-122.1545529,37.744824,233528,26179.0,31622.0,5443.0,14548.388
832,-122.2527729,37.8541516,233528,32683.0,68831.0,36148.0,37218.053
833,-122.0239128,37.5807696,233528,70735.0,71590.0,855.0,80941.729
834,-122.0992841,37.6458796,233528,72574.0,73178.0,604.0,97995.701
835,-122.0491744,37.6570388,233528,73535.0,112028.0,38493.0,106713.088
836,-121.9434979,37.3568199,234609,49322.0,51029.0,1707.0,4488.557999999999
837,-121.9552972,37.3299376,234609,51342.0,53412.0,2070.0,9411.347999999998
838,-121.9677458,37.3292215,234609,53561.0,55084.0,1523.0,12036.461999999998
839,-121.9675023,37.3345058,234609,55112.0,57378.0,2266.0,12565.058999999997
840,-121.9552972,37.3299376,234609,57517.0,135464.0,77947.0,14168.198999999997
841,-122.4016182,37.6103863,234861,50250.0,66925.0,16675.0,1542.754
842,-122.4172084,37.6159865,234861,67015.0,136584.0,69569.0,3647.5559999999996
843,-121.886892,37.3038916,235468,39026.0,48935.0,9909.0,1491.063
844,-121.8012783,37.3353335,235468,49376.0,51632.0,2256.0,12271.992
845,-121.8521794,37.2579522,235468,52280.0,54224.0,1944.0,24673.341999999997
846,-121.8788722,37.3035931,235468,54527.0,125334.0,70807.0,31777.608
847,-121.953246,38.3420183,235659,37024.0,38496.0,1472.0,2578.6009999999997
848,-121.9661728,38.3525559,235659,39930.0,44981.0,5051.0,15523.641999999998
849,-121.9773854,38.3641178,235659,45239.0,49051.0,3812.0,19296.755999999998
850,-121.9661728,38.3525559,235659,49560.0,122814.0,73254.0,23222.137
851,-122.0071777,37.2771396,23606,27932.0,63815.0,35883.0,22034.964
852,-121.8140638,37.292405,23606,64739.0,69452.0,4713.0,43886.368
853,-121.8118212,37.2842602,23606,69590.0,78309.0,8719.0,46275.192
854,-121.8206065,37.3000026,23606,78424.0,113486.0,35062.0,49282.606
855,-122.3778873,37.9308428,236306,29038.0,56468.0,27430.0,2687.944
856,-122.3561905,37.9385082,236306,58023.0,63021.0,4998.0,10624.826
857,-122.3527062,37.9801224,236306,63349.0,64720.0,1371.0,17492.639
858,-122.3529467,37.9794413,236306,65417.0,66231.0,814.0,24467.346999999998
859,-122.3561905,37.9385082,236306,66528.0,115264.0,48736.0,29723.452
860,-122.2671867,37.8620722,236369,34375.0,49947.0,15572.0,30492.250000000007
861,-122.0680328,37.6751064,236369,51204.0,53471.0,2267.0,61283.25500000001
862,-122.0467851,37.6695182,236369,54122.0,63619.0,9497.0,74000.87800000001
863,-122.0680328,37.6751064,236369,65625.0,119498.0,53873.0,110688.37000000001
864,-121.9925668,38.2407012,236832,26806.0,28710.0,1904.0,10402.753
865,-122.2560702,38.1957353,236832,29978.0,47932.0,17954.0,38296.015999999996
866,-121.9925668,38.2407012,236832,49109.0,55296.0,6187.0,66075.763
867,-122.0908158,38.2463286,236832,56090.0,60387.0,4297.0,81187.379
868,-122.0423611,38.250025,236832,60566.0,61730.0,1164.0,85921.994
869,-122.0456715,38.2582288,236832,61821.0,76327.0,14506.0,88099.17700000001
870,-121.9925668,38.2407012,236832,76591.0,112621.0,36030.0,94474.62800000001
871,-122.0717214,37.6175287,237037,26403.0,57427.0,31024.0,18901.091999999997
872,-121.9827169,37.5456267,237037,58063.0,60936.0,2873.0,33461.943999999996
873,-121.9406516,37.5362023,237037,61217.0,95911.0,34694.0,38026.25399999999
874,-121.9446017,37.5389278,237037,95940.0,111992.0,16052.0,38487.575999999994
875,-121.889033,37.2893641,23730,31388.0,34347.0,2959.0,8486.942
876,-121.8985446,37.346977,23730,34792.0,41268.0,6476.0,17959.389
877,-121.9404373,37.2779503,23730,41731.0,66517.0,24786.0,28731.470999999998
878,-121.9271792,37.3467399,23730,66966.0,117331.0,50365.0,38874.938
879,-122.5338602,37.9507061,237828,37714.0,58870.0,21156.0,7154.410999999998
880,-122.5922775,37.9884436,237828,59378.0,123606.0,64228.0,14302.933
881,-121.9225888,37.4494619,238745,31783.0,33818.0,2035.0,6277.044999999999
882,-121.924209,37.397217,238745,34249.0,59970.0,25721.0,15294.562999999998
883,-121.9262769,37.4876586,238745,61998.0,79985.0,17987.0,49568.53600000001
884,-121.9262769,37.4876586,238745,83029.0,117867.0,34838.0,114997.68300000002
885,-122.300384,37.8493606,2391,24256.0,56492.0,32236.0,27051.058
886,-122.4997996,37.9202534,2391,57947.0,109565.0,51618.0,57952.407
887,-121.6849857,37.2503608,239739,28295.0,73341.0,45046.0,17178.864999999998
888,-121.8491695,37.3218176,239739,74481.0,113659.0,39178.0,36010.765999999996
889,-121.7512208,37.226414,239931,51753.0,54073.0,2320.0,5932.455000000001
890,-121.7942025,37.2501303,239931,54371.0,137869.0,83498.0,12000.447
891,-122.2461702,37.4853152,240937,21706.0,57417.0,35711.0,37481.308000000005
892,-121.9597938,37.3168334,240937,58971.0,106758.0,47787.0,75578.21299999999
893,-122.2661416,37.8524848,241221,37837.0,39370.0,1533.0,1282.311
894,-122.2107709,37.8264696,241221,39750.0,41382.0,1632.0,9376.782000000001
895,-122.2673121,37.8639841,241221,42750.0,48515.0,5765.0,27743.172000000002
896,-122.260723,37.8648345,241221,50052.0,55667.0,5615.0,43143.577000000005
897,-122.2934353,37.8340162,241221,56097.0,59120.0,3023.0,48563.69700000001
898,-122.4070333,37.7978241,241221,61613.0,67680.0,6067.0,73050.75600000001
899,-122.260723,37.8648345,241221,70662.0,124120.0,53458.0,92103.80600000003
900,-122.0272014,37.5771295,241432,30202.0,32576.0,2374.0,9835.633000000005
901,-122.2278847,37.4935197,241432,34781.0,67355.0,32574.0,53982.95999999999
902,-121.9935987,37.5193269,241432,68453.0,116132.0,47679.0,80343.19999999997
903,-121.9582844,37.4110621,241535,31503.0,65886.0,34383.0,13646.624000000005
904,-121.8581559,37.3372617,241535,66650.0,117316.0,50666.0,27501.998000000003
905,-122.4053983,37.7343959,241726,34880.0,62110.0,27230.0,57249.82600000001
906,-122.3472804,37.9164806,241726,65246.0,117486.0,52240.0,106160.13500000001
907,-121.986134,37.33044,24180,32737.0,34241.0,1504.0,15164.512999999995
908,-121.8478162,37.3079469,24180,34924.0,61255.0,26331.0,32527.532999999992
909,-121.8808234,37.3524948,24180,61551.0,62231.0,680.0,39991.62699999999
910,-122.0094577,37.3076656,24180,63151.0,64912.0,1761.0,59253.195999999996
911,-122.059974,37.348484,24180,65600.0,68115.0,2515.0,69348.969
912,-122.0503562,37.3624065,24180,68300.0,117932.0,49632.0,71794.84999999999
913,-122.1337635,37.9900392,242110,28508.0,62476.0,33968.0,19111.868
914,-122.2293766,38.1283088,242110,63659.0,65089.0,1430.0,36769.123999999996
915,-122.2885629,37.972119,242110,66183.0,66994.0,811.0,58706.97699999999
916,-122.2241493,38.1060745,242110,67948.0,75806.0,7858.0,79159.39199999999
917,-122.227167,38.1096,242110,75849.0,114065.0,38216.0,79815.51999999999
918,-122.2978278,38.3156552,243104,51889.0,68849.0,16960.0,4030.906
919,-122.3286757,38.3468912,243104,69109.0,138052.0,68943.0,9005.538
920,-122.2766842,37.8212793,243186,33826.0,52132.0,18306.0,1320.6639999999998
921,-122.4042569,37.7844843,243186,53293.0,54167.0,874.0,16123.421
922,-122.4190403,37.6911038,243186,54815.0,68034.0,13219.0,28819.699000000004
923,-122.4046059,37.7867495,243186,68712.0,71838.0,3126.0,42217.889
924,-122.2842843,37.8234882,243186,74765.0,120175.0,45410.0,55969.006
925,-122.4182981,37.7870416,243768,27922.0,59378.0,31456.0,2975.7980000000002
926,-122.4071627,37.7797361,243768,59475.0,61308.0,1833.0,4600.399
927,-122.447551,37.7889789,243768,61631.0,114112.0,52481.0,9333.789
928,-121.9168111,37.3650023,244439,31712.0,66926.0,35214.0,14267.132999999996
929,-121.8060245,37.3417854,244439,67553.0,117514.0,49961.0,27861.029
930,-122.205674,37.7445791,244472,24642.0,54918.0,30276.0,10687.960999999996
931,-122.117142,37.7045304,244472,55406.0,110610.0,55204.0,21731.493
932,-122.2812402,37.5549921,245976,29711.0,35376.0,5665.0,1940.868
933,-122.2947087,37.5280632,245976,35697.0,36965.0,1268.0,6934.849999999999
934,-122.3009605,37.540005,245976,37298.0,67430.0,30132.0,12144.328999999998
935,-122.2824354,37.5696144,245976,67720.0,116031.0,48311.0,18271.165999999997
936,-122.7031776,38.4926442,245984,45684.0,60747.0,15063.0,8550.526999999998
937,-122.6599607,38.4368431,245984,61186.0,131587.0,70401.0,16430.996
938,-122.2718701,37.5171332,246390,30588.0,34047.0,3459.0,432.377
939,-122.2256073,37.4839382,246390,34335.0,43782.0,9447.0,6898.409999999999
940,-122.221563,37.4903974,246390,43900.0,67841.0,23941.0,8750.706999999999
941,-122.2583845,37.496371,246390,68118.0,116960.0,48842.0,13782.492999999999
942,-121.5603133,37.0096089,24778,23871.0,29589.0,5718.0,1217.638
943,-121.5780394,37.0257096,24778,29702.0,37051.0,7349.0,3650.732
944,-121.5251018,36.9992127,24778,37319.0,76535.0,39216.0,10342.89
945,-121.5725532,37.0149904,24778,76759.0,110189.0,33430.0,15846.08
946,-122.0622939,37.3762594,24907,32459.0,33323.0,864.0,2849.185
947,-122.0870255,37.3629521,24907,33589.0,35522.0,1933.0,6780.536
948,-122.1184558,37.4147845,24907,36017.0,39726.0,3709.0,14243.49
949,-122.078092,37.4060976,24907,40006.0,59963.0,19957.0,18404.381999999998
950,-122.0585666,37.3881612,24907,60146.0,118735.0,58589.0,21705.751999999997
951,-122.2241264,37.418219,249180,29625.0,30290.0,665.0,7023.456000000002
952,-122.2606061,37.4479456,249180,30486.0,52960.0,22474.0,12506.528000000002
953,-122.240032,37.457244,249180,53192.0,56631.0,3439.0,17672.219000000005
954,-122.2606061,37.4479456,249180,56866.0,61949.0,5083.0,22824.437000000005
955,-122.2695829,37.444413,249180,61998.0,71114.0,9116.0,23979.789000000008
956,-122.2606061,37.4479456,249180,71163.0,114942.0,43779.0,25135.141000000007
957,-122.3229053,37.5697354,250820,25085.0,30929.0,5844.0,5223.243
958,-122.3855615,37.5887472,250820,31287.0,69413.0,38126.0,12950.535000000002
959,-122.328117,37.5680398,250820,69836.0,111067.0,41231.0,22589.295000000002
960,-122.2940334,38.3011918,251379,50078.0,54939.0,4861.0,4124.887999999999
961,-122.4566572,38.5531142,251379,56848.0,82395.0,25547.0,47585.149999999994
962,-122.3225176,38.3220424,251379,83721.0,136252.0,52531.0,81665.88
963,-121.8970457,37.3505899,25204,28302.0,67042.0,38740.0,7939.679999999999
964,-121.9358929,37.4038721,25204,67373.0,114382.0,47009.0,15324.846999999998
965,-121.9598244,37.3232816,252847,30693.0,70172.0,39479.0,9582.367999999999
966,-121.8756621,37.3549798,252847,70973.0,116559.0,45586.0,19838.696
967,-122.0142304,37.9269574,253747,43963.0,59655.0,15692.0,1596.857
968,-122.0142304,37.9269574,253747,59767.0,61757.0,1990.0,2914.067
969,-122.0393027,37.9174923,253747,61937.0,130231.0,68294.0,5442.403
970,-121.8719545,37.3227299,254223,29838.0,41751.0,11913.0,561.008
971,-122.031794,37.3683916,254223,42614.0,49924.0,7310.0,20460.759000000005
972,-121.9878733,37.3740337,254223,50209.0,63707.0,13498.0,25179.230000000007
973,-121.8735157,37.3359538,254223,65976.0,116196.0,50220.0,68669.348
974,-122.273015,37.8715634,254301,45911.0,54361.0,8450.0,7791.561999999999
975,-122.260723,37.8648345,254301,54539.0,56631.0,2092.0,9747.600999999999
976,-122.2728535,37.8089995,254301,56970.0,59936.0,2966.0,16382.361999999997
977,-122.475002,37.7276565,254301,61244.0,62560.0,1316.0,43270.454
978,-122.2728535,37.8089995,254301,65581.0,131824.0,66243.0,69401.752
979,-122.4178184,37.6683819,254891,43551.0,60479.0,16928.0,5727.375
980,-122.4529942,37.6543963,254891,60689.0,129682.0,68993.0,10749.892
981,-122.6086045,38.2686149,254949,32267.0,33437.0,1170.0,10267.349
982,-122.6459977,38.2342674,254949,33716.0,61024.0,27308.0,15392.103000000001
983,-122.6447889,38.2449698,254949,61158.0,62374.0,1216.0,17906.158000000003
984,-122.6435351,38.2407218,254949,62418.0,64241.0,1823.0,18390.768000000004
985,-122.6603288,38.2468126,254949,64401.0,67837.0,3436.0,20256.744000000002
986,-122.6546321,38.2574759,254949,68012.0,118173.0,50161.0,22929.107
987,-122.3145677,37.5620842,255096,26559.0,62977.0,36418.0,5121.642
988,-122.2627211,37.4959982,255096,63576.0,66114.0,2538.0,15356.519
989,-122.276637,37.5199654,255096,66359.0,67218.0,859.0,19268.873
990,-122.2854929,37.5284996,255096,68116.0,77087.0,8971.0,23019.601
991,-122.2324174,37.4735584,255096,78138.0,79799.0,1661.0,35862.986
992,-122.3025457,37.5575801,255096,80479.0,83898.0,3419.0,51315.392
993,-122.2854929,37.5284996,255096,84479.0,112683.0,28204.0,60115.555
994,-122.0737593,37.9920272,255307,51906.0,52544.0,638.0,15631.117000000004
995,-122.1604438,38.0736374,255307,54448.0,57418.0,2970.0,39707.659
996,-122.1323992,38.0167624,255307,58016.0,60104.0,2088.0,50853.745
997,-122.1604438,38.0736374,255307,60703.0,137512.0,76809.0,61967.30700000001
998,-122.1105167,37.7023529,255318,33920.0,57407.0,23487.0,23153.876000000004
999,-122.0075854,37.5643895,255318,58346.0,119296.0,60950.0,44391.503000000004
1000,-122.232081,38.120381,256166,42262.0,66469.0,24207.0,4554.799999999999
1001,-122.218478,38.130411,256166,66585.0,128437.0,61852.0,6549.817999999999
1002,-122.763039,38.4452698,25658,19887.0,42596.0,22709.0,340.0
1003,-122.7194161,38.4399707,25658,43425.0,67549.0,24124.0,10455.445000000002
1004,-122.825839,38.4999139,25658,68275.0,81348.0,13073.0,25095.742000000002
1005,-122.7696027,38.445301,25658,81799.0,106274.0,24475.0,35827.368
1006,-122.1484507,37.7453473,256790,30466.0,48634.0,18168.0,4641.572
1007,-122.1524655,37.753794,256790,48676.0,67850.0,19174.0,5788.378
1008,-122.1428806,37.715356,256790,68223.0,74877.0,6654.0,12725.958999999997
1009,-122.1524655,37.753794,256790,75186.0,116596.0,41410.0,18989.853999999996
1010,-122.0951355,37.61027,258371,34259.0,52566.0,18307.0,8703.535
1011,-122.1175173,37.6658053,258371,52965.0,56489.0,3524.0,18041.130999999998
1012,-122.0989983,37.6405583,258371,56635.0,60357.0,3722.0,22046.691999999995
1013,-122.1136152,37.6660165,258371,60515.0,120254.0,59739.0,26240.029999999995
1014,-122.2756543,37.5701752,25881,29067.0,54488.0,25421.0,4415.938
1015,-122.3019511,37.5723007,25881,54714.0,115275.0,60561.0,8497.623
1016,-122.9659137,38.5050875,258863,30166.0,36422.0,6256.0,2199.922
1017,-122.9477615,38.4061343,258863,37952.0,47792.0,9840.0,34790.99999999999
1018,-122.9108825,38.3728674,258863,49229.0,75929.0,26700.0,61305.045999999995
1019,-122.734267,38.4508019,258863,76693.0,77929.0,1236.0,81256.607
1020,-122.8956537,38.4936112,258863,78627.0,116486.0,37859.0,99007.40300000002
1021,-122.449084,37.7725873,259334,45872.0,49924.0,4052.0,2664.5299999999997
1022,-122.4070939,37.772601,259334,50193.0,50799.0,606.0,6567.852
1023,-122.4229968,37.7768892,259334,50898.0,132062.0,81164.0,8308.449999999999
1024,-122.2433529,37.4933594,259359,27669.0,30832.0,3163.0,34050.174000000006
1025,-122.5116303,37.5359351,259359,32450.0,48872.0,16422.0,68345.318
1026,-122.2513105,37.4787491,259359,51401.0,64738.0,13337.0,110170.70999999998
1027,-122.5094274,37.525861,259359,67030.0,112132.0,45102.0,140975.49199999997
1028,-122.587135,38.333311,259581,29131.0,61968.0,32837.0,13607.386999999999
1029,-122.6407555,38.2309348,259581,63013.0,114624.0,51611.0,27569.42
1030,-122.5594312,38.562118,260024,29973.0,35435.0,5462.0,2342.988
1031,-122.5954001,38.6055562,260024,35667.0,76899.0,41232.0,8651.681
1032,-122.5332841,38.5595355,260024,77406.0,78126.0,720.0,16106.900000000001
1033,-122.580521,38.575261,260024,78602.0,116265.0,37663.0,22698.984
1034,-121.899647,37.4465278,260183,28775.0,43975.0,15200.0,443.266
1035,-122.0502162,37.3588026,260183,45041.0,46544.0,1503.0,24936.058999999994
1036,-122.0231964,37.3230069,260183,47459.0,48862.0,1403.0,32085.000999999993
1037,-122.0183715,37.3376839,260183,48890.0,62369.0,13479.0,32520.874999999993
1038,-121.8914332,37.4341192,260183,63364.0,115158.0,51794.0,52591.687999999995
1039,-122.2621533,37.5058435,260296,28412.0,64610.0,36198.0,11451.473000000002
1040,-122.3247371,37.5617862,260296,65132.0,67693.0,2561.0,21746.318000000003
1041,-122.3372,37.5114412,260296,68297.0,76960.0,8663.0,34303.557
1042,-122.3039801,37.5122427,260296,77128.0,78103.0,975.0,37381.663
1043,-122.321978,37.5592645,260296,78539.0,114307.0,35768.0,46805.89
1044,-121.9543844,37.4236153,261737,27515.0,67834.0,40319.0,17128.165999999997
1045,-121.8484817,37.3274314,261737,68748.0,113184.0,44436.0,34739.59399999999
1046,-121.8367877,37.7323377,261783,31601.0,61061.0,29460.0,9969.482999999998
1047,-121.8786277,37.6920899,261783,61628.0,117453.0,55825.0,20335.666
1048,-121.9829246,37.5283425,261897,21931.0,53195.0,31264.0,24313.732999999997
1049,-121.8728763,37.6702455,261897,54233.0,107362.0,53129.0,48046.106999999996
1050,-121.7990103,37.3304284,26197,33478.0,57696.0,24218.0,718.518
1051,-121.8937369,37.3884065,26197,58208.0,61456.0,3248.0,13881.508999999996
1052,-121.891028,37.3970642,26197,61590.0,62746.0,1156.0,15488.371999999996
1053,-121.8069391,37.3289957,26197,63333.0,119818.0,56485.0,29623.001
1054,-122.1610703,38.0724537,261994,26977.0,31016.0,4039.0,14401.968000000003
1055,-122.1914602,38.018572,261994,32026.0,33577.0,1551.0,33045.688
1056,-122.1312407,38.0037574,261994,33899.0,59945.0,26046.0,41445.487
1057,-122.1164957,37.9819381,261994,60125.0,112690.0,52565.0,44597.589
1058,-122.6775723,38.4472824,26208,46359.0,47025.0,666.0,22823.887000000002
1059,-122.6378152,38.4570729,26208,47337.0,49786.0,2449.0,27164.919
1060,-122.5926865,38.4379252,26208,51010.0,131072.0,80062.0,45642.32400000001
1061,-122.0789965,37.9613135,262116,32720.0,55577.0,22857.0,25161.34499999999
1062,-122.2874379,38.0180123,262116,56621.0,59952.0,3331.0,48241.03
1063,-122.3277623,37.9953894,262116,60242.0,73089.0,12847.0,54192.089
1064,-122.2874379,38.0180123,262116,73417.0,117640.0,44223.0,59594.656
1065,-122.243028,38.117108,262179,55225.0,57658.0,2433.0,5844.142
1066,-122.1978177,38.0951653,262179,58081.0,65156.0,7075.0,15348.468
1067,-122.2291584,38.1171365,262179,65372.0,141249.0,75877.0,20013.189000000002
1068,-122.2844425,37.82329,262236,26951.0,45910.0,18959.0,284.733
1069,-122.3929587,37.7627923,262236,49122.0,73987.0,24865.0,21115.028
1070,-122.2999406,37.8244449,262236,76770.0,113327.0,36557.0,35352.867
1071,-122.1790631,37.7885323,26242,21188.0,64033.0,42845.0,8223.578999999998
1072,-122.2442393,37.7625383,26242,64445.0,77195.0,12750.0,16794.767999999996
1073,-122.2468753,37.7636926,26242,77219.0,107265.0,30046.0,17059.455999999995
1074,-121.9039274,37.3493504,262493,27550.0,54286.0,26736.0,17836.413
1075,-122.033871,37.3852716,262493,54880.0,57021.0,2141.0,33149.284
1076,-122.0811622,37.3842822,262493,57284.0,59450.0,2166.0,38855.273
1077,-122.0193356,37.2829717,262493,60040.0,113147.0,53107.0,52548.549000000006
1078,-122.2655244,37.4911301,26286,47242.0,51372.0,4130.0,2695.1490000000003
1079,-122.3191276,37.5108612,26286,51894.0,56385.0,4491.0,11361.666000000001
1080,-122.3082626,37.546858,26286,56651.0,57519.0,868.0,17926.197000000004
1081,-122.2611606,37.5090808,26286,57913.0,133502.0,75589.0,23957.328
1082,-122.3087658,37.8370831,26442,27288.0,30095.0,2807.0,2194.1749999999997
1083,-122.257114,37.8565176,26442,30529.0,50634.0,20105.0,7706.607
1084,-122.2861721,37.821122,26442,51179.0,55348.0,4169.0,18548.712
1085,-122.2999147,37.8468919,26442,55969.0,71290.0,15321.0,28314.066
1086,-122.2877003,37.8357248,26442,72873.0,113515.0,40642.0,61562.22899999999
1087,-122.1924509,37.7849556,264684,53126.0,138629.0,85503.0,9415.034000000001
1088,-122.0207689,37.3733811,265977,34456.0,36447.0,1991.0,16198.812000000002
1089,-121.8912239,37.408689,265977,37323.0,38882.0,1559.0,35275.68400000001
1090,-121.8996103,37.3880404,265977,39084.0,72277.0,33193.0,39249.05300000001
1091,-121.996922,37.3715494,265977,72802.0,119768.0,46966.0,51449.172000000006
1092,-122.4750697,37.7214753,265980,31052.0,41155.0,10103.0,6757.861000000002
1093,-122.4899564,37.7760599,265980,41689.0,116884.0,75195.0,13756.887
1094,-122.3884712,37.5901209,266132,33651.0,42782.0,9131.0,46891.09900000001
1095,-122.2783578,37.5622482,266132,43322.0,44808.0,1486.0,60580.88700000001
1096,-122.246171,37.8014314,266132,46630.0,60688.0,14058.0,103171.22400000002
1097,-122.3884712,37.5901209,266132,62678.0,117845.0,55167.0,145409.31900000002
1098,-122.0437039,37.975354,267065,29267.0,53305.0,24038.0,911.185
1099,-122.040035,37.9977923,267065,53458.0,55482.0,2024.0,4130.671999999999
1100,-122.0408491,37.9682174,267065,55670.0,63091.0,7421.0,8935.963
1101,-122.0430854,37.9707439,267065,63122.0,115606.0,52484.0,9278.552
1102,-122.1602653,37.4610352,268341,66758.0,149970.0,83212.0,28131.925999999996
1103,-121.8969749,37.6759089,268858,56943.0,75964.0,19021.0,26421.843000000015
1104,-122.1199183,37.6530768,268858,76922.0,142164.0,65242.0,50896.84900000002
1105,-122.0491676,37.9420487,269759,36937.0,52395.0,15458.0,13539.387999999999
1106,-122.1323992,38.0167624,269759,53097.0,122684.0,69587.0,27176.35
1107,-121.8783917,37.3600523,269848,31896.0,66136.0,34240.0,44976.23199999999
1108,-122.1037172,37.4156695,269848,67088.0,71307.0,4219.0,67481.63699999999
1109,-122.287379,37.5298832,269848,72598.0,116276.0,43678.0,92341.71899999997
1110,-122.0335683,37.4054152,271464,32937.0,66017.0,33080.0,8609.423000000003
1111,-122.0049877,37.3522666,271464,66566.0,118828.0,52262.0,17876.818
1112,-121.5915505,37.0229041,272945,26115.0,61209.0,35094.0,446.631
1113,-121.586639,37.0168711,272945,61272.0,64268.0,2996.0,1621.0839999999998
1114,-121.4908896,36.9886144,272945,64747.0,70043.0,5296.0,13425.318
1115,-121.5915505,37.0229041,272945,70575.0,112498.0,41923.0,26077.688000000002
1116,-121.6408613,37.9701935,273370,44580.0,55046.0,10466.0,25294.676
1117,-121.8306277,37.982791,273370,56228.0,129902.0,73674.0,51216.596999999994
1118,-122.0702958,37.6746195,274273,28468.0,36677.0,8209.0,2942.554
1119,-122.0241903,37.5461228,274273,38190.0,39173.0,983.0,32709.011000000006
1120,-122.0562775,37.6710462,274273,40014.0,45338.0,5324.0,52037.47
1121,-122.0880633,37.701202,274273,45687.0,47091.0,1404.0,58405.371
1122,-122.0785318,37.6580044,274273,47433.0,49783.0,2350.0,65638.3
1123,-122.0562775,37.6710462,274273,50052.0,57790.0,7738.0,69841.925
1124,-122.0508822,37.6582922,274273,58122.0,59543.0,1421.0,75606.907
1125,-122.0562775,37.6710462,274273,59869.0,114714.0,54845.0,81480.40400000001
1126,-121.7140989,37.9831724,274805,20761.0,21830.0,1069.0,6420.173000000001
1127,-121.7547685,37.9656074,274805,22941.0,106783.0,83842.0,19632.981
1128,-121.9232816,37.3106966,274875,31672.0,44677.0,13005.0,265.433
1129,-121.9113404,37.3697766,274875,45021.0,51015.0,5994.0,9197.166999999996
1130,-121.8987597,37.3743491,274875,51137.0,69907.0,18770.0,11848.928999999996
1131,-121.9637206,37.308777,274875,70366.0,70991.0,625.0,22636.092999999997
1132,-121.9202779,37.3107019,274875,71241.0,118062.0,46821.0,27835.851999999995
1133,-122.1052792,37.6550114,274899,67138.0,73263.0,6125.0,5502.436999999999
1134,-122.0880614,37.6640586,274899,73440.0,74365.0,925.0,7441.8859999999995
1135,-122.1437197,37.7011312,274899,74901.0,153338.0,78437.0,15851.213999999998
1136,-122.4899564,37.7760599,274938,28619.0,47524.0,18905.0,897.578
1137,-122.4077121,37.7673204,274938,48413.0,76503.0,28090.0,13230.456999999999
1138,-122.4842075,37.7725724,274938,76975.0,114937.0,37962.0,21125.744
1139,-121.8135917,37.3698949,275281,29232.0,48900.0,19668.0,284.005
1140,-121.9561207,37.2942099,275281,49771.0,52777.0,3006.0,19984.556
1141,-121.8849423,37.330526,275281,54217.0,54889.0,672.0,39622.833
1142,-121.8135917,37.3698949,275281,55339.0,115608.0,60269.0,49673.433
1143,-122.6239324,38.2372154,275519,55457.0,64234.0,8777.0,5409.545000000002
1144,-122.6323189,38.2276741,275519,64418.0,141573.0,77155.0,8200.750000000002
1145,-122.2616843,37.8970079,27652,30679.0,56089.0,25410.0,9391.991000000002
1146,-122.3272964,37.9356078,27652,56520.0,60856.0,4336.0,18417.143000000004
1147,-122.2339142,37.8524134,27652,61811.0,65103.0,3292.0,38772.18400000001
1148,-122.2566552,37.8231803,27652,65339.0,66182.0,843.0,43658.13700000001
1149,-122.2589844,37.8611269,27652,67510.0,68476.0,966.0,55724.58800000001
1150,-122.338242,37.9252348,27652,69251.0,70385.0,1134.0,68372.345
1151,-122.3272964,37.9356078,27652,70535.0,116589.0,46054.0,70532.55799999999
1152,-121.9406516,37.5362023,276830,30182.0,49654.0,19472.0,3787.0029999999997
1153,-121.9324627,37.5228826,276830,49728.0,62293.0,12565.0,5301.494
1154,-122.0972962,37.3850045,276830,63803.0,65188.0,1385.0,38365.44600000001
1155,-121.9178115,37.5207609,276830,68033.0,116417.0,48384.0,88201.043
1156,-122.6775723,38.4472824,277318,40879.0,79588.0,38709.0,33049.847
1157,-122.8559048,38.6276944,277318,80816.0,125964.0,45148.0,64926.988000000005
